# Wordlist

# DATA
ID	COGID	POS	CONCEPT	DOCULECT	ORIGINAL_CONCEPT	STEDT_SRCID	ORIGINAL_TAXNAME	ORIGINAL_ENTRY	MORPHEMES	NOTE	COGIDS	SOURCE	STEDT_GLOSS	CONCEPTICON_ID	STEDT_REFLEX	IPA	STEDT_CONCEPT	TOKENS	STEDT_RN	ALIGNMENT
1248	473	other	far	Maru	far	974.31	Langsu (Luxi) TBL	va³⁵  | 0974.31	far		266	TBL		1406	va³⁵	va³⁵	far / distant	v a ³⁵	395207	v a ³⁵
1249	473	other	far	Xiandao	far	974.29	Achang (Xiandao) TBL	vɛ³¹  | 0974.29	far		266	TBL		1406	vɛ³¹	vɛ³¹	far / distant	v ɛ ³¹	395205	v ɛ ³¹
5272	473	other	far	Rangoon		974.27			far		266	TBL		1406	we⁵⁵	we⁵⁵	far / distant	w e ⁵⁵	395203	w e ⁵⁵
5714	473	other	far	Written_Burmese		974.26			far		266	TBL		1406	we³	we³	far / distant	w e ³	395202	w e ³
#
6182	156		firewood	Maru	firewood	534.31	Langsu (Luxi)	thɔ̃³⁵	firewood		80	TBL		10		tʰɔ̃³⁵		tʰ ɔ̃ ∼ ³⁵	43710	tʰ ɔ̃ - ∼ ³⁵
6223	156		firewood	Lashi	firewood	534.33	Leqi (Luxi)	thaŋ⁵⁵	firewood		80	TBL		10		tʰaŋ⁵⁵		tʰ a ŋ ⁵⁵	47310	tʰ a - ŋ ⁵⁵
6281	156		firewood	Xiandao	firewood	534.29	Achang (Xiandao)	thɔŋ³¹	firewood		80	TBL		10		tʰɔŋ³¹		tʰ ɔ ŋ ³¹	38206	tʰ ɔ - ŋ ³¹
6346	156		firewood	Bola	firewood	534.32	Bola (Luxi)	thɔ̃³⁵	firewood		80	TBL		10		tʰɔ̃³⁵		tʰ ɔ̃ ∼ ³⁵	45486	tʰ ɔ̃ - ∼ ³⁵
6428	156		firewood	Achang_Longchuan	firewood	534.28	Achang (Longchuan)	thuaŋ³¹	firewood		80	TBL		10		tʰuaŋ³¹		tʰ u a ŋ ³¹	36431	tʰ u a ŋ ³¹
6501	156		firewood	Rangoon	firewood	534.27	Burmese (Rangoon)	thĩ⁵⁵	firewood		80	TBL		10		tʰĩ⁵⁵		tʰ ĩ ∼ ⁵⁵	34538	tʰ ĩ - ∼ ⁵⁵
6576	156		firewood	Atsi	firewood	534.3	Atsi [Zaiwa]	thaŋ²¹	firewood		80	TBL		10		tʰaŋ²¹		tʰ a ŋ ²¹	41846	tʰ a - ŋ ²¹
#
1421	518	other	five	Achang_Longchuan	five	801.28	Achang (Longchuan) TBL	ŋɔ³¹  | 0801.28	five		290	TBL		493	ŋɔ³¹	ŋɔ³¹	five	ŋ ɔ ³¹	386258	ŋ ɔ ³¹
1423	518	other	five	Atsi	five	801.3	Atsi [Zaiwa] TBL	ŋo²¹  | 0801.30	five		290	TBL		493	ŋo²¹	ŋo²¹	five	ŋ o ²¹	386260	ŋ o ²¹
1424	518	other	five	Bola	five	801.32	Bola (Luxi) TBL	ŋa³¹  | 0801.32	five		290	TBL		493	ŋa³¹	ŋa³¹	five	ŋ a ³¹	386262	ŋ a ³¹
1427	518	other	five	Lashi	five	801.33	Leqi (Luxi) TBL	ŋ³³  | 0801.33	five		290	TBL		493	ŋ³³	ŋ³³	five	ŋ ³³	386263	ŋ - ³³
1428	518	other	five	Maru	five	801.31	Langsu (Luxi) TBL	ŋɔ⁵⁵  | 0801.31	five		290	TBL		493	ŋɔ⁵⁵	ŋɔ⁵⁵	five	ŋ ɔ ⁵⁵	386261	ŋ ɔ ⁵⁵
1429	518	other	five	Xiandao	five	801.29	Achang (Xiandao) TBL	ŋɔ³¹  | 0801.29	five		290	TBL		493	ŋɔ³¹	ŋɔ³¹	five	ŋ ɔ ³¹	386259	ŋ ɔ ³¹
5524	518	other	five	Rangoon		801.27			five		290	TBL		493	ŋɑ⁵⁵	ŋɑ⁵⁵	five	ŋ ɑ ⁵⁵	386257	ŋ ɑ ⁵⁵
5962	518	other	five	Written_Burmese		801.26			five		290	TBL		493	ŋɑ³	ŋɑ³	five	ŋ a ³	386256	ŋ a ³
#
1531	554	other	four	Achang_Longchuan	four	800.28	Achang (Longchuan) TBL	mi³¹  | 0800.28	four		308	TBL		1500	mi³¹	mi³¹	four	m i ³¹	386207	m - i - - ³¹
1533	554	other	four	Atsi	four	800.3	Atsi [Zaiwa] TBL	mji²¹  | 0800.30	four		308	TBL		1500	mji²¹	mji²¹	four	m j i ²¹	386209	m j i - - ²¹
1534	554	other	four	Bola	four	800.32	Bola (Luxi) TBL	məi³¹  | 0800.32	four		308	TBL		1500	məi³¹	məi³¹	four	m ə i ³¹	386211	m - ə i - ³¹
1537	554	other	four	Lashi	four	800.33	Leqi (Luxi) TBL	mei³³  | 0800.33	four		308	TBL		1500	mei³³	mei³³	four	m e i ³³	386212	m - e i - ³³
1538	1166	other	four	Maru	four	800.31	Langsu (Luxi) TBL	pjik³¹  | 0800.31	four		308	TBL		1500	pjik³¹	pjik³¹	four	p j i k ³¹	386210	p j i - k ³¹
1539	554	other	four	Xiandao	four	800.29	Achang (Xiandao) TBL	mi⁵⁵  | 0800.29	four		308	TBL		1500	mi⁵⁵	mi⁵⁵	four	m i ⁵⁵	386208	m - i - - ⁵⁵
5418	1165	other	four	Rangoon		800.27			four		308	TBL		1500	le⁵⁵	le⁵⁵	four	l e ⁵⁵	386206	l - e - - ⁵⁵
5858	1165	other	four	Written_Burmese		800.26			four		308	TBL		1500	le³	le³	four	l e ³	386205	l - e - - ³
#
1581	567	other	full	Achang_Longchuan	full adj	984.28	Achang (Longchuan) TBL	pʐəŋ³⁵  | 0984.28	full		318	TBL		1429	pʐəŋ³⁵	pʐəŋ³⁵	full	p ʐ ə ŋ ³⁵	395730	p ʐ ə ŋ ³⁵
1584	567	other	full	Atsi	full adj	984.3	Atsi [Zaiwa] TBL	pjiŋ⁵⁵  | 0984.30	full		318	TBL		1429	pjiŋ⁵⁵	pjiŋ⁵⁵	full	p j i ŋ ⁵⁵	395732	p j i ŋ ⁵⁵
1586	567	other	full	Bola	full adj	984.32	Bola (Luxi) TBL	pjaŋ³⁵  | 0984.32	full		318	TBL		1429	pjaŋ³⁵	pjaŋ³⁵	full	p j a ŋ ³⁵	395734	p j a ŋ ³⁵
1589	567	other	full	Lashi	full adj	984.33	Leqi (Luxi) TBL	pjəːŋ⁵⁵  | 0984.33	full		318	TBL		1429	pjəːŋ⁵⁵	pjəːŋ⁵⁵	full	p j əː ŋ ⁵⁵	395735	p j əː ŋ ⁵⁵
1590	567	other	full	Maru	full adj	984.31	Langsu (Luxi) TBL	pjaŋ⁵⁵  | 0984.31	full		318	TBL		1429	pjaŋ⁵⁵	pjaŋ⁵⁵	full	p j a ŋ ⁵⁵	395733	p j a ŋ ⁵⁵
1592	567	other	full	Xiandao	full adj	984.29	Achang (Xiandao) TBL	pɯŋ³⁵  | 0984.29	full		318	TBL		1429	pɯŋ³⁵	pɯŋ³⁵	full	p ɯ ŋ ³⁵	395731	p - ɯ ŋ ³⁵
5372	567	other	full	Rangoon		984.27			full		318	TBL		1429	pje⁵³	pje⁵³	full	p j e ⁵³	395729	p j e - ⁵³
5812	567	other	full	Written_Burmese		984.26			full		318	TBL		1429	prɑȵ¹	prɑȵ¹	full	p r a ŋʲ ¹	395728	p r a ŋʲ ¹
#
1653	1169	other	good	Achang_Longchuan	good	1052.28	Achang (Longchuan) TBL	tɕi⁵⁵  | 1052.28	good		331	TBL		1035	tɕi⁵⁵	tɕi⁵⁵	good	tɕ i ⁵⁵	399139	tɕ i - ⁵⁵
1655	1169	other	good	Atsi	good	1052.3	Atsi [Zaiwa] TBL	ke⁵¹  | 1052.30	good		331	TBL		1035	ke⁵¹	ke⁵¹	good	k e ⁵¹	399141	k e - ⁵¹
1656	1169	other	good	Bola	good	1052.32	Bola (Luxi) TBL	kai⁵⁵  | 1052.32	good		331	TBL		1035	kai⁵⁵	kai⁵⁵	good	k a i ⁵⁵	399143	k a i ⁵⁵
1659	1169	other	good	Lashi	good	1052.33	Leqi (Luxi) TBL	kɛː³¹  | 1052.33	good		331	TBL		1035	kɛː³¹	kɛː³¹	good	k ɛː ³¹	399144	k ɛː - ³¹
1660	1169	other	good	Maru	good	1052.31	Langsu (Luxi) TBL	kai³¹  | 1052.31	good		331	TBL		1035	kai³¹	kai³¹	good	k a i ³¹	399142	k a i ³¹
1661	1169	other	good	Xiandao	good	1052.29	Achang (Xiandao) TBL	cɛ⁵⁵  | 1052.29	good		331	TBL		1035	cɛ⁵⁵	cɛ⁵⁵	good	ɕ ɛ ⁵⁵	399140	ɕ ɛ - ⁵⁵
5502	613	other	good	Rangoon		1052.27			good		330	TBL		1035	kɑ̃u⁵⁵	kɑ̃u⁵⁵	good	k ɑ̃ u ∼ ⁵⁵	399138	k ɑ̃ u ∼ ⁵⁵
5940	613	other	good	Written_Burmese		1052.26			good		330	TBL		1035	kɔŋ³	kɔŋ³	good	k o ŋ ³	399137	k o - ŋ ³
#
1684	625	other	green	Achang_Longchuan	green	1009.28	Achang (Longchuan) TBL	ȵau⁵⁵  | 1009.28	green		334	TBL		1425	ȵau⁵⁵	ȵau⁵⁵	green	nʲ a u ⁵⁵	397009	nʲ - a u - ⁵⁵
1686	625	other	green	Atsi	green	1009.3	Atsi [Zaiwa] TBL	ŋjui⁵¹  | 1009.30	blue-green		334	TBL		1425	ŋjui⁵¹	ŋjui⁵¹	green	ŋ j u i ⁵¹	397011	ŋ j u i - ⁵¹
1687	625	other	green	Bola	green	1009.32	Bola (Luxi) TBL	ŋjuŋ⁵⁵  | 1009.32	blue-green		334	TBL		1425	ŋjuŋ⁵⁵	ŋjuŋ⁵⁵	green	ŋ j u ŋ ⁵⁵	397013	ŋ j u - ŋ ⁵⁵
1690	625	other	green	Lashi	green	1009.33	Leqi (Luxi) TBL	ŋjaːu³¹  | 1009.33	green		334	TBL		1425	ŋjaːu³¹	ŋjaːu³¹	green	ŋ j aː u ³¹	397014	ŋ j aː u - ³¹
1691	625	other	green	Maru	green	1009.31	Langsu (Luxi) TBL	ŋjuk³¹  | 1009.31	blue-green		334	TBL		1425	ŋjuk³¹	ŋjuk³¹	green	ŋ j u k ³¹	397012	ŋ j u - k ³¹
1692	625	other	green	Xiandao	green	1009.29	Achang (Xiandao) TBL	ɲau⁵⁵  | 1009.29	blue-green		334	TBL		1425	ɲau⁵⁵	ɲau⁵⁵	green	ɲ a u ⁵⁵	397010	ɲ - a u - ⁵⁵
5614	636	other	green	Rangoon		1009.27			green		335	TBL		1425	sẽ⁵⁵	sẽ⁵⁵	green	s ẽ ∼ ⁵⁵	397008	s ẽ ∼ ⁵⁵
6050	636	other	green	Written_Burmese		1009.26			green		335	TBL		1425	sin³	sin³	green	ts i n ³	397007	ts i n ³
#
6156	108		hard	Achang_Longchuan	hard	1034.28	Achang (Longchuan)	kʐak⁵⁵	hard		48	TBL		1884		kʐak⁵⁵		k ʐ a k ⁵⁵	36933	k ʐ a k ⁵⁵
6210	109		hard	Maru	hard	1034.31	Langsu (Luxi)	ɣɔ̃³¹	hard		49	TBL		1884		ɣɔ̃³¹		ɣ ɔ̃ ∼ ³¹	44207	ɣ ɔ̃ ∼ ³¹
6262	110		hard	Atsi	hard	1034.3	Atsi [Zaiwa]	than⁵¹	hard		1268	TBL		1884		tʰan⁵¹		tʰ a n ⁵¹	42372	tʰ a n ⁵¹
6328	107		hard	Written_Burmese	hard	1034.26	Burmese (Written)	mɑɑ²	hard		47	TBL		1884		mɑɑ²		m a ²	33169	m a ²
6375	107		hard	Rangoon	hard	1034.27	Burmese (Rangoon)	mɑ²²	hard		47	TBL		1884		mɑ²²		m ɑ ²²	35066	m ɑ ²²
6483	109		hard	Lashi	hard	1034.33	Leqi (Luxi)	kju̱ːŋ³³	hard		1267	TBL		1884		kju̱ːŋ³³		k j ṵː ŋ ³³	47808	k j ṵː ŋ ³³
6547	108		hard	Xiandao	hard	1034.29	Achang (Xiandao)	kʐak⁵⁵	hard		48	TBL		1884		kʐak⁵⁵		k ʐ a k ⁵⁵	38712	k ʐ a k ⁵⁵
6613	109		hard	Bola	hard	1034.32	Bola (Luxi)	ɣɔ̃⁵⁵	hard		49	TBL		1884		ɣɔ̃⁵⁵		ɣ ɔ̃ ∼ ⁵⁵	46003	ɣ ɔ̃ ∼ ⁵⁵
#
6160	119		he or she [third person singular]	Maru	he	934.31	Langsu (Luxi)	jɔ̃³⁵	he		57	TBL		262		jɔ̃³⁵		j ɔ̃ ∼ ³⁵	44110	- j ɔ̃ ∼ ³⁵
6213	118		he or she [third person singular]	Rangoon	he	934.27	Burmese (Rangoon)	tθu²²	he		894	TBL		262		tθu²²		tθ u ²²	34956	tθ u - - ²²
6264	119		he or she [third person singular]	Atsi	he	934.3	Atsi [Zaiwa]	ja̱ŋ²¹	he		57	TBL		262		ja̱ŋ²¹		j a̰ ŋ ²¹	42268	- j a̰ ŋ ²¹
6437	119		he or she [third person singular]	Lashi	he	934.33	Leqi (Luxi)	ŋjaŋ³³	he		57	TBL		262		ŋjaŋ³³		ŋ j a ŋ ³³	47714	ŋ j a ŋ ³³
6492	119		he or she [third person singular]	Xiandao	he	934.29	Achang (Xiandao)	ɲ̊aŋ³¹	he-that		57	TBL		262		ɲ̊aŋ³¹		ɲ̊ a ŋ ³¹	38613	- ɲ̊ a ŋ ³¹
6497	118		he or she [third person singular]	Written_Burmese	he	934.26	Burmese (Written)	tθu²	he		894	TBL		262		tθu²		s u ²	33061	s u - - ²
6552	119		he or she [third person singular]	Bola	he	934.32	Bola (Luxi)	jɔ̃³¹	he		57	TBL		262		jɔ̃³¹		j ɔ̃ ∼ ³¹	45894	- j ɔ̃ ∼ ³¹
6635	119		he or she [third person singular]	Achang_Longchuan	he	934.28	Achang (Longchuan)	ȵ̥aŋ³¹	he		57	TBL		262		ȵ̥aŋ³¹		n̥ʲ a ŋ ³¹	36833	- n̥ʲ a ŋ ³¹
#
1841	688	other	heavy	Achang_Longchuan	heavy	1014.28	Achang (Longchuan) TBL	li³¹  | 1014.28	heavy		355	TBL		1210	li³¹	li³¹	heavy	l i ³¹	397253	l i - ³¹
1843	688	other	heavy	Atsi	heavy	1014.3	Atsi [Zaiwa] TBL	lai²¹  | 1014.30	heavy		355	TBL		1210	lai²¹	lai²¹	heavy	l a i ²¹	397255	l a i ²¹
1844	688	other	heavy	Bola	heavy	1014.32	Bola (Luxi) TBL	li³¹  | 1014.32	heavy		355	TBL		1210	li³¹	li³¹	heavy	l i ³¹	397257	l i - ³¹
1847	688	other	heavy	Lashi	heavy	1014.33	Leqi (Luxi) TBL	laːi³³  | 1014.33	heavy		355	TBL		1210	laːi³³	laːi³³	heavy	l aː i ³³	397258	l aː i ³³
1848	688	other	heavy	Maru	heavy	1014.31	Langsu (Luxi) TBL	la³⁵  | 1014.31	heavy		355	TBL		1210	la³⁵	la³⁵	heavy	l a ³⁵	397256	l a - ³⁵
1849	688	other	heavy	Xiandao	heavy	1014.29	Achang (Xiandao) TBL	lai³¹  | 1014.29	heavy		355	TBL		1210	lai³¹	lai³¹	heavy	l a i ³¹	397254	l a i ³¹
5664	688	other	heavy	Rangoon		1014.27			heavy		355	TBL		1210	le⁵⁵	le⁵⁵	heavy	l e ⁵⁵	397252	l e - ⁵⁵
6099	688	other	heavy	Written_Burmese		1014.26			heavy		355	TBL		1210	le³	le³	heavy	l e ³	397251	l e - ³
#
1853	705	other	here	Achang_Longchuan	here dem	944.28	Achang (Longchuan) TBL	xai⁵⁵ thɔʔ⁵⁵  | 0944.28	this dir2	bad concept	356 1070	TBL		136	xai⁵⁵ thɔʔ⁵⁵	xai⁵⁵thɔʔ⁵⁵	here	x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵	393597	x - a i ⁵⁵ ◦ tʰ ɔ ʔ ⁵⁵
1856	1179	other	here	Atsi	here dem	944.3	Atsi [Zaiwa] TBL	xji⁵¹ ma⁵⁵  | 0944.30	this on	bad concept	356 1071	TBL		136	xji⁵¹ ma⁵⁵	xji⁵¹ma⁵⁵	here	x j i ⁵¹ + m a ⁵⁵	393599	x j i - ⁵¹ ◦ m a ⁵⁵
1858	1179	other	here	Bola	here dem	944.32	Bola (Luxi) TBL	tʃhə̆⁵⁵ mɛ̃⁵⁵-- | 0944.32	this on	bad concept	1072 1073	TBL		136	tʃhə̆⁵⁵mɛ̃⁵⁵--	tʃhə̆⁵⁵mɛ̃⁵⁵--	here	tʃʰ ə̆ ⁵⁵ + m ɛ̃ ∼ ⁵⁵	393601	tʃʰ ə̆ ⁵⁵ ◦ m ɛ̃ ∼ ⁵⁵
1860	1179	other	here	Lashi	here dem	944.33	Leqi (Luxi) TBL	xjɛ³³ mŏ³³  | 0944.33	this on	bad concept	356 1071	TBL		136	xjɛ³³mŏ³³	xjɛ³³mŏ³³	here	x j ɛ ³³ + m ŏ ³³	393602	x j ɛ - ³³ ◦ m ŏ ³³
1861	1179	other	here	Maru	here dem	944.31	Langsu (Luxi) TBL	tʃhɛ̆³¹ mɛ³¹  | 0944.31	this on	bad concept	1072 1073	TBL		136	tʃhɛ̆³¹ mɛ³¹	tʃhɛ̆³¹mɛ³¹	here	tʃʰ ɛ̆ ³¹ + m ɛ ³¹	393600	tʃʰ ɛ̆ ³¹ ◦ m ɛ - ³¹
1863	705	other	here	Xiandao	here dem	944.29	Achang (Xiandao) TBL	xai⁵⁵ thɔʔ⁵⁵  | 0944.29	this-1 up-on	bad concept	356 1070	TBL		136	xai⁵⁵ thɔʔ⁵⁵	xai⁵⁵thɔʔ⁵⁵	here	x a i ⁵⁵ + tʰ ɔ ʔ ⁵⁵	393598	x - a i ⁵⁵ ◦ tʰ ɔ ʔ ⁵⁵
5491	1178	other	here	Rangoon		944.27			this2 on	bad concept	1074 357	TBL		136	i²² twĩ²²	i²²◦twĩ²²	here	i ²² + t w ĩ ∼ ²²	393596	i ²² ◦ t w ĩ ∼ ²²
5929	1178	other	here	Written_Burmese		944.26			this2 on	bad concept	1074 357	TBL		136	î²twɑŋ²	î²twɑŋ²	here	i ² + t w a ŋ ²	393595	i ² ◦ t w a ŋ ²
#
4242	69	other	high / tall	Achang_Longchuan	high / tall	968.28	Achang (Longchuan) TBL	m̥ʐaŋ⁵⁵  | 0968.28	high		749	TBL		1265	m̥ʐaŋ⁵⁵	m̥ʐaŋ⁵⁵	high / tall	m̥ ʐ a ŋ ⁵⁵	394882	m̥ ʐ a ŋ ⁵⁵
4244	69	other	high / tall	Atsi	high / tall	968.3	Atsi [Zaiwa] TBL	mja̱ŋ⁵¹  | 0968.30	high		749	TBL		1265	mja̱ŋ⁵¹	mja̱ŋ⁵¹	high / tall	m j a̰ ŋ ⁵¹	394884	m j a̰ ŋ ⁵¹
4245	69	other	high / tall	Bola	high / tall	968.32	Bola (Luxi) TBL	mjɔ̱̃⁵⁵  | 0968.32	high		749	TBL		1265	mjɔ̱̃⁵⁵	mjɔ̱̃⁵⁵	high / tall	m j ɔ̰̃ ∼ ⁵⁵	394886	m j ɔ̰̃ ∼ ⁵⁵
4248	69	other	high / tall	Lashi	high / tall	968.33	Leqi (Luxi) TBL	mja̱ːŋ³³  | 0968.33	high		749	TBL		1265	mja̱ːŋ³³	mja̱ːŋ³³	high / tall	m j a̰ː ŋ ³³	394887	m j a̰ː ŋ ³³
4249	69	other	high / tall	Maru	high / tall	968.31	Langsu (Luxi) TBL	mjɔ̃³¹  | 0968.31	high		749	TBL		1265	mjɔ̃³¹	mjɔ̃³¹	high / tall	m j ɔ̃ ∼ ³¹	394885	m j ɔ̃ ∼ ³¹
4251	69	other	high / tall	Xiandao	high / tall	968.29	Achang (Xiandao) TBL	m̥ʐaŋ⁵⁵  | 0968.29	high		749	TBL		1265	m̥ʐaŋ⁵⁵	m̥ʐaŋ⁵⁵	high / tall	m̥ ʐ a ŋ ⁵⁵	394883	m̥ ʐ a ŋ ⁵⁵
5498	69	other	high / tall	Rangoon		968.27			high		749	TBL		1265	mjĩ⁵³	mjĩ⁵³	high / tall	m j ĩ ∼ ⁵³	394881	m j ĩ ∼ ⁵³
5936	69	other	high / tall	Written_Burmese		968.26			high		749	TBL		1265	mrɑŋ¹	mrɑŋ¹	high / tall	m r a ŋ ¹	394880	m r a ŋ ¹
#
6135	73		horizontal	Achang_Longchuan	horizontal	1001.28	Achang (Longchuan)	xaŋ³¹	horizontal		966	TBL		2376		xaŋ³¹		x a ŋ ³¹	36900	x a ŋ ³¹
6195	71		horizontal	Maru	horizontal	1001.31	Langsu (Luxi)	pji̱³¹	horizontal		965	TBL		2376		pji̱³¹		p j ḭ ³¹	44177	p j ḭ ³¹
6299	71		horizontal	Atsi	horizontal	1001.3	Atsi [Zaiwa]	a²¹pji̱⁵¹	a-prefix horizontal		1241 965	TBL		2376		a²¹pji̱⁵¹		a ²¹ + p j ḭ ⁵¹	42337	a ²¹ ◦ p j ḭ ⁵¹
6302	71		horizontal	Bola	horizontal	1001.32	Bola (Luxi)	pi̱⁵⁵	horizontal		965	TBL		2376		pi̱⁵⁵		p ḭ ⁵⁵	45969	p - ḭ ⁵⁵
6305	72		horizontal	Written_Burmese	horizontal	1001.26	Burmese (Written)	kɑn¹lɑn¹	horizontal1 horizontal2		1242 1356	TBL		2376		kɑn¹lɑn¹		k a n ¹ + l a n ¹	33135	k a n ¹ ◦ l a n ¹
6334	72		horizontal	Rangoon	horizontal	1001.27	Burmese (Rangoon)	kɑ̃⁵³lɑ̃⁵³	horizontal1 horizontal2		1242 1356	TBL		2376		kɑ̃⁵³lɑ̃⁵³		k ɑ̃ ∼ ⁵³ + l ɑ̃ ∼ ⁵³	35032	k ɑ̃ ∼ ⁵³ ◦ l ɑ̃ ∼ ⁵³
6467	71		horizontal	Lashi	horizontal	1001.33	Leqi (Luxi)	pji̱ː³³	horizontal		965	TBL		2376		pji̱ː³³		p j ḭː ³³	47779	p j ḭː ³³
6526	73		horizontal	Xiandao	horizontal	1001.29	Achang (Xiandao)	a³¹faŋ³¹	a-prefix horizontal		1241 1243	TBL		2376		a³¹faŋ³¹		a ³¹ + f a ŋ ³¹	38681	a ³¹ ◦ f a ŋ ³¹
#
6172	138		hot	Achang_Longchuan	hot	1062.28	Achang (Longchuan)	pu⁵⁵	hot		67	TBL		1286		pu⁵⁵		p u ⁵⁵	36961	p u ⁵⁵
6220	136		hot	Maru	hot	1062.31	Langsu (Luxi)	lauŋ³¹	hot		68	TBL		1286		lauŋ³¹		l a u ŋ ³¹	44234	l a u ŋ ³¹
6228	138		hot	Xiandao	hot	1062.29	Achang (Xiandao)	pu⁵⁵	hot		67	TBL		1286		pu⁵⁵		p u ⁵⁵	38742	p u ⁵⁵
6349	139		hot	Written_Burmese	hot	1062.26	Burmese (Written)	ok⁴	hot		69	TBL		1286		ok⁴		ə k ⁴	33202	- ə k ⁴
6362	135		hot	Atsi	hot	1062.3	Atsi [Zaiwa]	ŋje⁵⁵	hot-burn		70	TBL		1286		ŋje⁵⁵		ŋ j e ⁵⁵	42401	ŋ j e ⁵⁵
6539	135		hot	Lashi	hot	1062.33	Leqi (Luxi)	ŋɛː⁵⁵	hot		70	TBL		1286		ŋɛː⁵⁵		ŋ ɛː ⁵⁵	47832	ŋ - ɛː ⁵⁵
6578	139		hot	Rangoon	hot	1062.27	Burmese (Rangoon)	ɑiʔ⁴	hot		69	TBL		1286		ɑiʔ⁴		ɑ i ʔ ⁴	35099	ɑ i ʔ ⁴
6627	136		hot	Bola	hot	1062.32	Bola (Luxi)	lauŋ⁵⁵	hot		68	TBL		1286		lauŋ⁵⁵		l a u ŋ ⁵⁵	46030	l a u ŋ ⁵⁵
#
2048	774	other	hundred	Achang_Longchuan	hundred	824.28	Achang (Longchuan) TBL	pak³⁵  | 0824.28	hundred		1078	TBL		1634	pak³⁵	pak³⁵	hundred	p a k ³⁵	387423	p a k ³⁵
2050	1185	other	hundred	Atsi	hundred	824.3	Atsi [Zaiwa] TBL	ʃo⁵¹  | 0824.30	hundred		1077	TBL		1634	ʃo⁵¹	ʃo⁵¹	hundred	ʃ o ⁵¹	387425	ʃ o ⁵¹
2052	1185	other	hundred	Bola	hundred	824.32	Bola (Luxi) TBL	ja⁵⁵  | 0824.32	hundred		385	TBL		1634	ja⁵⁵	ja⁵⁵	hundred	j a ⁵⁵	387427	j a ⁵⁵
2056	1185	other	hundred	Lashi	hundred	824.33	Leqi (Luxi) TBL	(ta³¹ ) ʃo̱³³  | 0824.33	hundred		1077	TBL		1634	(ta³¹) ʃo̱³³	ʃo̱³³	hundred	ʃ o̰ ³³	387428	ʃ o̰ ³³
2058	1185	other	hundred	Maru	hundred	824.31	Langsu (Luxi) TBL	jɔ³¹  | 0824.31	hundred		385	TBL		1634	jɔ³¹	jɔ³¹	hundred	j ɔ ³¹	387426	j ɔ ³¹
2059	774	other	hundred	Xiandao	hundred	824.29	Achang (Xiandao) TBL	(tă³¹ ) pak³⁵  | 0824.29	hundred		1078	TBL		1634	(tă³¹) pak³⁵	pak³⁵	hundred	p a k ³⁵	387424	p a k ³⁵
5284	1185	other	hundred	Rangoon		824.27			one hundred		386 385	TBL		1634	(tiʔ⁴) jɑ²²	(tiʔ⁴)◦jɑ²²	hundred	t i ʔ ⁴ + j ɑ ²²	387422	t i ʔ ⁴ ◦ j ɑ ²²
5726	1185	other	hundred	Written_Burmese		824.26			one hundred		386 385	TBL		1634	(tɑs⁴) rɑɑ²	(tɑs⁴)◦rɑɑ²	hundred	t a ts ⁴ + r a ²	387421	t a ts ⁴ ◦ r a ²
#
6322	241		inside	Lashi	inside	715.33	Leqi (Luxi)	a³³khou³³	a-prefix inside		1015 1346	TBL		1606		a³³kʰou³³		a ³³ + kʰ o u ³³	47492	a ³³ ◦ kʰ o u - ³³
6381	241		inside	Bola	inside	715.32	Bola (Luxi)	a³¹khau⁵⁵	a-prefix inside		1015 1346	TBL		1606		a³¹kʰau⁵⁵		a ³¹ + kʰ a u ⁵⁵	45673	a ³¹ ◦ kʰ a u - ⁵⁵
6391	241		inside	Xiandao	inside	715.29	Achang (Xiandao)	a³¹xau⁵⁵	a-prefix inside		1015 1346	TBL		1606		a³¹xau⁵⁵		a ³¹ + x a u ⁵⁵	38390	a ³¹ ◦ x a u - ⁵⁵
6469	241		inside	Atsi	inside	715.3	Atsi [Zaiwa]	a²¹khau⁵¹	a-prefix inside		1015 1346	TBL		1606		a²¹kʰau⁵¹		a ²¹ + kʰ a u ⁵¹	42031	a ²¹ ◦ kʰ a u - ⁵¹
6515	241		inside	Achang_Longchuan	inside	715.28	Achang (Longchuan)	a³¹xau⁵⁵	a-prefix inside		1015 1346	TBL		1606		a³¹xau⁵⁵		a ³¹ + x a u ⁵⁵	36613	a ³¹ ◦ x a u - ⁵⁵
6575	241		inside	Maru	inside	715.31	Langsu (Luxi)	a³¹khuk³¹	a-prefix inside		1015 1346	TBL		1606		a³¹kʰuk³¹		a ³¹ + kʰ u k ³¹	43891	a ³¹ ◦ kʰ u - k ³¹
6608	240		inside	Rangoon	inside	715.27	Burmese (Rangoon)	ɑ⁵³thɛ⁵⁵	a-prefix inside		1015 1016	TBL		1606		ɑ⁵³tʰɛ⁵⁵		ɑ ⁵³ + tʰ ɛ ⁵⁵	34727	ɑ ⁵³ ◦ tʰ ɛ - ⁵⁵
6633	240		inside	Written_Burmese	inside	715.26	Burmese (Written)	ɑ¹thɑi³	a-prefix inside		1015 1016	TBL		1606		ɑ¹tʰɑi³		a ¹ + tʰ a i ³	32833	a ¹ ◦ tʰ a i ³
#
6145	97		late	Achang_Longchuan	late	1019.28	Achang (Longchuan)	l̥ɔ³¹	late		1259	TBL		477		l̥ɔ³¹		l̥ ɔ ³¹	36918	l̥ ɔ ³¹
