RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
937	Yamphu	tada:p	(in the expression <i>tada:p-tidi:p)</i> picking up one by one.		adv.	
938	Yamphu	tagomma	the top stick or strip of wood around which the warp is spun when weaving.		n.	
939	Yamphu	taksuptoʔ	at once, [to land or go through] in one go.	 khvattai basnu, chirnu	adv.	
940	Yamphu	tamma	to sacrifice beer in banana leaves		v.tr.	379
941	Yamphu	tamra	a sacrificial offering of beer which is laid on or wrapped in banana leaves.		n.	379
942	Yamphu	taŋ	hair on the head.	 kes	n.	510
943	Yamphu	taŋba	1) n. self 2) <i>suff.</i> the person associated with the referent of the noun to which <i>taŋba</i> is suffixed		n. &amp; suffix.	575
944	Yamphu	taŋbaŋ	relative.		n.	
945	Yamphu	ta:biya	the traditional <i>Gurkhali</i> knife, a long <i>sword-like</i> knife with a curved blade, mainly used for various kinds of domestic purposes.	 khukurī	n.	
946	Yamphu	ta:m	a) late, delayed; b) quietly, taking it easy; c) slow, slowly.		adv.	
947	Yamphu	taŋma	feminine of <i>taŋba.</i>		n. &amp; suffix.	
948	Yamphu	taŋma	to jab, pound, beat with the end of a stick or pole, to beat or pound grain in order to remove the husk		v.intr. &amp; v.tr.	
949	Yamphu	ta:ma	(only in the expression <i>saraŋ</i> <i>ta:ma)</i> to move, to move the legs, to go on foot.		v.intr.	
950	Yamphu	taŋnasi	brains.	 gidī	n.	484
951	Yamphu	ta:pma	to receive, to stretch out your hand to receive something	 thāpnu	v.tr.	
952	Yamphu	taŋ-thrupma	lock of hair, tuft of hair.		n.	
953	Yamphu	tarik	beginning		n.	
954	Yamphu	tarikma	to start, to commence.		v.intr.	
955	Yamphu	rama	see <u>lama.</u>			
956	Yamphu	ramma I	a) after four years; b) the fourth year after		n. &amp; adv.	
957	Yamphu	ramma I	to pluck leaves, to tear off leaves.		v.intr. &amp; v.tr.	
958	Yamphu	ramma II	cholera	 haijā	n.	
959	Yamphu	ramma II	to walk; <i>rambukma</i> to depart, to be on one's way		v.intr.	422
960	Yamphu	ramma III	to covenant, to make a ritual covenant with a person from a different tribe.	 mīt lagāunu	v.intr.	
961	Yamphu	raŋboʔwa	calf and shin, the part of the leg from the knee to the ankle.	 nalīkhuṭṭā	n.	
962	Yamphu	raŋghaʔwa	chapped skin of the foot.		n.	
963	Yamphu	ra:ji	toward, around, near, about		suffix.	
964	Yamphu	raŋma	(only with <i>nam</i> 'sun' as subject) a) to shine fiercely, to shine to the exclusion of rain; b) to have a drought		v.intr.	428
965	Yamphu	raŋmiʔ	young woman without children.	 taruḍī	n.	
966	Yamphu	raŋmiʔma	widow.		n.	
967	Yamphu	raŋmippa	widower		n.	
968	Yamphu	ra:plaŋma	a kind of large frog.	 pāhā	n.	
969	Yamphu	ra:pma	to seize, to get a hold of, to hold tight	 samāunu	v.intr. &amp; v.tr.	
970	Yamphu	ra:ppha	rainshield made of large leaves in a reed frame.	 ghum	n.	
971	Yamphu	rapma I	1) <i>v.intr.</i> to spout forth, to be a fountain, to be ejected, to squirt forth, to shoot forward 2) <i>v.tr.</i> to spout forth, to eject, to squirt, to throw, to send forth violently; <i>rappema</i> to throw away, to discard.		v.intr. &amp; v.tr.	
972	Yamphu	rapma II	see <u>lapma.</u>			
973	Yamphu	räʔwa	bald.	 khuile	adj.	
974	Yamphu	räk	bald.	 khuile	adj.redupl.	
975	Yamphu	chakma II	1 to be hard, to be solid; 2 (pertaining to persons) to be strong;	 sāhro hunu, balliyo hunu	v.intr.stat.	352
976	Yamphu	chana	more.	&lt; jhan	adv.	
977	Yamphu	channäʔ	nearly.	&lt; jhaḍḍai	adv.	
978	Yamphu	chapchappi	stacks, lots, the whole place full.	?&lt;	adv.	
979	Yamphu	chat	drat it		interj.	
980	Yamphu	choʔ	moment	 chin	bound morph.	
981	Yamphu	choŋjhaŋ	the celebration of a commercial deal, where the buyer and the seller drink beer.		n.	
982	Yamphu	ciʔwa	pheasant.	 kālij	n.	
983	Yamphu	cibrikkiya	a species of bird.		n.	
984	Yamphu	cighuptoʔ	with the effect of shutting out the light completely	 thyāppai	adv.	
985	Yamphu	cijeŋ	thorn.	 kāḍā	n.	123
986	Yamphu	cikciʔ	nasty, untasty, repugnant	 ghin	adj.	
987	Yamphu	cikcikya	a species of bird.	 cuiyā	n.	361
988	Yamphu	cikma I	to become ripe, to mature, to become fermented.	 cipnu	v.intr.	352
989	Yamphu	cikma II	1) to take [a person] along or take [a person] somewhere; 2) to take [a person] as spouse, to marry.		v.tr.	
990	Yamphu	cim	platform of boards or bamboo; split bamboo mat spread above a lower terrace on which one does the dishes.	 ṭāḍ	n.	323
991	Yamphu	cimgheʔaŋma	expresses the enduring of hardship or harassment		v.tr.aux.	
992	Yamphu	cimik	blinking		n.	
993	Yamphu	cimma I	1) <i>v.intr.</i> to collapse, to fall asunder, to crash down 2) to fall down upon, to collapse on top of	 bhatkinu	v.intr. &amp; v.tr.	339
994	Yamphu	cimma II	(only in combination with the auxiliaries &lt;-ya- ; -yaf-> (UFM)</i> and -ʔukma 'to come down') to crumble down, to collapse, to tumble down	 bhatkinu	v.intr.	339
995	Yamphu	osrä:ksi	see <u>usrä:ksi.</u>			
996	Yamphu	pa	father		bound morph.	692
997	Yamphu	pa I	indicates a male referent in a small number of words, where the suffix &lt;-pa> alternates with the suffix &lt;-ma> 'female referent'.		suffix.	
998	Yamphu	pa II	nominalising suffix used to form the negative past gerund, participles from Nepali loan verbs and the categorical negative.		suffix.	
999	Yamphu	pa III	elative case and gerund suffix.		suffix.	
1000	Yamphu	padak	rope, string.	 ḍorī	n.	
1001	Yamphu	pahara	steep.	&lt; pahāḍ hills	adj.	
1002	Yamphu	paidhäk	seat, low bench or small, round straw mat which is used as a seat.	 pirā	n.	
1003	Yamphu	pajoʔwa	male animal.	 puliŋg	n.	
1004	Yamphu	pak	a kind of bamboo	 māliŋgo	n.	770
1005	Yamphu	pakma I	1) to pay back 2) to remunerate.	 banī tirnu, banī linu, badalā tirnu	v.tr.	
1006	Yamphu	pakma II	dish up	 paskanu, ughāunu	v.intr. &amp; v.tr.	
1007	Yamphu	pakma III	to swing	 piŋ khelnu	v.intr.	
1008	Yamphu	pama	non-final auxiliary which expresses that the situation denoted by the main verb occurs faster or earlier than expected.		v.intr.aux. &amp; v.tr.aux.	
1009	Yamphu	pamla	a species of tree.	 setopāt	n.	
1010	Yamphu	paŋ	numeral quantifier for human referents.	 -janā	suffix.	
1011	Yamphu	pa:ba	father.	 buvā	n.	692
1012	Yamphu	pa:duʔwa	a kind of knife.	 khurpā	n.	
1013	Yamphu	paŋeʔma	to play, to play around, to have fun.		v.intr.	878
1014	Yamphu	paŋgiya	millet.	 kodo	n.	
1015	Yamphu	pa:kkhäʔ	outside.	 bāhira	adv.	703
1016	Yamphu	pa:kma	to be young, to be junior	 kāncho hunu	v.intr.stat.	880
1017	Yamphu	paŋlaŋ	a species of edible root found in the jungle, harder of texture than <i>naŋ-khi,</i> also called <i>nambhuŋla</i> <i>naŋ-khi,</i> forest <i>naŋ-khi.</i>	 ban tarul	n.	
1018	Yamphu	paŋlum	yard, the space in front of a house, sometimes paved with stones, often just levelled earth.	Nep āgan	n.	
1019	Yamphu	paŋma I	(only in combination with various auxiliaries) to cross a ridge, to go behind the hilltop		v.intr.	
1020	Yamphu	paŋma II	(in combination with the causative auxiliary verb <i>meʔma)</i> to stir boiling liquid by scooping it out and pouring it back in order to prevent the liquid from boiling over.		v.tr.	
1021	Yamphu	paŋma III	1 <i>v.intr.</i> to hang or lie over something; 2 <i>v.trans.</i> to hang something over something else, to hang clothes over a line, to carry something slung across the shoulder.	 jhunḍinu, jhunḍyāunu	v.intr. &amp; v.tr.	
1022	Yamphu	paŋma IV	to commission somebody	 paṭhāunu, ahrāunu	v.tr.	879
1023	Yamphu	paŋnuma	to be busy, to be a busy-body, to be industrious.	 jāgar calāunu	v.intr.	
1024	Yamphu	paŋsuma	to be lazy, to be idle, to loaf around.	 alchī garnu	v.intr.	
1025	Yamphu	papma	1) to need, to require 2) to be necessary	 cāhinu, parnu	v.intr.	
1026	Yamphu	pappa	grandfather.	 bājye	n.	
1027	Yamphu	pappalawa	'grandfather moon'; said to children when pointing out the moon		n.	
1028	Yamphu	pappra	wretch, poor thing; used as a term of compassion			
1029	Yamphu	parläŋ	steep place.		n.	
1030	Yamphu	parleŋ	story, tale.	 kathā	n.	
1031	Yamphu	pasa	child, offspring.		n.	
1032	Yamphu	pasa	see <u>psa.</u>		suffix.	
1033	Yamphu	pasayakmara	placenta.		n.	
1034	Yamphu	pasäŋa	slide	 sulelī	n.	
1035	Yamphu	nakma	prepare stodge		v.tr.	502
1036	Yamphu	nakniŋ	five years ago.		adv.	
1037	Yamphu	nakpa	stodge made from maize flour.		n.	502
1038	Yamphu	nakpoŋ	fifty.		num.	
1039	Yamphu	nakprok	completely wet, soaked	 lutrukkai	adj.	
1040	Yamphu	nam	sun, sunshine.	 sūrya, ghām	n.	503
1041	Yamphu	namba	father-in-law.	 sasurā	n.	505
1042	Yamphu	nambhu	the large stomach of herbivores.		n.	720
1043	Yamphu	nambhuŋla	woods, forest.	 ban, jaŋgal	n.	489
1044	Yamphu	namdaŋ	cheek.	 gālā	n.	869
1045	Yamphu	namdräʔwa	bolt of lightning.		n.	
1046	Yamphu	namdruŋma	firmament, sky	 svargā, akāŝ	n.	
1047	Yamphu	namjiriʔha	shade.	 sittal, ojel	n.	
1048	Yamphu	namleʔlum	noon, the time when the sun is at its peak		adv.	
1049	Yamphu	namma	next year.	 āgun	adv.	
1050	Yamphu	namma	mother-in-law.	 sāsu	n.	505
1051	Yamphu	namma I	1) <i>v.intr.</i> to smell, to stink 2) <i>v.tr.</i> to smell, to sniff, to catch the scent.	 gandha āunu, gahnāunu, sūghnu	v.intr. &amp; v.tr.	500
1052	Yamphu	namma II	to singe, to brand, to cauterise a wound.	 ḍāmnu	v.tr.	
1053	Yamphu	nammiʔ	1) daughter-in-law; 2) wife of a younger brother.		n.	
1054	Yamphu	nammima	a species of bird.		n.	
1055	Yamphu	wa:ma II	a) <i>v.intr.</i> to be dried above the fireplace; b) <i>v.tr.</i> to dry above the fireplace.		v.intr. &amp; v.tr.	593
1056	Yamphu	waŋma III	a) to wander around; b) to go via a round about way	 varipari ghumnu	v.intr.	603
1057	Yamphu	wa:ma III	to shout.	 karāunu	v.intr.	
1058	Yamphu	wa:pma	to watch, to look intently.		v.intr. &amp; v.tr.	
1059	Yamphu	wa:räŋ	the other side.	 pārī	n.	596
1060	Yamphu	wa:riŋ	in the expression <i>tomliŋ-wa:riŋ</i> wobbly and shaky, dizzy.		adj. &amp; adv.	
1061	Yamphu	wa:riŋ	clean, spick and span		adv.redupl.	
1062	Yamphu	wa:wa	elder brother.		n.	587
1063	Yamphu	wapma	to be full of mirth		v.intr.	
1064	Yamphu	wapsa	chick.		n.	
1065	Yamphu	waramma	to become spoilt while cooking, to be spoilt due to a poor a fire.		v.intr.	
1066	Yamphu	waräkma	to rinse.	 pakhālnu	v.intr. &amp; v.tr.	
1067	Yamphu	waräŋghäʔma	to die in the womb or in the egg.		v.intr.	
1068	Yamphu	waremma	1) <i>v.intr.</i> to be a miscarriage, to die in the womb or in the egg 2) <i>v.tr.</i> to give birth to a miscarriage		v.intr. &amp; v.tr.	
1069	Yamphu	wari	rain		n.	599
1070	Yamphu	wasi:meʔma	to pour off an excess of water from a pan or something left to soak		v.tr.	
1071	Yamphu	wasokma	to wash, to wash oneself, to wash somebody.	 dhunu, dhoidinu	v.intr. &amp; v.tr.	
1072	Yamphu	wasoktha	water for washing hands		n.	
1073	Yamphu	wasra:ʔma	path next to the veranda, paved part below the veranda.		n.	
1074	Yamphu	wattai	with a shock.		adv.	
1075	Yamphu	siŋjira	wood and leaves.		n.	
1076	Yamphu	si:kma I	to imitate.	 nakkal garnu	v.intr. &amp; v.tr.	
1077	Yamphu	si:kma II	to measure.	 nāpnu	v.intr. &amp; v.tr.	891
1078	Yamphu	si:kma III	to blow your nose, to blow and throw away snot.		v.tr.	
1079	Yamphu	si:ksiʔwa	(said of a place or thoroughfare)</i> difficult to tread		n.	
1080	Yamphu	si:ma	a type of <i>naŋlo</i> (a round, flat, plaited sort of tray with a diameter of about 55 cm) which has holes and is used as a sieve.		n.	
1081	Yamphu	siŋma I	to roll back	 surkyāunu	v.intr. &amp; v.tr.	889
1082	Yamphu	si:ma I	to be sour.	 amilo hunu	v.intr.stat.	308
1083	Yamphu	siŋma II	to hang somebody		v.tr.	
1084	Yamphu	si:ma II	a) to die; b) to die down, to be extinguished, e.g. a flame		v.intr.	244
1085	Yamphu	si:ma III	1) <i>v.semi.tr.</i> to attach itself; pertains to bodily sensations like hunger, thirst, cold, heat and sweat 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> expresses continuous tense with an instrumental gerund as complement		v.semi.tr. &amp; v.intr. &amp; v.tr.	
1086	Yamphu	si:ma IV	to sieve		v.intr. &amp; v.tr.	241
1087	Yamphu	si:pma I	to pour off, to separate the fluid from the solids of a mixture.	 tārnu, chānnu	v.intr. &amp; v.tr.	890
1088	Yamphu	si:pma II	a) to go out to meet somebody; b) to catch up with somebody, to overtake somebody.	 bheṭāunu	v.tr.	
1089	Yamphu	si:tca:ma	to hate.	Nep gh(r)ḍ garnu	v.tr-2.	345
1090	Yamphu	si:ye	sour		adj.	
1091	Yamphu	sip	sheath	 dāp	n.	
1092	Yamphu	sipma I	to gird, to strap on.	 khukurī bhirnu	v.intr. &amp; v.tr.	
1093	Yamphu	sipma II	to put a little water from one vessel into another.		v.tr.	890
1094	Yamphu	sippräk	the outer layer, i.e. shell, bark or skin.	 bokro	n.	990
1095	Yamphu	siri	imitation, likeness	 nakkal	n.	
1096	Yamphu	sirliŋdoʔ	tinkling.		adv.onom.	
1097	Yamphu	sisemla	yell, shout, cry.		n.	
1098	Yamphu	sisso:ʔma	panting		n.	
1099	Yamphu	sitcama	to not like, to not be fond of.		v.tr.	
1100	Yamphu	siya	plain, husked and uncooked rice or other husked grain.	 cāmal	n.	276
1101	Yamphu	so	inclusive focus suffix; too, also, even, (after interrogatives) -ever.		suffix.	
1102	Yamphu	sobhiʔwa	a species of bird.		n.	
1103	Yamphu	soguba	lame; feminine <i>soguma.</i>	 lãgadā	n. &amp; adj.	
1104	Yamphu	sokkhuma	stinging nettle, <i>Urtica</i> <i>dioca.</i>	 sisnu	n.	
1105	Yamphu	sokkoŋ	<i>earring.</i>		n.	
1106	Yamphu	sokma I	to build, to lay stones one on the other, to lay bricks.	 lāunu	v.intr. &amp; v.tr.	893
1107	Yamphu	sokma II	1) <i>v.intr.</i> to squeeze in, to try to fit in, to sit in a very small place 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to squeeze into, to press into, to stamp or pound into 3) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to thresh millet with a small club; 4) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to press or to dab onto, especially in the sense of eating by picking bits between your fingers or by dabbing something onto or dipping something into something else 5) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to light by pressing against a glowing piece of firewood, to light by rubbing.	 khādnu, lāttīle hānnu, tāsera lyāundā khānu, jhosnu	v.intr. &amp; v.tr.	
1108	Yamphu	sokpeʔ	on top of.		suffix.	
1109	Yamphu	som	lungs.		n.	235
1110	Yamphu	somnuma	to be generous.		v.intr. &amp; v.tr.	
1111	Yamphu	so:ʔma	breath.		n.	235
1112	Yamphu	so:ʔmi	fart.	 pād	n.	235
1113	Yamphu	soŋa	bird.	 carā	n.	597
1114	Yamphu	soŋara	millet field.	 kodo bārī	n.	
1115	Yamphu	wa	chicken.		n.	597
1116	Yamphu	waʔiŋ	egg		n.	387
1117	Yamphu	wadapma	1) <i>v.intr.</i> to get wet; 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to make wet, to moisturise, to soak, to steep.	 bhijnu, bhijāunu	v.intr.	595
1118	Yamphu	wadihaŋma	a kind of herb which is added to dough when making leaven.		n.	
1119	Yamphu	wadoŋsäŋ	bangle.		n.	
1120	Yamphu	wagä	after some years, in the future.		adv.	
1121	Yamphu	wagiya	tomorrow.		adv.	
1122	Yamphu	wagiyaram	the day after, a day later.		n. &amp; adv.	
1123	Yamphu	wagiyasiŋʔa	a) in the near future, some other time; b) later, later on.	 bholi-parsi	adv.	
1124	Yamphu	wagiyasiŋʔaram	a) the second day after, two days later; b) some time later.		n. &amp; adv.	
1125	Yamphu	wahamma	to boil, to cook by boiling.	 usinnu	v.intr. &amp; v.tr.	
1126	Yamphu	wahapma	to wash clothes.	 lugā dhunu	v.intr. &amp; v.tr.	
1127	Yamphu	waiʔma	thirst		n.	
1128	Yamphu	waima	to wander.	 bhramaḍ garnu, ḍulnu	v.intr.	
1129	Yamphu	waimma	a) to melt; b) to dissolve	 paglinu	v.intr.	
1130	Yamphu	waimuʔ	a species of chestnut tree, <i>Castonopsis</i> <i>tribuloides.</i>	 musure kaṭṭus	n.	
1131	Yamphu	wairiŋga	a kind of bug that lives in trees.	 paterā	n.	
1132	Yamphu	waisi	chestnut.	 kaṭṭus	n.	
1133	Yamphu	wajikciba	mole.	 chucundro	n.	
1134	Yamphu	wajok	pointed, sharp.	 tīkho	adj.redupl.	
1135	Yamphu	thuk	see <u>thak.</u>			
1136	Yamphu	thukla	arrow.	 bāḍ, tīr	n.	643
1137	Yamphu	thukma I	to dig in, to plant in the earth, e.g. a branch or a pole.	 gāḍnu	v.intr. &amp; v.tr.	550
1138	Yamphu	thukma II	to run off, to run away.		v.intr.	
1139	Yamphu	thukma III	(of the penis) to be hard, to be erect.		v.intr.	550
1140	Yamphu	thuŋma I	1) to break, to break open, to smash, to tap, throw or knock to pieces 2) to open an umbrella 3) to beat off, e.g. dirt from a stone or stick, or the dust out of a mat	 phuṭāunu	v.intr. &amp; v.tr.	
1141	Yamphu	thuŋma II	to catch, to snatch out of the air.		v.tr.	
1142	Yamphu	thupma I	to fasten, to pull together, to pull and tie together	 bādhnu, kasnu	v.intr. &amp; v.tr.	541
1143	Yamphu	thupma II	to be astringent	 ṭarro hunu	v.intr.	
1144	Yamphu	tiʔma I	(only in combination with the transitive auxiliary <i>-khäʔma</i> 'to take along') expresses that the situation denoted by the main verb involves some kind of paralysis or anaesthesia of the body		v.tr.aux.	
1145	Yamphu	tiʔma II	expresses that the situation denoted by the main verb nearly took place		v.tr.aux.	
1146	Yamphu	tiʔma III	expresses that the situation denoted by the main verb was carried out in various places or involved a moving about to various places		v.tr.aux.	
1147	Yamphu	tidi:p	see <u>tada:p.</u>			
1148	Yamphu	tidoʔ	 similaritive suffix on verbs; as if, like.		suffix.	
1149	Yamphu	tima	expresses that the situation denoted by the main verb involves some kind of upward motion or an application of effort in a non-downward direction; often used in connection with putting on clothes or shoes, lighting fires or preparing meals		v.intr.aux. &amp; v.tr.aux.	
1150	Yamphu	timma	to press with your finger or with your hand.	 thicnu	v.intr. &amp; v.tr.	579
1151	Yamphu	ti:ʔma I	to apply a ṭīkā, a spot on the forehead.		v.intr. &amp; v.tr.	
1152	Yamphu	ti:ʔma II	to call again for the priest or shaman, to remind the priest or the shaman to come.		v.tr.	
1153	Yamphu	tiŋdiŋ	with the sound of musical instruments		adv.	
1154	Yamphu	ti:ma	a) to put in a higher place; b) to set up, to put up; c) to apply.	 rākhnu, lāunu	v.intr. &amp; v.tr.	
1155	Yamphu	phelelele	swirling		adv.	
1156	Yamphu	phemma I	1) to turn over; 2) to stir 3) to change, to become different; 4) to bend off; 5) to change around, to change money		v.tr.	723
1157	Yamphu	phemma II	to be wasted, to wash away, to completely go away.		v.tr.	
1158	Yamphu	phe:bhe	wide apart.		adj.	
1159	Yamphu	phe:ma	1) <i>v.tr.</i> to spread out, to unfold, e.g. a blanket or mat; 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to open up, to stretch out, to hold open, to unfold (clothes), to open (a book)		v.intr. &amp; v.tr.	746
1160	Yamphu	phiʔma	1) to take off a lid or a cap 2 to take out, to pull out, e.g. a thorn from the flesh, a knife from its sheath, a cartridge from a pen.	 birko, ṭopī nikālnu, jhiknu	v.intr. &amp; v.tr.	
1161	Yamphu	phiba	bugs or worms found in dung or spoilt food.		n.	764
1162	Yamphu	phibi	turquoise coloured, blue-green.		adj.	
1163	Yamphu	phimbhim	wide open, <i>mikso</i> <i>phimbhim</i> with eyes wide open.		adj.	
1164	Yamphu	phimma	1) to squeeze, to hold tight; 2) to seize; 3) to milk (a cow or goat).	 nicornu	v.tr.	881
1165	Yamphu	phi:	green, blue.		adj.	991
1166	Yamphu	phi:ʔlaŋa	pipe or reed for drinking millet beer.		n.	
1167	Yamphu	phi:kma I	to sweep.	 barālnu	v.intr. &amp; v.tr.	721
1168	Yamphu	phi:kma II	to take something out of something else, to take out of a hole, to pull out a thread from a piece of clothing or cloth; to unsheathe.	 nikālnu	v.intr. &amp; v.tr.	882
1169	Yamphu	phi:pma	to suck.	 cusnu	v.tr.	755
1170	Yamphu	phireʔ	greenish.		adj.redupl.	
1171	Yamphu	phiriri	green.		adj.	
1172	Yamphu	phoʔwa	1) flower of the banana tree; 2) penis		n.	
1173	Yamphu	phomma	1 <i>v.intr.</i> to pile up, to gather, to become a heap, pile or stack; 2 <i>v.tr.</i> to pick up together, to pick up as a bunch, e.g. sheaves, firewood.	 sohornu	v.intr. &amp; v.tr.	
1174	Yamphu	phoŋma	to pay, to pay to somebody; also <i>phuŋma</i>	 tirnu	v.intr. &amp; v.tr.	
1175	Yamphu	ĩhĩʔ	<i>uh-huh,</i> yeah, yes.	 ã	interj.	
1176	Yamphu	ijoŋa	beer offered to the ancestors		n.	
1177	Yamphu	ijra	Nepali trousers.	 suruvāl	n.	
1178	Yamphu	ik	land partially prepared for cultivation, i.e. land which has been subjected to <i>slash-and-burn</i> and which is to be cultivated shortly.	 lohase	n.	
1179	Yamphu	ikkheʔ	once, one time.	&lt; khep	adv.	
1180	Yamphu	ikko	a) one b) a	 ek, euṭā	num.	183
1181	Yamphu	ikma	to kick.	 khuṭṭāle hānnu	v.intr. &amp; v.tr.	
1182	Yamphu	ima	to be bad, to be unpleasant		v.intr.aux.	800
1183	Yamphu	imakna	(when one can't remember the right word) what's-it-called, what was it, thingummy		pron. indef.	
1184	Yamphu	imaŋ	1a) what b) whatever, anything 2a) some, a small, undefined quantity b) what-not, anything	 ke	interrog.	632
1185	Yamphu	imaŋdeʔna	(when one can't think of the right word) what's-it-called, thingummy.		pron. indef.	
1186	Yamphu	imla:sitte	what for?, in order to get what?		interrog.	
1187	Yamphu	imlä:ʔmände	what for?, in order to do what?		interrog.	
1188	Yamphu	imma	sleep, sleepiness	 nidra	n.	16
1189	Yamphu	imma I	(of clothes or ornaments) 1) <i>v.intr.</i> to come off, to be taken off; 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> to take off, to put off.	 phukālnu	v.intr. &amp; v.tr.	742
1190	Yamphu	imma II	to buy, to purchase.	 kinnu	v.tr.	2
1191	Yamphu	imma III	to sleep	 sutnu, nidāunu	v.intr.	16
1192	Yamphu	immasi:ʔwa	while asleep		adv.	
1193	Yamphu	indhobhane	for that reason.	 kinabhane	conj.	
1194	Yamphu	indhoŋde	why, because of what.	 kina	interrog.	
1195	Yamphu	waya:	altered course of a stream for the purpose of catching fish	 duvālī	n.	
1196	Yamphu	waya:ji	two chickens cut in half for purposes of religious rites.		n.	
1197	Yamphu	wayäŋ	basket for carrying chickens or pigs.	 peruŋgo	n.	
1198	Yamphu	wayok	racket, noise.	 khalbal	n.redupl.	
1199	Yamphu	wayuma	to leak.	 cuhunu	v.intr.	
1200	Yamphu	wäk	sick, feeling an inclination to retch.		adv.redupl.	
1201	Yamphu	wä:ʔma	to wear ornaments or a watch.		v.intr. &amp; v.tr.	589
1202	Yamphu	wä:klik	going in circles, winding		adv.	
1203	Yamphu	wä:kma I	to cut out, to cut exactly to the required size or form, to peel nicely, to cut out a well-defined part.		v.intr. &amp; v.tr.	
1204	Yamphu	wä:kma II	1) <i>v.intr.</i> to be curled up, to be wound up, like a snake, a dog, a string; 2) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> a) to wind, e.g. thread or rope etc., to twine; b) to 'wind' bread from batter in the form of a hoop	 bernu	v.intr.	
1205	Yamphu	wä:kma III	1) to hang around, to loaf around; 2) to keep out of sight to avoid having to work		v.intr.	
1206	Yamphu	wäŋliŋ	round, spherical.		adj. &amp; adv.	
1207	Yamphu	wäŋma	a) to go in a circle, to do something in a circle, to go around; b) to cut around, to slice, to cut so as to peel, to cut carefully		v.intr. &amp; v.tr.	992
1208	Yamphu	wäräŋghäkma	to be fey, to be overexcited		v.intr.	
1209	Yamphu	welläk	nauseating		adj.	
1210	Yamphu	wemma I	to feel sick, to feel like vomiting		v.intr.	351
1211	Yamphu	wemma II	(alternative of <i>yemma)</i> to cut, to be sharp		v.tr.	
1212	Yamphu	wemma III	to stir or scoop boiling rice to prevent it from sticking to the pan.		v.tr.	
1213	Yamphu	wenja	boy, youth, young guy.	 tannerī	n.	
1214	Yamphu	wennaktoʔ	with a sudden shock, with a fright		adv.	
1215	Yamphu	khamdroʔ	a) larger; b) quite large.	 ṭhulṭhulo	adj.	
1216	Yamphu	khamma	blanket, shawl, something to wrap around you when it is cold.	 oḍne	n.	68
1217	Yamphu	khamma	to cover, to wrap in a blanket, to tuck in, to extend an umbrella	 oḍnu	v.tr.	68
1218	Yamphu	kha:	a place where there are many		bound morph.	
1219	Yamphu	kha:kma	to scrape one's throat, to hawk up.	 khakār thuknu	v.tr.	860
1220	Yamphu	kha:kpa	the act of scraping the throat		n.	
1221	Yamphu	khaŋma	1) <i>v.intr.</i> <i>&amp;</i> <i>v.tr.</i> a to look at; b) to see; 2) <i>v.intr.aux.</i> <i>&amp;</i> <i>v.tr.aux.</i> expresses that the situation denoted by the main verb has an explorative character, to try and see, to look and see.	 dekhnu, hernu	v.intr. &amp; v.tr. &amp; v.intr.aux. &amp; v.tr.aux.	73
1222	Yamphu	khaŋmuma	to be seen, to be visible, to appear, to be spotted.	 dekhinu	v.intr.	
1223	Yamphu	kha:pma	to raise in order to strike.	 ujāunu	v.tr.	
1224	Yamphu	khaŋraŋ	big, round basket which is made for carrying grass on the back.	 ṭhulo ḍhoko	n.	841
1225	Yamphu	kha:sa	grass.	&lt; ghās	n.	
1226	Yamphu	khap	language	 kurā, bhāṣā	n.	
1227	Yamphu	khapma	to thatch.	 chāunu	v.tr.	68
1228	Yamphu	khappisik	cotton.	 kapās	n.	
1229	Yamphu	khasima	to obey, to listen, to heed.	 mānnu	v.intr.	
1230	Yamphu	khasma	porcupine.	 dumsī	n.	184
1231	Yamphu	khausuk	grits, the coarse part of ground grains after sieving.	 kanikā	n.	
1232	Yamphu	khawa	leaven.		n.	
1233	Yamphu	khaya	a person of the caste of blacksmiths.	 kāmī	n.	
1234	Yamphu	khäʔäk	a species of crab that lives in the water of paddy fields.	 gãgaṭo	n.	95
1235	Yamphu	commeniŋ	full of excitement, eager.		adv.	
1236	Yamphu	coŋ	new.	 nayā	adj.	844
1237	Yamphu	coŋara	maize flower.		n.	
1238	Yamphu	co:kma	to knead, to mix water into flour, to mix water and earth.	 muchnu	v.intr. &amp; v.tr.	329
1239	Yamphu	co:p	everybody, all.	 sabaijanā	pron.	
1240	Yamphu	copma	to persuade, to talk into, to entice, to promise or give nice things to a child in order to divert its attention, to woo.	 phakāunu, khusī tulyāunu	v.intr. &amp; v.tr.	
1241	Yamphu	cossu	dragonfly	 pānī chepuvā	n.	
1242	Yamphu	cuʔum	six.		num.	475
