RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
1014	Limbu	thɛba, -ndhɛba-	1) grandfather, 2) grand-uncle, 3) title of respect to an elderly man.		n.	382
1015	Limbu	thɛba-sammaN	a household deity to whom male animals are sacrificed, esp. cockerels		n.	
1016	Limbu	thɛge:k-i, -dhge:kʔi	hair (on scalp).		n.	
1017	Limbu	thɛge:k, -dhge:k	head.		n.	510
1018	Limbu	thɛge:ksiʔ	human head lice, Pediculus humanus capitis.		n.	
1019	Limbu	thɛgu	mountain, peak.		n.	778
1020	Limbu	thɛgu-maNwa	mountain range or ranges.		n.	
1021	Limbu	nɛʔl	rituals, practices and taboos observed by relatives of the deceased during a certain period after his death		n.	
1022	Limbu	nɛʔl	cloth, material		n.	
1023	Limbu	nɛʔl-kɛdɔ:ba	lit. cloth-sewer, Damāi_, member of the tailor's caste.		n.	
1024	Limbu	nɛʔnɛʔ, -nnɛʔ	1) elder sister, 2) elder female cousin through paternal uncle or maternal aunt, 3) elder sister of ego's spouse (wife's elder sister, husband's elder sister), 4) wife of ego's spouse's elder brother (wife's elder brother's wife, husband's elder brother's wife).		n.	817
1025	Limbu	nɛbho:hɔN	nostril.		n.	
1026	Limbu	nɛbho:, -nbho:	nose		n.	494
1027	Limbu	nɛbho:pa	vide nɛbho:.		n.	
1028	Limbu	nɛbo:hɔN				
1029	Limbu	nɛbo:, -nbo:				
1030	Limbu	nɛdɛNba	cheek.		n.	869
1031	Limbu	nɛdhaNba, -ndhaNba	proprietor.		n.	
1032	Limbu	nɛdzo:ppi	crown of the head.		n.	
1033	Limbu	nɛghɔʔhi	ear wax		n.	
1034	Limbu	nɛghɔʔ, nɛkhɔʔ	-nghɔʔ  n., ear.		nɛkhɔʔ	447
1035	Limbu	nɛghɔʔse:ʔ, nɛkhɔʔse:ʔ	-nghɔʔse:ʔ  n., [nɛghɔʔ ear + *se:ʔ protuberance] earlobes.		nɛkhɔʔse:ʔ	
1036	Limbu	nɛhi	-nhi -mɔy-/-nhi -ma:-  vi., [&lt; ma:maʔ be lost] be amazed		ma:maʔ	
1037	Limbu	nɛhik, -nhik	snot, mucus.		n.	
1038	Limbu	nɛhikkhɔk	caked-on snot (esp. on children's cheeks)		n.	
1039	Limbu	nɛksa	1) muscle, flesh (alive); 2) lean meat, with fat and skin removed		n.	769
1040	Limbu	nɛndre:ʔ, -nndre:ʔ	ego's elder brother's wife.		n.	
1041	Limbu	hadzɛN	dentition		n.	
1042	Limbu	hadzǝ	fore-teeth, viz. canines and incisors		n.	
1043	Limbu	hadziʔ	pieces of un-ingested food stuck between the teeth		n.	
1044	Limbu	hakmaʔ, -hag-/-hak-	thresh, remove the grains, pound (as on a ḍhiki), husk (patient: yaʔ paddy)		vt.	58
1045	Limbu	hakmaʔ, -hakt-/-hak-	send (patient: beneficiary or benefacted individual)		vt.	
1046	Limbu	hakmaʔ, -hakt-/-hak-	drive into the ground.		vt.	
1047	Limbu	hakNnaba	stake, pylon.		n.	
1048	Limbu	hakwa, hakwaba	rice soup similar to Nep. khole or jāulo.		n.	
1049	Limbu	hama	molars		n.	
1050	Limbu	hammaʔ, -hand-/-han-				
1051	Limbu	hammaʔ, -haps-/-ham-	hang something up		vt.	
1052	Limbu	haN	king.		n.	768
1053	Limbu	haNba:la:	the olden times when the Limbu kings still reigned over Limbuvān.		n.	
1054	Limbu	haNga	branch		n.	
1055	Limbu	haNma	butterfly		n.	
1056	Limbu	haNma	queen.		n.	
1057	Limbu	haNmaʔ, -haN-	send		vt.	42
1058	Limbu	haNmaʔ, -haNs-/-haN-	wait.		vi.	47
1059	Limbu	haNsaʔ	prince.		n.	
1060	Limbu	haNwa	water brought to a boil for cooking rice		n.	
1061	Limbu	nu:Nmaʔ, -nu:ks-/-nu:N-	1) return, go back; 2) void, pass urine or faeces		vi.	
1062	Limbu	nurɛN	seven times.		adv.	
1063	Limbu	nurik	good, nice.		adj.	
1064	Limbu	nurikkha	well.		adv.	
1065	Limbu	nusaʔ, -nsaʔ	1) younger sibling, 2) younger cousin through paternal uncle or maternal aunt, 3) spouse of ego's spouse's younger sibling (wife's younger brother's wife, wife's younger sister's husband, husband's younger brother's wife, husband's younger sister's husband).		n.	
1066	Limbu	nuse:ʔ	nipple, teat.		n.	
1067	Limbu	nusi	seven.		num.	
1068	Limbu	nyaʔ	1) ego's paternal aunt, 2) wife of ego's maternal uncle.		n.	482
1069	Limbu	o:			postp. locative.	120
1070	Limbu	o:ʔmaʔ, -o:ʔr-/-o:ʔ-	1) roast, bake 2) cremate; 3) burn (of fire or substances undergoing combustion) ; 4) badmouth someone, slander someone's name, dispraise, vilify, defame		vt.	593
1071	Limbu	o:dhiNga	glow-worm		n.	
1072	Limbu	o:ho:				
1073	Limbu	o:ndhakmaʔ, o:n-dhakt-/o:n-dhak-	show someone something (esp. something with which the onlooker is unfamiliar), tell someone, point out to someone		vt. (patient: benefacted individual or individuals)	
1074	Limbu	o:tmaʔ, -o:tt-/-o:t-/-o:ʔl	shine, give light (of the moon, a lamp or torch)		vi.	779
1075	Limbu	o:wa	yes.		part.	
1076	Limbu	ɔʔcɔʔ	uttered to the recipient whilst presenting or handing over something, meaning roughly 'take thiś'		interj.	
1077	Limbu	ɔʔmaʔ, -ɔʔr-/-ɔʔ-	break off (a piece of the whole)		vi.	
1078	Limbu	ɔkdaNba	this kind of		adj.	
1079	Limbu	ɔkkhe:	like this		adv.	
1080	Limbu	ɔkkhe:lɔʔrik	in this way, in this manner		adv.	
1081	Limbu	pe:ʔmaʔ, -pe:ʔr-/-pe:ʔ-	vomit on something or someone		vt.	
1082	Limbu	pe:ʔmaʔl	vomit.		n.	
1083	Limbu	pe:dɔk	frog		n.	652
1084	Limbu	pe:dɔkluN	stone or rock of micaceous earth, considered to be a poor quality, albeit widely used, building stone, ubiquitous throughout Limbuvān.		n.	
1085	Limbu	pe:kkrɔkna	small black brown passerine bird resembling the kikkrɔkna (q.v.) but lacking a crest and showing conspicuous red colouration of the perianal feathers.		n.	
1086	Limbu	pe:kmaʔ him	the house and household into which a girl marries and to which she goes from her po:Nmaʔ him, q.v.		n.	
1087	Limbu	pe:kmaʔ, -pe:g-/-pe:k-	go		vi.irr.	655
1088	Limbu	pe:maʔ, -pe:s-/-pe:-	vomit		vt.	823
1089	Limbu	pe:mmaʔ, -pe:nd-/-pe:n-	(with pa:n word, speech) something incorrect be uttered, something erroneous be said, something be said in an awkward or uncomely fashion		vi.	
1090	Limbu	pe:naʔ	red millet, dried in the sun and beaten with a staff in the preparation of thi:, or ground to a powder in the preparation of maNdɔk.		n.	
1091	Limbu	pe:naʔkhɔrɛ:N	flat bread made from red millet meal.		n.	
1092	Limbu	pe:ni	Nepali.		n.	
1093	Limbu	pe:niba	Nepali, Indo-Aryan, Brāhman5a, Kṣatriya etc. (Nep. bāhun, chetrī).		adj.	
1094	Limbu	pe:Nwa	deer		n.	
1095	Limbu	pe:sɛʔ	vicinity, proximity		n.	
1096	Limbu	pɛʔlaʔwarɛkpa	wide open, agape		adj.	
1097	Limbu	pɛkwa	pigeon (Nep. parevā).		n.	
1098	Limbu	pɛmmaʔ, -pɛnd-/-pɛn-	(of clothes) slip off, be taken off, be removed		vi.	742
1099	Limbu	pɛnchiNmaʔ	form a queue, queue up, get in a line, line up next to		vr.	
1100	Limbu	pɛnmaʔ, -pɛnch-/-pɛn-	line up, arrange in rows or in a line		vt.	
1101	Limbu	laNghe:kmaʔ				
1102	Limbu	laNka:kthimba	heel		n.	
1103	Limbu	laNkhɛmbo:k	calf, calves of the leg		n.	
1104	Limbu	laNma	big toe		n.	
1105	Limbu	laNmaʔ, -laks-/-laN-	boil (a liquid)		vt.	
1106	Limbu	laNmaʔ, -laks-/-laN-	give to lick		vt.	
1107	Limbu	laNmik	ankle		n.	
1108	Limbu	laNsup	shoe		n.	919
1109	Limbu	laNtappe:	sole of the foot		n.	
1110	Limbu	la:b	moon		n.	421
1111	Limbu	la:bbhɔk	large white radish-like tuber		n.	
1112	Limbu	la:bde:Ngu	ring around the moon		n.	
1113	Limbu	la:gi	(with genitive) for, in order to		postp.	
1114	Limbu	la:kmaʔ, -la:kt-/-la:k-	apply, be in effect (of hunger, anger)		vi.	
1115	Limbu	la:kmaʔ, -la:kt-/-la:k-	trample, stamp, walk underfoot, kick		vt.	
1116	Limbu	la:lti:n, la:lṭi:n	kerosene lamp		n.	
1117	Limbu	la:Nmaʔ, -la:ks-/-la:N-	dance		vi.	
1118	Limbu	la:p	wing		n.	444
1119	Limbu	la:pmaʔ, -la:s-/-la:t-/-la:ʔl	enter, go into, come into		vi.	375
1120	Limbu	la:pmaʔ, -la:pt-/-la:p-				
1121	Limbu	sɔNmaʔ, -sɔNs-/-sɔN-	1) sell (with inanimate patient); 2) rip someone off, dupe, defraud, take advantage off (with animate patient)		vt.	
1122	Limbu	sɔNmabha, -nchɔNmabha-				
1123	Limbu	sɔNwɛʔl	male buffalo.		n.	887
1124	Limbu	sɔNwɛtcha	buffalo meat.		n.	
1125	Limbu	sɔNwɛtla	buffalo.		n.	
1126	Limbu	sɔNwɛtma	female buffalo.		n.	
1127	Limbu	sɔNwɛtnu	buffalo milk.		n.	
1128	Limbu	sɔ:mmaʔ, -sɔ:nd-/-sɔ:n-	I) slide down II) 1) slide something down 2) -na sɔ:mmaʔ dishearten, sadden		I) vi. II) vt.	
1129	Limbu	sɔ:mmaʔ, -sɔ:r-/-sɔ:n-	1) ooze down, run down, slither; 2) -na:n sɔ:maʔ frown, sulk angrily		vi.	302
1130	Limbu	sɔpma	moment, instant.		n.	
1131	Limbu	sɔpmaʔdziʔ	for or in a little while, for or in a few moments.		adv.	
1132	Limbu	sɔpmaʔ, -sɔtt-/-sɔt-/-sɔʔl	rejoice, be glad, be happy, enjoy		vi.	
1133	Limbu	sɔpmaN	in a second, in a little while, in a minute.		adv.	
1134	Limbu	suʔluN	Limbu tombstone, placed above ground above the navel (sambo:k) of the interred corpse.		n.	
1135	Limbu	suʔwa	bag, sack, rucksack.		n.	
1136	Limbu	suba	rat.		n.	216
1137	Limbu	suba-ho:ʔ	small furuncle with small pit (Nep. ḍallā)		n.	
1138	Limbu	subba	common Limbu family name and often generic name for the Limbus (formerly: powerful Kira_t officer with both administrative and military authority in the hill regions, esp. in Limbuvān, in rank below the devān but above the jamindār in the collection of revenue, subordinate to the sardār in military affairs; also: a Limbu nobleman); Limbu.		n.	
1139	Limbu	subi	let it be!		exp.	
1140	Limbu	sugikpa	stinging nettle		n.	
1141	Limbu	midɔre:	large black bird with a long beautiful black-and-white and dazzling, blue, banner-shaped tail		n.	
1142	Limbu	midza:ʔmaʔ, mi-ca:ʔr-/mi-ca:ʔ-	warm oneself by the fire		vi.	
1143	Limbu	midzula	fireplace (not a cuhlo!)		n.	
1144	Limbu	migha:k	a glowing ember, smouldering red ember		n.	
1145	Limbu	migho:mbe:	a stick shoved into the smouldering embers of a used fire after all the halfburned pieces of wood (midhappu) have been salvaged for subsequent use. The migho:mbe: keeps the fire alive under the powdery ash and is used to relight the next fire		n.	
1146	Limbu	mihaʔl	a bed of glowing embers		n.	
1147	Limbu	mik	eye		n.	612
1148	Limbu	-mik	-ya:s-/-ya:-  vi., be horrified by something one sees or imagines will happen		ya:maʔ	
1149	Limbu	mikciʔ	dirt in one's eyes, exudate in one's eyes due to infection		n.	
1150	Limbu	mikciʔbǝnbǝn	profuse purulent exudate or mucous secretion covering the eye resulting from an infection.		n.	
1151	Limbu	mikco:ʔiʔmaʔ, mikco:ʔ-iʔr-/mikco:ʔ-iʔ-	keep an eye on someone or something		vt.	
1152	Limbu	mikhɛtla	1) bloodshot eyes; 2) money (slang).		n.	
1153	Limbu	mik-hi	eye detritus		n.	
1154	Limbu	mi-kho:ʔ	smoke		n.	74
1155	Limbu	mikkho:	brow.		n.	
1156	Limbu	mikkho:k	skull.		n.	
1157	Limbu	mikkhuN, mikkhuNba	eyebrows.		n.	
1158	Limbu	mikluN	condition of having slept enough, state of having gotten enough sleep (with kɛpmaʔ 'arrive')		n.	
1159	Limbu	mikmaʔ, -mikt-/-mik-	be in effect (of wa 'thirst')		vi.	
1160	Limbu	mikphuʔla	ɛnglishman, ɛuropean (cf. Bur. myak-hna-phyu, lit. white face: myakhna 'face [myak 'eye' + hna 'nose'] + phyu 'be white')		n.	
1161	Limbu	kupmaʔ, -kupt-/-kup-	'take under one's wing', afford maternal protection (in addition to fowl, also said of dogs protecting their pups, goats protecting their kids, wolves their whelps, and so forth; only said facetiously of human beings)		vt.	
1162	Limbu	kusanumaʔ, kusa-nur-/kusa-nu-	be fun, be easy, go well		vi.	
1163	Limbu	kusaphɛmmaʔ, kusa-phɛʔr-/kusa-phɛn-	be a disappointment, not be any fun, be difficult, be arduous		vi.	
1164	Limbu	kusik				
1165	Limbu	kusik				
1166	Limbu	kusikto:ʔ				
1167	Limbu	kusiN	like, as		adv.	
1168	Limbu	kusiNdaNba	someone like x, something like x		adj.	
1169	Limbu	kusiNni:pmaʔ, kusiN-ni:tt-/kusiN-ni:t-/kusiN-ni:ʔl	understand, comprehend, recognize, be familiar with.		vt.	
1170	Limbu	kuso:ʔl				
1171	Limbu	kusɔNwayɛʔl	cooked, not raw		adj.	
1172	Limbu	kusup:na				
1173	Limbu	kuwa	vide wakho:mba.		n.	
1174	Limbu	kwaʔ, -Ngwaʔ	1) ego's maternal uncle, 2) husband of ego's paternal aunt.		n.	198
1175	Limbu	kyakmaʔ, -kyakt-/-kyak-	be put.		vi.	
1176	Limbu	kyakpa	situated, positioned		adj.	
1177	Limbu	kyaN	large wooden pestle about one metre in length and club-shaped at either end (Nep. musal, muslī), used in conjunction with a sumba:N.		n.	
1178	Limbu	kye:	large oblong Limbu drum, worn up front hanging at about abdominal height, suspended diagonally from a strap about the neck, played at official Limbu ceremonies, rituals and functions, esp. in the form of the kye:la:Nmaʔ (q.v.)		n.	
1179	Limbu	kye:la:Nmaʔ, kye:-la:ks-/kye:-la:N-	perform the Limbu drum-dance or (Nep.) cyābruŋ-nāc		vi.	
1180	Limbu	laʔba	adulterer, cuckold		n.	405
1181	Limbu	pʔtslʔk-pʔtslʔk	slosh-slosh.		onomatpoeia	
1182	Limbu	paʔiN	ego's father's bond-friend or se:ba, q.v.		n.	
1183	Limbu	paha:ra pe:kmaʔ, -pe:g-/-pe:k-  vi.	(polite) go to the toilet, answer the call of nature		vi.	
1184	Limbu	pa, -mba	father		n.	692
1185	Limbu	pa-khu:N	valley		n.	
1186	Limbu	pakma	someone's second wife		n.	
1187	Limbu	pakmaʔ, -pag-/-pak-	1) delve, draw soil, mine; 2) scrape or rake towards oneself.		vt.	
1188	Limbu	pakmaʔ, -pakt-/-pak-	be younger, be the younger one.		vi.	880
1189	Limbu	paNghi	yam.		n.	
1190	Limbu	paNli, -mbaNli	1) son's wife, 2) brother's son's wife (male speaking), 3) sister's son's wife (female speaking); Also occasionally: 4) sister's son's wife (male speaking), 5) brother's son's wife (female speaking).		n.	
1191	Limbu	paNmaʔ, -paNs-/-paN-	send someone somewhere (patient: person sent)		vt.	879
1192	Limbu	paNmi, -mbaNmi	1) daughter's husband, 2) brother's daughter's husband (male speaking), 3) sister's daughter's husband (female speaking); Also occasionally: 4) sister's daughter's husband (male speaking), brother's daughter's husband (female speaking).		n.	
1193	Limbu	paNmik, -mbaNmik	younger sister's husband (female speaking).		n.	
1194	Limbu	panyo:	long-handled metal spoon with a flat circular scoop for stirring and serving rice, usu. of steel or aluminium		n.	
1195	Limbu	pa:kkha	outside, outdoors.		adv.	703
1196	Limbu	pa:kkhabɛn	deity of the outdoors		n.	
1197	Limbu	pa:kwa	ladle for scooping up yummaʔl.		n.	
1198	Limbu	pa:lam	Limbu song sung during the yaʔra:kmaʔ, q.v.		n.	
1199	Limbu	pa:mbi:maʔ, pa:n-pi:r/pa:n-pi:-	invite someone		vt.	
1200	Limbu	pa:n	1) word, language, speech; 2) word, say		n.	660
1201	Limbu	la:pmaʔ, -la:pt-/-la:p-	be lightweight		vt.imp.	
1202	Limbu	la:pphipma	armpit		n.	392
1203	Limbu	-la:se	(with verbs of motion)		vt. + sup.sf.	
1204	Limbu	la:tthaʔ	difference, amelioration		n.	
1205	Limbu	la:tthaʔba	differing, esp. in age		n.adj.	
1206	Limbu	lapmaʔ, -lab-/-lap-	1) singe off feathers or hair (murik) of a slaughtered animal 2) set fire to		vt.	404
1207	Limbu	lauro:	stick		n.	
1208	Limbu	le:	penis		n.	636
1209	Limbu	le:dhi:mba	testicles		n.	
1210	Limbu	le:kmaʔ, -le:kt-/-le:k-	scald, burn (of a liquid)		vt.	
1211	Limbu	le:mmaʔ, -le:ps-/-le:m-	1) slip, slide 2) be slippery (of a surface or substance)		vi.	
1212	Limbu	le:Nmaʔ, -le:N-	pour (fluid), add (fluid)		vt.	653
1213	Limbu	le:Nmaʔ, -le:ks-/-le:N-	fry in oil, deep-fry		vt.	
1214	Limbu	le:Nwa	puddle		n.	
1215	Limbu	le:pmaʔ, -le:b-/-le:p-	make into rolls, form into rolls (e.g. <i>maNdɔk</i>)		vt.	
1216	Limbu	le:pmaʔ, -le:tt-/-le:t-/-leʔl	plunge into something, thrust into, stick into, drive into		vt.	
1217	Limbu	le:pmaʔ, -le:tt-/-le:t-/-le:ʔl	shuck maize (kernels from the cob)		vt.	862
1218	Limbu	lɛʔmaʔ, -lɛʔr-/-lɛʔ-	1) (with -yak anger) become unleashed 2) (with niN 'gall', 'spleen') be fed up with something (= inst. or erg.), have had enough of something		1) vi. 2) vi.vt.	406
1219	Limbu	lɛkca	naked, nude		adj.	
1220	Limbu	lɛkmaʔ, -lɛkt- / -lɛk-	trade, exchange		vt.	395
1221	Limbu	lisi	four.		num.	651
1222	Limbu	lo:kmaʔ, -lo:kt-/-lo:k	run, sprint, race, jump		vi.	
1223	Limbu	lo:maʔ, -lo:s-/-lo:-	underlay, lay down a substrate (= patient, eg. gundri straw mat, ḍasana bedding), lay down underneath		vt.	
1224	Limbu	lo:mbhɛʔl	large broad rectangular mat of split bamboo (Nep. ma_dro)		n.	
1225	Limbu	lo:Nmaʔ, -lo:ks-/-lo:N-	have someone run, make someone run		vt.	
1226	Limbu	lo:pmaʔ, -lo:tt-/-lo:t-/-lo:ʔl	underlay someone, lay something underneath someone, give someone (= patient) something to sit on, lay down a substrate for someone.		vt.	
1227	Limbu	lo:tna	long rectangular straw mat, Nep. gundrī		n.	
1228	Limbu	lɔʔl	just, just now.		adv.	
1229	Limbu	lɔʔl-lɔʔl	just now, just.		adv.	
1230	Limbu	lɔʔllɔʔlpa	fresh.		adj.	
1231	Limbu	lɔʔmaʔ, -lɔʔr-/-lɔʔ-	I) 1) say; 2) look, seem, appear; 3) -sɔkma hik lɔʔmaʔ feel tightness in the chest; have difficulty breathing; 4) ɔkkhum lɔʔmaʔ duck, stoop; 5) swaʔl lɔʔmaʔ keep silent; 6) -na mak lɔʔmaʔ be upset, be grieved, be annoyed; 7) -niN sisi lɔʔmaʔ be listless, not be in the mood to do something, be too disinterested to undertake something 8) pe:ʔe:go: lɔʔmaʔ have ants in one's pants, feel the urge to get up and go 9) -yam se:se: lɔʔmaʔ be invigorated, full of zest, refreshed 10) -yam cɔNdzɔN lɔʔmaʔ feel better, feel recuperated II) in the expression lyɛ:N lɔʔmaʔ, q.v.		I) vi. II) vt.	438
1232	Limbu	lɔʔrik	saying (often as a postposition demarcating a direct quote); in which manner		postp.adv.	
1233	Limbu	lɔk	portion, lot.		n.	
1234	Limbu	lɔ, lʔ	rɔ, rʔ  interj., alright, ɔ.K., alright then.		lʔ	
1235	Limbu	-lɔk, -rɔk	only.		postp.adv.	
1236	Limbu	lɔkkhum	courtyard, farmyard (Nep. a_gan).		n.	
1237	Limbu	lɔkmaʔ, -lɔkt-/-lɔk-	pierce, jab, prick, stab.		vt.	439
1238	Limbu	lɔkthik	1) one; 2) the same		num.	
1239	Limbu	lɔNmaʔ, -lɔN-	chip off, flake off (of plastered on adobe pi:nda).		vi.	
1240	Limbu	lɔ:mmaʔ, -lɔ:nd-/-lɔ:n-	come out, emerge, exude, egress		vi.	434
1241	Limbu	lɛrɛhaN	on one's stomach		adv.	
1242	Limbu	lɛso:ʔl, -lso:ʔl-	tongue		n.	436
1243	Limbu	lǝcǝ, rǝcǝ	clause-final deprehensative particle indicating that what is stated in the clause has only recently come to be realized or discovered by the speaker.		cl.	
1244	Limbu	lǝghe:ʔl	Nepalese shirt, torso garment or upper part of the official Nepalese costume for men, Nep. daurā		n.	
1245	Limbu	liʔ	1) slingshot, catapult; 2) bow		n.	394
1246	Limbu	libhu	four		num.col.	
1247	Limbu	limaʔ, -lis-/-li-	insert one's hands into something		vt.	
1248	Limbu	limba	sweets, candy		n.	
1249	Limbu	limmaʔ, -limd-/-lim-	taste sweet, be sweet; taste salty, be salty		vi.	432
1250	Limbu	liN	thatch, thatching.		n.	
1251	Limbu	liNmaʔ, -liN-	climb		vt.	885
1252	Limbu	liNmaʔ, -liNs-/-liN-	1) (of the sun) suddenly begin to shine, come up over the horizon or from behind a mountain, break through the clouds; 2) grow (of plants)		vi.	428
1253	Limbu	liNmaʔ, -liNs-/-liN-	pour		vt.	
1254	Limbu	li:kmaʔ, -li:g-/-li:k-	enter into an opening		vi.	
1255	Limbu	li:kmaʔ, -li:kt-/-li:k-	infect someone, pass a disease onto someone.		vt.	
1256	Limbu	li:mmaʔ, -li:nd-/-li:n-	stick through a hole		vt.	
1257	Limbu	li:Nmaʔ, -li:ks-/-li:N-			vt. [caus. &lt; li:kmaʔ enter into an opening] insert into an opening in order to conceal.	
1258	Limbu	lipmaʔ, -lib-/-lip-	twine (eg., sikkiʔ rope)		vt.	478
1259	Limbu	lipmaʔ, -lipt-/-lip-	be heavy, weigh much		vi.	412
1260	Limbu	lirɛN	four times.		adv.	
1261	Limbu	khe:suN				
1262	Limbu	khe:su:maʔ, khe:suʔmaʔ	bee		n.	293
1263	Limbu	khe:waʔ	the red jungle fowl Gallus gallus, predecessor of all domesticated chicken		n.	
1264	Limbu	khɛʔmaʔ, -khɛʔr-/-khɛʔ-	1) (said of the <i>waser:i</i> or water nymph) afflict someone by causing infected wounds, furuncles, carbuncles or tooth decay 2) make ill, cause to be ill (said of an ingested foodstuff through non-observance of a ritual or food taboo)		vt.	
1265	Limbu	khɛʔo:	there, in that place		adv.	196
1266	Limbu	khɛʔsiŋmaʔ	(said of the <i>wase:ri</i>) be active		vr.	
1267	Limbu	khɛʔtho:				
1268	Limbu	khɛʔyo:	down there		adv.	196
1269	Limbu	khɛbɔk	crab, crayfish, freshwater lobster, crustacean		n.	95
1270	Limbu	khɛkmaʔ, -khɛkt-/-khɛk-	spark, ignite		vi.	133
1271	Limbu	khɛkmaʔ, khɛkt-/-khɛk-	dry (meat)		vi.	
1272	Limbu	khɛmghɛmaN la:pmaʔ, khɛmghɛmaN mɛlla:pmaʔ, -la:pt-/-la:p-	ignore someone, pretend not to hear		vt.	
1273	Limbu	khɛmma	a good spirit		n.	
1274	Limbu	khɛmmaʔ, -khɛmd-/-khɛm-	suit, flatter, look good in		vt.	
1275	Limbu	khɛmmaʔ, -khɛps-/-khɛm-	1) hear 2) smell, sense, detect		vt.	914
1276	Limbu	khɛN	1) he, she, it (non-proximal) 2) that		1) pro. 2) dem.	196
1277	Limbu	khɛNbe:la	at that time		adv.	
1278	Limbu	khɛnchi	you (dual)		pro.	19
1279	Limbu	khɛnɛʔ	you (singular)		pro.	19
1280	Limbu	khɛNhaʔ	they, them (pl.)		pro.	
1281	Limbu	ɔkkhɛlle	presently, at the present time		adv.	
1282	Limbu	ɔkkhum lɔʔmaʔ				
1283	Limbu	ɔkmaʔ, -ɔg-/-ɔk-	peck, strike (agent eg.: pu bird, ɔse:k snake)		vt.	69
1284	Limbu	ɔkmaʔ, -ɔg-/-ɔk-	become unglued, come loose, become unstuck		vi.	
1285	Limbu	ɔkwama	goddess of the main house (ideally, in addition to the main house, one and occasionally two minor dwellings abut onto the Limbu farmyard or lɔkkhum)		n.	
1286	Limbu	ɔmdaNba	yellow, the pure yellow of yellow daffodils		adj.	604
1287	Limbu	ɔmmaʔ, -ɔnd-/-ɔn-	remove and put aside that which is in excess		vt.	
1288	Limbu	ɔNʔe:kma	ego's younger brother's wife.		n.	
1289	Limbu	ɔnʔe:kwa	infant, baby.		n.	
1290	Limbu	ɔnʔe:kwa-tɔk	the Limbu name to refer to the Newari-Nepali practice of pāsne or pāsni whereby a child who has reached the age of six months (five months for a female infant) is fed its first solid meal of tɔk. Many people are invited to come and proffer presents to the infant.		n.	
1291	Limbu	ɔNmaʔ, -ɔks-/-ɔN-	pull free, unstick, unglue, pull loose		vt.	
1292	Limbu	ɔ:kmaʔ, -ɔ:g-/-ɔ:k-	dig, spade.		vt.	909
1293	Limbu	ɔ:kmaʔ, -ɔ:kt-/-ɔ:k-	cry, yell, shout.		vi.	4
1294	Limbu	ɔ:maʔ, -ɔ:s-/-ɔ:-	drool, spit out, allow to fall down from the mouth to a surface below		vt.	
1295	Limbu	ɔ:mɛpmaʔ				
1296	Limbu	ɔ:mɔʔmatche:	exchange of glances, looking at one another		n.	
1297	Limbu	ɔ:mɔpmaʔ, ɔ:-mɔtt-/ɔ:-mɔt-/ɔ:-mɔʔl, ɔ:mɛpmaʔ, ɔ:-mɛtt-/ɔ:-mɛt-/ɔ:-mɛʔl	look at, watch.		vt.	
1298	Limbu	ɔ:mɔtchiNmaʔ	look at oneself (eg. in a reflection).		vr.	
1299	Limbu	ɔse:k	snake, serpent.		n.	
1300	Limbu	ɔse:kna	eel.		n.	
1301	Limbu	kha:mhɛtla	naturally occurring red clay for making red adobe		n.	
1302	Limbu	kha:mkunda	earthenware <i>kunda</i>		n.	
1303	Limbu	kha:mmaʔ, -kha:md-/-kha:m-	chew		vt.	67
1304	Limbu	kha:mmaʔ, -kha:ps-/-kha:m-	yawn		vi.	50
1305	Limbu	kha:mmaʔ, -kha:nd-/-kha:n-	wound someone		vt.	
1306	Limbu	kha:pmaʔ, -kha:tt-/-kha:t-/-kha:ʔl	satiate someone with food		vt.	
1307	Limbu	khapmaʔ, -khapt-/-khap-	1) tuck someone in, cover someone or something with bedclothes 2) thatch (a roof)		vt.	68
1308	Limbu	khapmaʔ, -khab-/-khap-	pick up		vt.	912
1309	Limbu	khayã	maize cob or corn cob without the kernels		n.	
1310	Limbu	khe:	1) white yam 2) potato		n.	72
1311	Limbu	khe:dɛʔl	1) the ground powder of a certain tuber, an essential ingredient in the preparation of <i>thi:</i>; 2) poet., same as <i>thi:</i>		n.	
1312	Limbu	khe:dɛtmaʔ, khe:-dɛtt-/khe:-dɛt-/khe:-dɛʔl	add <i>khe:dɛʔl</i>, season with <i>khe:dɛʔl</i>		vt.	
1313	Limbu	khe:kyaʔ	fluted earthenware pot placed directly onto the fire, in which to pop corn		n.	
1314	Limbu	khe:maʔ, -khe:y-(-khe:s-)/-khe:-	argue, quarrel, fight (physically or verbally)		vi.	808
1315	Limbu	khe:mba	large spherical clay earthenware pot with a tight narrow neck and evoluted aperture		n.	
1316	Limbu	khe:N	fishing rod		n.	
1317	Limbu	khe:Nmaʔ, khe:ks-/-khe:N-	1) be or get tied up 2) tie, tie up		1) vi. 2) vt.	81
1318	Limbu	khe:Nmaʔ, -khe:Ns-/-khe:N-	eat foodstuffs which must be taken out of a shell, pod or peel		vt.	
1319	Limbu	khe:pmaʔ, -khe:pt-/-khe:p-	yoke (cattle for ploughing)		vt.	
1320	Limbu	khe:pmaʔ, -khe:tt-/-khe:t-/-kheʔl	argue about something ( = patient), fight about something, dispute something		vt.	
1321	Limbu	si:pmaʔ, -si:pt-/-si:p-	filter, strain (as part of the distillation process)		vt.	890
