ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
1258	474411	ju◦mang	dream	n	SVB-GA	1973	Atong	
1259	474412	jumu-	collect	v	SVB-GA	1973	Atong	
1260	474413	jun	June	n	SVB-GA	1973	Atong	
1261	474414	jut-	encourage	v	SVB-GA	1973	Atong	
1262	474415	juta	shoe	n	SVB-GA	1973	Atong	
1263	474416	jyk	spouse	n	SVB-GA	1973	Atong	
1264	474417	jykjak-	noisy, to make noise	be v.	SVB-GA	1973	Atong	
1265	474418	jykmong(ma)	first wife of a man who has two wives	n	SVB-GA	1973	Atong	
1266	474419	jyknyi	widow, widower	n	SVB-GA	1973	Atong	
1267	474420	jykrat-	accuse of adultery	v	SVB-GA	1973	Atong	
1268	474421	jykri	widow, widower	n	SVB-GA	1973	Atong	
1269	474422	jyksai	husband and wife, married couple	n	SVB-GA	1973	Atong	
1270	474423	jyktyi	second wife of a man who is already married	n	SVB-GA	1973	Atong	
1271	474424	jykyryi	widow, widower	n	SVB-GA	1973	Atong	
1272	474425	jyngjang	dense	adj2	SVB-GA	1973	Atong	
1273	474426	jyryk-	have a nice taste	v	SVB-GA	1973	Atong	
1274	474427	-jyryng	V daily, V all the time	evsp	SVB-GA	1973	Atong	
1275	474428	jyryng jyryng	always	adv	SVB-GA	1973	Atong	
1276	474429	jyryngnam	always	adv	SVB-GA	1973	Atong	
1277	474430	jyryp	quietly	adv	SVB-GA	1973	Atong	
1278	474431	jyrypet-	shut somebody up, to make someone be quiet	v	SVB-GA	1973	Atong	
1279	474432	jyt-	move	v	SVB-GA	1973	Atong	
1280	474433	jyw-	lie down (movement/position), to sleep	v	SVB-GA	1973	Atong	
1281	474434	jyw•	flattened bamboo used to make mats	n	SVB-GA	1973	Atong	
1282	474435	jyw•	mother	n	SVB-GA	1973	Atong	
1283	474436	jyw• wa	parents	n	SVB-GA	1973	Atong	
1284	474437	jyw•bydyi	old woman, woman with children	n	SVB-GA	1973	Atong	
1285	474438	jyw•para	mother's house, mother's household	n	SVB-GA	1973	Atong	
1286	474439	jyw•ri	child who lost his mother	n	SVB-GA	1973	Atong	
1287	474440	jyw•ryi	child who lost his mother	n	SVB-GA	1973	Atong	
1288	474441	jywdap-	lie on	v	SVB-GA	1973	Atong	
1289	474442	jyw◦mang	dream	n	SVB-GA	1973	Atong	
1290	474443	-k	change of state/perfective aspect suffix	sfx	SVB-GA	1973	Atong	
1291	474444	-(na)ka	imperious future or certain future suffix	sfx	SVB-GA	1973	Atong	
1292	474445	ka•-	bitter	adj1	SVB-GA	1973	Atong	
1293	474446	ka•dymbai	chin	n	SVB-GA	1973	Atong	
1294	474447	ka•myn•	beard	n	SVB-GA	1973	Atong	
1295	474448	ka•◦ran-	thirsty for	be v.	SVB-GA	1973	Atong	
1296	474449	kha•◦ran-	thirsty for	be v.	SVB-GA	1973	Atong	
1297	474450	kabal	cover	n	SVB-GA	1973	Atong	
1298	474451	kabar	cover	n	SVB-GA	1973	Atong	
1299	474452	kabin	type of big black ant	n	SVB-GA	1973	Atong	
1300	474453	kai•-	plant	v	SVB-GA	1973	Atong	
1301	474454	kak	lid	n	SVB-GA	1973	Atong	
1302	474455	kak	sound of something hitting or slapping	onom	SVB-GA	1973	Atong	
1303	474456	kak-	bite	v	SVB-GA	1973	Atong	
1304	474457	kak-	close with a lid	v	SVB-GA	1973	Atong	
1305	474458	kak◦dep-	bite on something	v	SVB-GA	1973	Atong	
1306	474459	kakhet	all, very much, really	adv	SVB-GA	1973	Atong	
1307	474460	kakhirok	head lice, pubic lice, crabs	n	SVB-GA	1973	Atong	
1308	474461	kakmyn•	antenna (of insect), feeler	n	SVB-GA	1973	Atong	
1309	474462	kakpyret-	crush by biting	v	SVB-GA	1973	Atong	
1310	474463	kal	horn (traditional instrument)	n	SVB-GA	1973	Atong	
1311	474464	kal•tek	type of big red ant	n	SVB-GA	1973	Atong	
1312	474465	kal•thek	big red ant	n	SVB-GA	1973	Atong	
1313	474466	kala	deaf person	n	SVB-GA	1973	Atong	
1314	474467	kalai	loin cloth	n	SVB-GA	1973	Atong	
1315	474468	kaljak	catfish	n	SVB-GA	1973	Atong	
1316	474469	kalthek	type of big red ant	n	SVB-GA	1973	Atong	
1317	474470	kaltyk	person who never washes	n	SVB-GA	1973	Atong	
1318	474471	kam	work, wealth	n	SVB-GA	1973	Atong	
1319	474472	kam-	clear the field, to cut the jungle to make a field, to tear out weeds	v	SVB-GA	1973	Atong	
1320	474473	kam-	suffer a penalty	v	SVB-GA	1973	Atong	
1321	474474	kamal	priest	n	SVB-GA	1973	Atong	
1322	474475	kam◦bai	top, upstream	n	SVB-GA	1973	Atong	
1323	474476	kham◦bai	top, upstream	n	SVB-GA	1973	Atong	
1324	474477	kan-	wear	v	SVB-GA	1973	Atong	
1325	474478	kan•	body (of human)	n	SVB-GA	1973	Atong	
1326	474479	kan•-	last	v	SVB-GA	1973	Atong	
1327	474480	kan•jot-	slim, skinny, thin (of person)	adj1	SVB-GA	1973	Atong	
1328	474481	kan•peng	side of the body	n	SVB-GA	1973	Atong	
1329	474482	kana	blind person	n	SVB-GA	1973	Atong	
1330	474483	kanggal	poor person, pauper	n	SVB-GA	1973	Atong	
1331	474484	kangguru	Kangaroo	n	SVB-GA	1973	Atong	
1332	474485	kangkang	type of edible frog, green with black spots	n	SVB-GA	1973	Atong	
1333	474486	kang◦kylek	type of lizard with red neck, said to drink human blood	n	SVB-GA	1973	Atong	
1334	474487	kantara	emptiness	n	SVB-GA	1973	Atong	
1335	474488	kanting-	tear spontaneously	v	SVB-GA	1973	Atong	
1336	474489	kap-	catch, to close	v	SVB-GA	1973	Atong	
1337	474490	kapangsi	clamp	n	SVB-GA	1973	Atong	
1338	474491	kapkap-	lie flat on your belly	v	SVB-GA	1973	Atong	
1339	474492	kapkung	snail	n	SVB-GA	1973	Atong	
1340	474493	kar-	peel off	v	SVB-GA	1973	Atong	
1341	474494	kara	rope, vein	n	SVB-GA	1973	Atong	
1342	474495	karan	seed, kernel, fruit stone	n	SVB-GA	1973	Atong	
1343	474496	karang	wing	n	SVB-GA	1973	Atong	
1344	474497	karat	squirrel	n	SVB-GA	1973	Atong	
1345	474498	ka•rat	squirrel	n	SVB-GA	1973	Atong	
1346	474499	karaw	debt, obligation, trouble	n	SVB-GA	1973	Atong	
1347	474500	karen	electricity	n	SVB-GA	1973	Atong	
1348	474501	kata	word	n	SVB-GA	1973	Atong	
1349	474502	khata	word	n	SVB-GA	1973	Atong	
1350	474503	katha	word	n	SVB-GA	1973	Atong	
1351	474504	khatha	word	n	SVB-GA	1973	Atong	
1352	474505	katha	shallow bamboo basket	n	SVB-GA	1973	Atong	
1353	474506	katua	turtle, tortoise	n	SVB-GA	1973	Atong	
1354	474507	khatua	turtle, tortoise	n	SVB-GA	1973	Atong	
1355	474508	kaw	type of fruit	n	SVB-GA	1973	Atong	
1356	474509	kaw-	shoot	v	SVB-GA	1973	Atong	
1357	474510	kaw•warai	gill	n	SVB-GA	1973	Atong	
1358	474511	kawrawraw	easily, without effort	adv	SVB-GA	1973	Atong	
1359	474512	ke•ret	gall	n	SVB-GA	1973	Atong	
1360	474513	kebyl	cable	n	SVB-GA	1973	Atong	
1361	474514	keji	kilogram, kg	clf	SVB-GA	1973	Atong	
1362	474515	kek	cake	n	SVB-GA	1973	Atong	
1363	474516	kek-	blunt (of pointed things)	adj1	SVB-GA	1973	Atong	
1364	474517	kek-	grow	v	SVB-GA	1973	Atong	
1365	474518	kek-	chop wood	v	SVB-GA	1973	Atong	
1366	474519	keko	type of large brown tokay gecko	n	SVB-GA	1973	Atong	
1367	474520	kel-	hide	v	SVB-GA	1973	Atong	
1368	474521	kelki	window	n	SVB-GA	1973	Atong	
1369	474522	khelki	window	n	SVB-GA	1973	Atong	
1370	474523	kemyra	camera	n	SVB-GA	1973	Atong	
1371	474524	kendyl	candle	n	SVB-GA	1973	Atong	
1372	474525	ke◦si	scissors	n	SVB-GA	1973	Atong	
1373	474526	ken◦si	scissors	n	SVB-GA	1973	Atong	
1374	474527	kep	classifier for small flat things	clf	SVB-GA	1973	Atong	
1375	474528	kep	cave	n	SVB-GA	1973	Atong	
1376	474529	kep-	cry	v	SVB-GA	1973	Atong	
1377	474530	kepleplep	stretched out on your belly	adv	SVB-GA	1973	Atong	
1378	474531	kepreprep	stretched out on your belly	adv	SVB-GA	1973	Atong	
1379	474532	kereng	bone	n	SVB-GA	1973	Atong	
1380	474533	keset	cassette, tape	n	SVB-GA	1973	Atong	
1381	474534	kheset	cassette, tape	n	SVB-GA	1973	Atong	
1382	474535	ket-	tight	be v.	SVB-GA	1973	Atong	
1383	474536	kewal	peddle	n	SVB-GA	1973	Atong	
1384	474537	kha	interjection to threaten somebody and to warn that you might fight, war cry, Beware! Beware for X!	interj	SVB-GA	1973	Atong	
1385	474538	kha-	tie	v	SVB-GA	1973	Atong	
1386	474539	kha•	fighting spirit	n	SVB-GA	1973	Atong	
1387	474540	kha•-	bitter	be v.	SVB-GA	1973	Atong	
1388	474541	kha•-	do, to work	v	SVB-GA	1973	Atong	
1389	474542	kha•-	pour liquid into a jug	v	SVB-GA	1973	Atong	
1390	474543	kha•at-	work with, to handle	v	SVB-GA	1973	Atong	
1391	474544	kha•dang-	care for with great love	vdat	SVB-GA	1973	Atong	
1392	474545	kha•di	clothes	n	SVB-GA	1973	Atong	
1393	474546	kha•dong	hope	v	SVB-GA	1973	Atong	
1394	474547	kha•dong-	courageous, to be hopeful	be v.	SVB-GA	1973	Atong	
1395	474548	kha•gal-	love	vdat	SVB-GA	1973	Atong	
1396	474549	kha•pak-	miss	vdat	SVB-GA	1973	Atong	
1397	474550	kha•pet-	angry with	be v.	SVB-GA	1973	Atong	
1398	474551	kha•phak	chest	n	SVB-GA	1973	Atong	
1399	474552	kha•rek	yardlong bean (subspecies name: sesquipedalis)	n	SVB-GA	1973	Atong	
1400	474553	kha•rekrek-	vomit, to barf	v	SVB-GA	1973	Atong	
1401	474554	kha•rongthai	chicken heart	n	SVB-GA	1973	Atong	
1402	474555	kha•si-	not like and ignore	v	SVB-GA	1973	Atong	
1403	474556	kha•sin	slowly	adj2	SVB-GA	1973	Atong	
1404	474557	kha•sin-kadym	slow	adj2 khjys	SVB-GA	1973	Atong	
1405	474558	kha•sop	lung	n	SVB-GA	1973	Atong	
1406	474559	kha•thol	wattle (of a chicken)	n	SVB-GA	1973	Atong	
1407	474560	kha•thong	heart	n	SVB-GA	1973	Atong	
1408	474561	kha•wa	lover	n	SVB-GA	1973	Atong	
1409	474562	kha•◦wak khu•wak	with open mouth	adv	SVB-GA	1973	Atong	
1410	474563	khabak	as much as the arms can encompass, an armful	clf	SVB-GA	1973	Atong	
1411	474564	khabak-	embrace, to grab firmly as in an embrace	v	SVB-GA	1973	Atong	
1412	474565	khachol	type of fish	n	SVB-GA	1973	Atong	
1413	474566	khadok	type of fish	n	SVB-GA	1973	Atong	
1414	474567	khagymyk	type of fish	n	SVB-GA	1973	Atong	
1415	474568	khai-	carry on the body	v	SVB-GA	1973	Atong	
1416	474569	khaithyi-	hang oneself	v	SVB-GA	1973	Atong	
1417	474570	khakhudyl	type of plant	n	SVB-GA	1973	Atong	
1418	474571	khal	classifier for orifices, holes and caves	clf	SVB-GA	1973	Atong	
1419	474572	khal	hole	n	SVB-GA	1973	Atong	
1420	474573	-khal	intensifier suffix used in comparative and superlative constructions (more than, -er as in bigger; most, -est as in biggest)	sfx	SVB-GA	1973	Atong	
1421	474574	khalbong	person who eats scandalously much	n	SVB-GA	1973	Atong	
1422	474575	khali	only, exclusively	adv	SVB-GA	1973	Atong	
1423	474576	khaljong	type of fish	n	SVB-GA	1973	Atong	
1424	474577	khalpak	belt that goes around the head to carry a basket	n	SVB-GA	1973	Atong	
1425	474578	khalput	dirty person	n	SVB-GA	1973	Atong	
1426	474579	khaltyi	soda	n	SVB-GA	1973	Atong	
1427	474580	kham-	burn	v	SVB-GA	1973	Atong	
1428	474581	khambykthai	type of edible tuber	n	SVB-GA	1973	Atong	
1429	474582	khamphung	type of edible tuber	n	SVB-GA	1973	Atong	
1430	474583	khampyryw-	have a hole in a cloth or paper as the result of burning	v	SVB-GA	1973	Atong	
1431	474584	khamthymbylong-	have a hole in a road or bridge as the result of burning	v	SVB-GA	1973	Atong	
1432	474585	khamynkhap	type of fish	n	SVB-GA	1973	Atong	
1433	474586	khan	classifier for objects like log boats	clf	SVB-GA	1973	Atong	
1434	474587	khan	cassava	n	SVB-GA	1973	Atong	
1435	474588	khan-	suckle	v	SVB-GA	1973	Atong	
1436	474589	khan•-	slaughter, to chop, to mince, to cut	v	SVB-GA	1973	Atong	
1437	474590	khan•chot-	cut	v	SVB-GA	1973	Atong	
1438	474591	khan•peret-	split, to cut open	v	SVB-GA	1973	Atong	
1439	474592	khana	port, harbour, station	n	SVB-GA	1973	Atong	
1440	474593	khanchot-	cut (hair)	v	SVB-GA	1973	Atong	
1441	474594	khang-	solidify	v	SVB-GA	1973	Atong	
1442	474595	khang-	occupy	v	SVB-GA	1973	Atong	
1443	474596	khanmychyw	cassava	n	SVB-GA	1973	Atong	
1444	474597	khanmynchyw	type of edible shrub	n	SVB-GA	1973	Atong	
1445	474598	khanphyt-	cut a solid object in half lengthwise	v	SVB-GA	1973	Atong	
1446	474599	khanpyrak-	cut a hollow object in half lengthwise	v	SVB-GA	1973	Atong	
1447	474600	khansynen	type of edible tuber red on the outside and white on the inside	n	SVB-GA	1973	Atong	
1448	474601	khansyrui	earthworm	n	SVB-GA	1973	Atong	
1449	474602	khanta	hour	n	SVB-GA	1973	Atong	
1450	474603	khanthong•-	cut in half	v	SVB-GA	1973	Atong	
1451	474604	khantongthong•-	cut up in pieces	v	SVB-GA	1973	Atong	
1452	474605	khap	classifier for flat materials, flat pieces of hard material like stone or metal	clf	SVB-GA	1973	Atong	
1453	474606	khap	cup, teacup or its volume, cupful	n	SVB-GA	1973	Atong	
1454	474607	khap	flat piece of hard material	n	SVB-GA	1973	Atong	
1455	474608	khap-	cooked without mai•tyi ~ maiti	be v.	SVB-GA	1973	Atong	
1456	474609	khapeng-	hinder	v	SVB-GA	1973	Atong	
1457	474610	kharok	type of very small fish	n	SVB-GA	1973	Atong	
1458	474611	kharongthai	kidney	n	SVB-GA	1973	Atong	
1459	474612	Khasi	Khasi	n	SVB-GA	1973	Atong	
1460	474613	khasi-	castrate, to remove the testicles	v	SVB-GA	1973	Atong	
1461	474614	khasin	slow	adj2	SVB-GA	1973	Atong	
1462	474615	khasot	classifier for bundles	clf	SVB-GA	1973	Atong	
1463	474616	khat	interjection to chase a dog away	interj	SVB-GA	1973	Atong	
1464	474617	khat-	slaughter	v	SVB-GA	1973	Atong	
1465	474618	khat◦dep-	wrap, to wrap up, to fold	v	SVB-GA	1973	Atong	
1466	474619	khatom	classifier for bagsful	clf	SVB-GA	1973	Atong	
1467	474620	khaw	classifier for teeth	clf	SVB-GA	1973	Atong	
1468	474621	khaw	hair (of the head)	n	SVB-GA	1973	Atong	
1469	474622	-khaw	V secretly, V surreptitiously	evsp	SVB-GA	1973	Atong	
1470	474623	khaw•	classifier for teeth, planks, sheets of corrugated iron for roofs and flattened bamboos used to make mats	clf	SVB-GA	1973	Atong	
1471	474624	khaw•-	catch water in the palms of your hands	v	SVB-GA	1973	Atong	
1472	474625	khawakwak-	vomit, to barf	v	SVB-GA	1973	Atong	
1473	474626	khawcha•ryng	sideburn	n	SVB-GA	1973	Atong	
1474	474627	khaw◦chi	grey hair	n	SVB-GA	1973	Atong	
1475	474628	khaw◦chyryng	scalpel hair	n	SVB-GA	1973	Atong	
1476	474629	khawdam-	put down	v	SVB-GA	1973	Atong	
1477	474630	khaw◦khi	grey hair	n	SVB-GA	1973	Atong	
1478	474631	khaw◦khai	grey hair	n	SVB-GA	1973	Atong	
1479	474632	khaw◦kham	pillow	n	SVB-GA	1973	Atong	
1480	474633	khawkhirok	dandruff	n	SVB-GA	1973	Atong	
1481	474634	khaw◦khuthuk	cloth for men worn around the head	n	SVB-GA	1973	Atong	
1482	474635	khaw◦phyng	turban	n	SVB-GA	1973	Atong	
1483	474636	khawsuk	source of a river	n	SVB-GA	1973	Atong	
1484	474637	khe-	proper, suitable	be v.	SVB-GA	1973	Atong	
1485	474638	khel	care	n	SVB-GA	1973	Atong	
1486	474639	khele-	play	v	SVB-GA	1973	Atong	
1487	474640	khelegaba	game	n	SVB-GA	1973	Atong	
1488	474641	-khelek	V for fun	evsp	SVB-GA	1973	Atong	
1489	474642	khelhi	window	n	SVB-GA	1973	Atong	
1490	474643	khem	drum (traditional instrument)	n	SVB-GA	1973	Atong	
1491	474644	khema	forgiveness	n	SVB-GA	1973	Atong	
1492	474645	khen-	scratch	v	SVB-GA	1973	Atong	
1493	474646	khen•	river crab	n	SVB-GA	1973	Atong	
1494	474647	khen•khorong	claws of a crab	n	SVB-GA	1973	Atong	
1495	474648	kheng-	alive	be v.	SVB-GA	1973	Atong	
1496	474649	khengchek	green, blue	adj2	SVB-GA	1973	Atong	
1497	474650	khengkhang	eternal	adj2	SVB-GA	1973	Atong	
1498	474651	khengsyryk	dark green	adj2	SVB-GA	1973	Atong	
1499	474652	khengwa	life	n	SVB-GA	1973	Atong	
1500	474653	-khep	V firmly	evsp	SVB-GA	1973	Atong	
1501	474654	khep-	cry	v	SVB-GA	1973	Atong	
1502	474655	khep-	pinch, to cut with scissors	v	SVB-GA	1973	Atong	
1503	474656	khep-	close, to cover, to spread out, to put on clothes	v	SVB-GA	1973	Atong	
1504	474657	khereng-	struggle, to make a great effort	v	SVB-GA	1973	Atong	
1505	474658	khereng-	resist	v	SVB-GA	1973	Atong	
1506	474659	khewal	oar	n	SVB-GA	1973	Atong	
1507	474660	khi-	count	v	SVB-GA	1973	Atong	
1508	474661	khi-	hit (a target), to touch	v	SVB-GA	1973	Atong	
1509	474662	khiil	nail (iron)	n	SVB-GA	1973	Atong	
1510	474663	khingcheng	aslant, slant	adj2	SVB-GA	1973	Atong	
1511	474664	khirip	type of edible plant of which the leaves are mashed and dried and then cooked to pulp	n	SVB-GA	1973	Atong	
1512	474665	khit-	sprinkle, to sow seeds	v	SVB-GA	1973	Atong	
1513	474666	khok-	remove (skin, bark, peel, dress etc.)	v	SVB-GA	1973	Atong	
1514	474667	khokalang	bold person	n	SVB-GA	1973	Atong	
1515	474668	khol	skin (of human, animal or plant), hide (of animal), scale (of fish)	n	SVB-GA	1973	Atong	
1516	474669	khol	twenty	num	SVB-GA	1973	Atong	
1517	474670	khol◦chang	twenty, used only in compound numerals	num	SVB-GA	1973	Atong	
1518	474671	khole	twenty (only used in compound numerals)	num	SVB-GA	1973	Atong	
1519	474672	kol◦e◦chyi	thirty	num	SVB-GA	1973	Atong	
1520	474673	khol◦e◦chyi	thirty	num	SVB-GA	1973	Atong	
1521	474674	kol◦a◦chi	thirty	num	SVB-GA	1973	Atong	
1522	474675	khol◦gyk	twenty (used infrequently)	num	SVB-GA	1973	Atong	
1523	474676	khol◦gryk	twenty (loan from Garo, used frequently)	num	SVB-GA	1973	Atong	
1524	474677	kholjisop	infection of the inner ear, labyrinthitis	n	SVB-GA	1973	Atong	
1525	474678	kholthyrai-	shed skin, to come off (of skin)	v	SVB-GA	1973	Atong	
1526	474679	khom•-	sit with your head in your lap and your legs pulled up	v	SVB-GA	1973	Atong	
1527	474680	khon	speculative modality enclitic or particle	encl.cl/prtcl	SVB-GA	1973	Atong	
1528	474681	khong•-	bark	v	SVB-GA	1973	Atong	
1529	474682	khonok-	search by feeling	v	SVB-GA	1973	Atong	
1530	474683	khopalak	skin of onion, garlic, corn etc.	n	SVB-GA	1973	Atong	
1531	474684	khophylak	skin of fruit, eggshell	n	SVB-GA	1973	Atong	
1532	474685	kho◦phynga	cloth for women worn on the head with a knot at the back of the head	n	SVB-GA	1973	Atong	
1533	474686	khorat	saw	n	SVB-GA	1973	Atong	
1534	474687	khori	watch	n	SVB-GA	1973	Atong	
1535	474688	korong	horn (of animal)	n	SVB-GA	1973	Atong	
1536	474689	khorong	horn (of animal)	n	SVB-GA	1973	Atong	
1537	474690	khoryndachong	silkworm	n	SVB-GA	1973	Atong	
1538	474691	-khu	incompletive aspect suffix	sfx	SVB-GA	1973	Atong	
1539	474692	khu·hamgaba	grammar	n	SVB-GA	1973	Atong	
1540	474693	khu•bisi-	hate, to dislike	v	SVB-GA	1973	Atong	
1541	474694	khu•cheng-	bite your teeth firmly together	v	SVB-GA	1973	Atong	
1542	474695	khu•chi-	dislike	v	SVB-GA	1973	Atong	
1543	474696	khu•chuk	mouth, language	n	SVB-GA	1973	Atong	
1544	474697	khu•◦chul	lip	n	SVB-GA	1973	Atong	
1545	474698	khu•ma	dumb person, someone who cannot speak	n	SVB-GA	1973	Atong	
1546	474699	khu•mong-	conspire	v	SVB-GA	1973	Atong	
1547	474700	khu•rang	voice	n	SVB-GA	1973	Atong	
1548	474701	khu•rasak-	promise	v	SVB-GA	1973	Atong	
1549	474702	khu•sak-	answer, to reply, to respond	v	SVB-GA	1973	Atong	
1550	474703	ku•sum	tortoise	n	SVB-GA	1973	Atong	
1551	474704	khu•sum	tortoise	n	SVB-GA	1973	Atong	
1552	474705	khu•symang	facial hair	n	SVB-GA	1973	Atong	
1553	474706	khu•thi khu•thyraiga(ba)	mumbling	n	SVB-GA	1973	Atong	
1554	474707	khu•ti khu•thyraiga(ba)	mumbling	n	SVB-GA	1973	Atong	
1555	474708	khu•tip-	close your mouth	v	SVB-GA	1973	Atong	
1556	474709	khu•tyisot-	spit	v	SVB-GA	1973	Atong	
1557	474710	khuchia	type of fish	n	SVB-GA	1973	Atong	
1558	474711	khuchina	eel	n	SVB-GA	1973	Atong	
1559	474712	khudal	hoe, chopper	n	SVB-GA	1973	Atong	
1560	474713	khugyri	small basket made of bamboo and reed	n	SVB-GA	1973	Atong	
1561	474714	khul	pillow stuffing	n	SVB-GA	1973	Atong	
1562	474715	khuli	opium	n	SVB-GA	1973	Atong	
1563	474716	khuli-	open	v	SVB-GA	1973	Atong	
1564	474717	khung	classifier for flat things (and photos even when displayed on a computer screen)	clf	SVB-GA	1973	Atong	
1565	474718	khung	shell of a crab, tortoise etc., carapace	n	SVB-GA	1973	Atong	
1566	474719	khup-	close, to cover, to spread out, to put on clothes	v	SVB-GA	1973	Atong	
1567	474720	khuru	length from the top of the thumb to the top of the middle finger	clf	SVB-GA	1973	Atong	
1568	474721	khurung	wanting to lay an egg	adj2	SVB-GA	1973	Atong	
1569	474722	khurut-	perform an incantation, to summon a spirit	v	SVB-GA	1973	Atong	
1570	474723	khusep	corner of the mouth	n	SVB-GA	1973	Atong	
1571	474724	khusi dong(•)-	happy	be v.	SVB-GA	1973	Atong	
1572	474725	khutai	top (of a house)	n	SVB-GA	1973	Atong	
1573	474726	khuthym-	kiss	v	SVB-GA	1973	Atong	
1574	474727	ku•tum	kiss	v	SVB-GA	1973	Atong	
1575	474728	khuti	spittle, saliva, spit	n	SVB-GA	1973	Atong	
1576	474729	khutyi	spittle, saliva, spit	n	SVB-GA	1973	Atong	
1577	474730	khyi-	sour	adj1	SVB-GA	1973	Atong	
1578	474731	khym-	marry	v	SVB-GA	1973	Atong	
1579	474732	khymgaba	spouse	n	SVB-GA	1973	Atong	
1580	474733	khyn-	pick up, to gather, to collect	v	SVB-GA	1973	Atong	
1581	474734	-khyngkhyng	still, continuing	adv	SVB-GA	1973	Atong	
1582	474735	khyp-	take a bite	v	SVB-GA	1973	Atong	
1583	474736	khyp-	close, to cover, to spread out, to put on clothes	v	SVB-GA	1973	Atong	
1584	474737	khyrythang	nephew	n	SVB-GA	1973	Atong	
1585	474738	khyryithang	nephew	n	SVB-GA	1973	Atong	
1586	474739	khyryk	louse (plural: lice)	n	SVB-GA	1973	Atong	
1587	474740	khyw-	drain, to shake out fluid	v	SVB-GA	1973	Atong	
1588	474741	kilip	clip	n	SVB-GA	1973	Atong	
1589	474742	kilomytyr	kilometre	clf	SVB-GA	1973	Atong	
1590	474743	kingreng kingcheng	like a chicken without a head, like crazy	adv	SVB-GA	1973	Atong	
1591	474744	kirin	torn (of cloth and paper)	adj2	SVB-GA	1973	Atong	
1592	474745	kirin-	tear	v	SVB-GA	1973	Atong	
1593	474746	kitap	book	n	SVB-GA	1973	Atong	
1594	474747	klas	class	n	SVB-GA	1973	Atong	
1595	474748	ko•rot	sugarcane	n	SVB-GA	1973	Atong	
1596	474749	kobi	cabbage	n	SVB-GA	1973	Atong	
1597	474750	koila	coal	n	SVB-GA	1973	Atong	
1598	474751	koilagari	coal truck	n	SVB-GA	1973	Atong	
1599	474752	kok	basket	n	SVB-GA	1973	Atong	
1600	474753	kokalang	bold person	n	SVB-GA	1973	Atong	
1601	474754	kokbal	enormous basket made of bamboo and used to store rice and vegetables in the kitchen	n	SVB-GA	1973	Atong	
1602	474755	kokcheng	bamboo basket (carried on the back with a strap around the head), smaller than a koktang	n	SVB-GA	1973	Atong	
