rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
322334	roŋzá	enjoy (as a dance)	v	Bhat-Boro	350	Bodo	
322335	roŋza baza	happily		Bhat-Boro	350	Bodo	
322336	goroŋ	hole		Bhat-Boro	350	Bodo	
322337	mayroŋ	rice (husked)		Bhat-Boro	350	Bodo	
322338	roŋpə́r	color		Bhat-Boro	350	Bodo	
322339	rotay	rot		Bhat-Boro	350	Bodo	
322340	rotay	imitate	v	Bhat-Boro	350	Bodo	
322341	roto	juice		Bhat-Boro	350	Bodo	
322342	roto	juicy		Bhat-Boro	350	Bodo	
322343	rodəy	juice; gruel		Bhat-Boro	350	Bodo	
322344	rodəy	juicy		Bhat-Boro	350	Bodo	
322345	roto	bright		Bhat-Boro	350	Bodo	
322346	rodəy	root		Bhat-Boro	350	Bodo	
322347	roday	arrange / settle	v	Bhat-Boro	350	Bodo	
322348	roná roní	full of		Bhat-Boro	350	Bodo	
322349	rob	weak / feeble, become	v	Bhat-Boro	350	Bodo	
322350	rób rób	hot / burning (chili)		Bhat-Boro	350	Bodo	
322351	romay	attractive	v	Bhat-Boro	350	Bodo	
322352	róy	weakness		Bhat-Boro	350	Bodo	
322353	rozo	grow	vi	Bhat-Boro	350	Bodo	
322354	lə́	bead		Bhat-Boro	350	Bodo	
322355	ləksá	disease; sick person		Bhat-Boro	350	Bodo	
322356	ləgə	friend		Bhat-Boro	350	Bodo	
322357	ləgə ləbbá	friendship		Bhat-Boro	350	Bodo	
322358	ləgəzáb	together		Bhat-Boro	350	Bodo	
322359	ləgə hóm	meet	v	Bhat-Boro	350	Bodo	
322360	ləgəri	friend (female)		Bhat-Boro	350	Bodo	
322361	ləgə dig	picnic		Bhat-Boro	350	Bodo	
322362	ləŋ	drink	v	Bhat-Boro	350	Bodo	
322363	sələŋ	practice; know by experience	v	Bhat-Boro	350	Bodo	
322364	alə́ŋ gazə́ŋ	unskilled; disorderly		Bhat-Boro	350	Bodo	
322365	ləŋgər təŋgər	shaky		Bhat-Boro	350	Bodo	
322366	ləŋdaŋ	face to face; in front		Bhat-Boro	350	Bodo	
322367	lətə́r	wisdom; knowledge		Bhat-Boro	350	Bodo	
322368	lətí	basket (kind of, fishing)		Bhat-Boro	350	Bodo	
322369	lədə lədə	fat		Bhat-Boro	350	Bodo	
322370	lədərga	fat person (male)		Bhat-Boro	350	Bodo	
322371	lədərgi	fat person (female)		Bhat-Boro	350	Bodo	
322372	ləntri	chicken pox		Bhat-Boro	350	Bodo	
322373	ləptə́r	care		Bhat-Boro	350	Bodo	
322374	ləb	wash the hair	v	Bhat-Boro	350	Bodo	
322375	ləbəd	side		Bhat-Boro	350	Bodo	
322376	gələm	sweat	v	Bhat-Boro	350	Bodo	
322377	pələm	sweat	v	Bhat-Boro	350	Bodo	
322378	gələm◦dəy	sweat	n	Bhat-Boro	350	Bodo	
322379	gələm bətər	summer		Bhat-Boro	350	Bodo	
322380	gələm	cover with a cloth	v	Bhat-Boro	350	Bodo	
322381	pələm	cover with a cloth	v	Bhat-Boro	350	Bodo	
322382	ləm	submerged	v	Bhat-Boro	350	Bodo	
322383	ləmənda	smooth / slippery; handless		Bhat-Boro	350	Bodo	
322384	ləmbraw	small pox		Bhat-Boro	350	Bodo	
322385	ləm◦zá	fever, have	v	Bhat-Boro	350	Bodo	
322386	ləy	imperative suffix used by men while talkin to othe		Bhat-Boro	350	Bodo	
322387	zalə́y	eat!		Bhat-Boro	350	Bodo	
322388	pay◦ləy	come!		Bhat-Boro	350	Bodo	
322389	gələ́y	lie down; fall	v	Bhat-Boro	350	Bodo	
322390	kələ́y	fell	v	Bhat-Boro	350	Bodo	
322391	kəklə́y	fell	v	Bhat-Boro	350	Bodo	
322392	gəglə́y	lie down / fall	v	Bhat-Boro	350	Bodo	
322393	ləytə	sea		Bhat-Boro	350	Bodo	
322394	ləysár	innumerable; wonderful		Bhat-Boro	350	Bodo	
322395	lərəy	move	vt	Bhat-Boro	350	Bodo	
322396	ləri zá	sprain	v	Bhat-Boro	350	Bodo	
322397	lərgi	stick (long)		Bhat-Boro	350	Bodo	
322398	ləgéŋ	slim person		Bhat-Boro	350	Bodo	
322399	ləliya	mad		Bhat-Boro	350	Bodo	
322400	ləwbáŋ	high, very (house, tree etc.)		Bhat-Boro	350	Bodo	
322401	ləwru	bamboo stick with or without a sharp iron bit at t		Bhat-Boro	350	Bodo	
322402	ləháb	drive	v	Bhat-Boro	350	Bodo	
322403	zasúla	person who is always eating		Bhat-Boro	350	Bodo	
322404	basula	person who is always hesitiating		Bhat-Boro	350	Bodo	
322407	zablá	shabbily dressed		Bhat-Boro	350	Bodo	
322408	razabalase	instead of singing		Bhat-Boro	350	Bodo	
322409	zawálase	instead of digging		Bhat-Boro	350	Bodo	
322410	lá	take	v	Bhat-Boro	350	Bodo	
322411	bə́lá	remove by hand	v	Bhat-Boro	350	Bodo	
322412	kəyla	confess	v	Bhat-Boro	350	Bodo	
322413	lakə́y	slow		Bhat-Boro	350	Bodo	
322414	laki	defend; imprison	v	Bhat-Boro	350	Bodo	
322415	lagə	village		Bhat-Boro	350	Bodo	
322416	lagar	always		Bhat-Boro	350	Bodo	
322417	lagar	companion		Bhat-Boro	350	Bodo	
322418	galaŋ	leave behind	v	Bhat-Boro	350	Bodo	
322419	gar◦alaŋ	leave behind	v	Bhat-Boro	350	Bodo	
322420	laŋkíya	fall on the back	v	Bhat-Boro	350	Bodo	
322421	laykraŋ	fall on the back	v	Bhat-Boro	350	Bodo	
322422	láŋ	take away / lead	v	Bhat-Boro	350	Bodo	
322423	barláŋ	jump over or across	v	Bhat-Boro	350	Bodo	
322424	laŋkár	kidnap	v	Bhat-Boro	350	Bodo	
322425	laŋdíŋa	leader		Bhat-Boro	350	Bodo	
322426	láŋ	spend time	v	Bhat-Boro	350	Bodo	
322427	laŋka pisá	kingfisher (small green)		Bhat-Boro	350	Bodo	
322428	laŋkar	cobwebs (smoky, hanging in the kitchen etc.)		Bhat-Boro	350	Bodo	
322429	laŋkur	limping		Bhat-Boro	350	Bodo	
322430	laŋgí	handleless (knife etc.)		Bhat-Boro	350	Bodo	
322431	laŋgó	handleless (knife etc.) / armless (chair)		Bhat-Boro	350	Bodo	
322432	laŋgna	courtyard		Bhat-Boro	350	Bodo	
322433	laŋpaŋiya	wanderer		Bhat-Boro	350	Bodo	
322434	laŋsuŋiya	restless; wicked		Bhat-Boro	350	Bodo	
322435	laŋsuniya	restless; wicked		Bhat-Boro	350	Bodo	
322436	laŋha	other		Bhat-Boro	350	Bodo	
322437	lata	creeper		Bhat-Boro	350	Bodo	
322438	lata lata	shaky		Bhat-Boro	350	Bodo	
322439	latay	castrate	v	Bhat-Boro	350	Bodo	
322440	latí ko	empty; barren		Bhat-Boro	350	Bodo	
322441	lati luti	round		Bhat-Boro	350	Bodo	
322442	latim	top (spinning)		Bhat-Boro	350	Bodo	
322443	latuwa	wicked / restless (child)		Bhat-Boro	350	Bodo	
322444	lada	lump (as of earth)		Bhat-Boro	350	Bodo	
322445	laday	stab	v	Bhat-Boro	350	Bodo	
322446	lanta	naked		Bhat-Boro	350	Bodo	
322447	landá	widower		Bhat-Boro	350	Bodo	
322448	landí	widow		Bhat-Boro	350	Bodo	
322449	lanzay	tail; back part of dingki		Bhat-Boro	350	Bodo	
322450	lapá sayko	bird (kind of)		Bhat-Boro	350	Bodo	
322451	lapú	mushroom		Bhat-Boro	350	Bodo	
322452	lapú pakrí	mushroom (kind of, small fibrous)		Bhat-Boro	350	Bodo	
322453	lapú septa	mushroom (kind of, flat, growing on rotten wood)		Bhat-Boro	350	Bodo	
322454	lapuŋ baray	old man without teeth		Bhat-Boro	350	Bodo	
322455	lab	bring	v	Bhat-Boro	350	Bodo	
322456	laptíŋ	carry over here and there	v	Bhat-Boro	350	Bodo	
322457	láb	wash the hair	v	Bhat-Boro	350	Bodo	
322458	láb	merge (water); levelled up	v	Bhat-Boro	350	Bodo	
322459	labdáŋ	flat / wide		Bhat-Boro	350	Bodo	
322460	láb láb	quickly (as the eating of goats)		Bhat-Boro	350	Bodo	
322461	labliŋga	wanderer		Bhat-Boro	350	Bodo	
322462	lam	spread (as paddy for drying in the sun)	v	Bhat-Boro	350	Bodo	
322463	lám	peel (banana etc)		Bhat-Boro	350	Bodo	
322464	lam◦á	footpath / road		Bhat-Boro	350	Bodo	
322465	lama məkáŋ	gate		Bhat-Boro	350	Bodo	
322466	lam◦koŋ	path of wild animals		Bhat-Boro	350	Bodo	
322467	lamura	bare (head); bald		Bhat-Boro	350	Bodo	
322468	lampa	sides of a small trench (in a paddy field)		Bhat-Boro	350	Bodo	
322469	lampiyay	jump	v	Bhat-Boro	350	Bodo	
322470	lay	encouragement		Bhat-Boro	350	Bodo	
322471	lay	vegetable (kind of)		Bhat-Boro	350	Bodo	
322472	lay	because		Bhat-Boro	350	Bodo	
322473	zayálay	because I did not eat		Bhat-Boro	350	Bodo	
322474	zaláy	eat again	v	Bhat-Boro	350	Bodo	
322475	ray◦lay	speak again	v	Bhat-Boro	350	Bodo	
322476	agláy	in excess	v	Bhat-Boro	350	Bodo	
322477	agli	in excess	v	Bhat-Boro	350	Bodo	
322479	demlay	bend down (as the branch of a tree)	v	Bhat-Boro	350	Bodo	
322480	alay	hang	v	Bhat-Boro	350	Bodo	
322481	awlay	hang	v	Bhat-Boro	350	Bodo	
322482	láy	leaf		Bhat-Boro	350	Bodo	
322483	bilay	leaf / petal		Bhat-Boro	350	Bodo	
322484	layká	plaintain leaf cut into pieces (with the middle st		Bhat-Boro	350	Bodo	
322485	layzám	upper part of a plantain leaf used for worship etc		Bhat-Boro	350	Bodo	
322487	salay	transfer (liquid); change	v	Bhat-Boro	350	Bodo	
322488	bilay	distribute	v	Bhat-Boro	350	Bodo	
322489	laykón	borrow; loan / debt		Bhat-Boro	350	Bodo	
322490	láy hagar	embroidery (like a leaf)		Bhat-Boro	350	Bodo	
322491	láy hulay	plant (kind of, whose leaves are used for preparin		Bhat-Boro	350	Bodo	
322492	layag	puberty		Bhat-Boro	350	Bodo	
322493	laytún	history		Bhat-Boro	350	Bodo	
322494	laymən	beauty		Bhat-Boro	350	Bodo	
322495	laylə tə́r	wealth, property		Bhat-Boro	350	Bodo	
322496	larayla	soft, very		Bhat-Boro	350	Bodo	
322497	larayla gumá	grasshopper (kind of, very soft)		Bhat-Boro	350	Bodo	
322498	lari	line / row		Bhat-Boro	350	Bodo	
322499	laru	dish (kind of, sweet)		Bhat-Boro	350	Bodo	
322500	lali	liquid substance used with tobacco powder in a huk		Bhat-Boro	350	Bodo	
322501	law	gourd (smooth)		Bhat-Boro	350	Bodo	
322502	lawgaka	gourd (kind of, very smooth, black)		Bhat-Boro	350	Bodo	
322503	lawtáy	gourd vessel used by mendicants (or any vessel of		Bhat-Boro	350	Bodo	
322505	bəlaw	remove; push off	v	Bhat-Boro	350	Bodo	
322506	eláw	prick and clear a hole	v	Bhat-Boro	350	Bodo	
322507	láw	stretched / prolonged; long	v	Bhat-Boro	350	Bodo	
322508	paláw	long, make / stretch	v	Bhat-Boro	350	Bodo	
322509	galaw	long		Bhat-Boro	350	Bodo	
322510	gallaw	long		Bhat-Boro	350	Bodo	
322511	lawgá	tall person (male)		Bhat-Boro	350	Bodo	
322512	lawgí	tall person (female)		Bhat-Boro	350	Bodo	
322513	lawséŋ	slightly long, thin and pointed		Bhat-Boro	350	Bodo	
322514	lawkár	cowboy		Bhat-Boro	350	Bodo	
322515	lawkár bibán	group of stars		Bhat-Boro	350	Bodo	
322516	lawkró	skull		Bhat-Boro	350	Bodo	
322517	lawkróŋ	skull		Bhat-Boro	350	Bodo	
322518	lawtí	stick		Bhat-Boro	350	Bodo	
322519	lawtiya	naughty / wicked		Bhat-Boro	350	Bodo	
322520	lawri	line / row		Bhat-Boro	350	Bodo	
322521	lasay	slowly		Bhat-Boro	350	Bodo	
322522	lasiŋ	sky		Bhat-Boro	350	Bodo	
322523	lasé	with		Bhat-Boro	350	Bodo	
322524	lazi	ashamed of	v	Bhat-Boro	350	Bodo	
322525	lazi	shyness		Bhat-Boro	350	Bodo	
322526	laha	lac		Bhat-Boro	350	Bodo	
322527	lahá	other		Bhat-Boro	350	Bodo	
322528	lahari	clan name		Bhat-Boro	350	Bodo	
322529	li	future suffix occurring before the negative suffix		Bhat-Boro	350	Bodo	
322530	zalíya	will not eat		Bhat-Boro	350	Bodo	
322531	sorlíya	will not filter		Bhat-Boro	350	Bodo	
322532	siliŋ	thin, very		Bhat-Boro	350	Bodo	
322533	siliŋ	make pieces to be separated	v	Bhat-Boro	350	Bodo	
322534	liŋ liŋ	slender / long		Bhat-Boro	350	Bodo	
322535	líŋ	call / invite		Bhat-Boro	350	Bodo	
322536	liŋhór	shout at / call		Bhat-Boro	350	Bodo	
322537	lidgáseŋ◦ray	language (written)		Bhat-Boro	350	Bodo	
322538	lidgíri	writer		Bhat-Boro	350	Bodo	
322539	lidgrá	writer		Bhat-Boro	350	Bodo	
322540	limən	slip away	v	Bhat-Boro	350	Bodo	
322541	limənda	slippery		Bhat-Boro	350	Bodo	
322542	lír	heavy	v	Bhat-Boro	350	Bodo	
322543	pi lir	heavy, make	v	Bhat-Boro	350	Bodo	
322544	gilir	heavy		Bhat-Boro	350	Bodo	
322545	lilir	heavy		Bhat-Boro	350	Bodo	
322546	lír	write	v	Bhat-Boro	350	Bodo	
322547	zalú	busy with eating	v	Bhat-Boro	350	Bodo	
322548	sogarlu	busy filtering	v	Bhat-Boro	350	Bodo	
322549	hulu	busy rubbing	v	Bhat-Boro	350	Bodo	
322550	lú	spin	v	Bhat-Boro	350	Bodo	
322551	lú	make a nest; build a nest	v	Bhat-Boro	350	Bodo	
322552	lukáŋ	finish off some work	v	Bhat-Boro	350	Bodo	
322553	lú	place sthg in a row	v	Bhat-Boro	350	Bodo	
322554	lukila	cowherd		Bhat-Boro	350	Bodo	
322555	lukrub	falling with the face downwards		Bhat-Boro	350	Bodo	
322556	lugəy	hungry; wish (to get something)	v	Bhat-Boro	350	Bodo	
322557	lubəy	hungry; wish (to get something)	v	Bhat-Boro	350	Bodo	
322558	luŋ	loose	v	Bhat-Boro	350	Bodo	
322559	guluŋ	fall down (as the bank of a river)	v	Bhat-Boro	350	Bodo	
322560	luŋ	bend	vt	Bhat-Boro	350	Bodo	
322561	puluŋ	bend	vt	Bhat-Boro	350	Bodo	
322562	guluŋ	bend	vi	Bhat-Boro	350	Bodo	
322563	lúŋ	dash against (as wild animals)	v	Bhat-Boro	350	Bodo	
322564	lutuma	swelling		Bhat-Boro	350	Bodo	
322565	lutumay	swell	v	Bhat-Boro	350	Bodo	
322566	luddub	round		Bhat-Boro	350	Bodo	
322567	lun lun	slowly		Bhat-Boro	350	Bodo	
322568	pulun	make a stop	v	Bhat-Boro	350	Bodo	
322569	lura	ball (round); lump (as of rice, thread)		Bhat-Boro	350	Bodo	
322570	luray	make a lump	v	Bhat-Boro	350	Bodo	
322571	luruma	ball		Bhat-Boro	350	Bodo	
322572	lurumay	make a ball	v	Bhat-Boro	350	Bodo	
322573	lu◦wád	leech		Bhat-Boro	350	Bodo	
322574	lusur lusur	slowly		Bhat-Boro	350	Bodo	
322575	leka	different		Bhat-Boro	350	Bodo	
322576	leksay	walk limping	v	Bhat-Boro	350	Bodo	
322577	peleŋ	keep something leaning	v	Bhat-Boro	350	Bodo	
322578	seleŋ	slant	v	Bhat-Boro	350	Bodo	
322579	bayléŋ	curved		Bhat-Boro	350	Bodo	
322580	leŋay	replace smn in a work	v	Bhat-Boro	350	Bodo	
322581	letəw	thumb		Bhat-Boro	350	Bodo	
322582	letu	thumb		Bhat-Boro	350	Bodo	
322583	leta	responsibility		Bhat-Boro	350	Bodo	
322584	letay	responsible, make; blame smn	v	Bhat-Boro	350	Bodo	
322585	letay	stab	v	Bhat-Boro	350	Bodo	
322586	letiyay	roll in mud	v	Bhat-Boro	350	Bodo	
322587	letuku	fruit (kind of, growing in marshy place)		Bhat-Boro	350	Bodo	
322588	letema	heavy / dull		Bhat-Boro	350	Bodo	
322589	ledema	heavy / dull		Bhat-Boro	350	Bodo	
322590	letér petér	disorderly / dirty		Bhat-Boro	350	Bodo	
322591	letra	dirty		Bhat-Boro	350	Bodo	
322592	ledəw	lazy / vacant / empty		Bhat-Boro	350	Bodo	
322593	leda	lump		Bhat-Boro	350	Bodo	
322594	lepə́r	public		Bhat-Boro	350	Bodo	
322595	lep◦i	cut by rubbing; sow	v	Bhat-Boro	350	Bodo	
322596	lepta kari	sit with the legs folded in	v	Bhat-Boro	350	Bodo	
322597	léb	peel	v	Bhat-Boro	350	Bodo	
322598	léb	cut off with one stroke	v	Bhat-Boro	350	Bodo	
322599	léb	quilt		Bhat-Boro	350	Bodo	
322600	lebbu	shaky / slender		Bhat-Boro	350	Bodo	
322601	lebra	left-handed person		Bhat-Boro	350	Bodo	
322602	pelem	bend / slant, make	v	Bhat-Boro	350	Bodo	
322603	gelem	bend down (tree etc.) due to wind / slant	v	Bhat-Boro	350	Bodo	
322604	lém	fold	v	Bhat-Boro	350	Bodo	
322605	lém	peel	v	Bhat-Boro	350	Bodo	
322606	lemsa	plaited hair		Bhat-Boro	350	Bodo	
322607	lér lér	tightly		Bhat-Boro	350	Bodo	
322608	lerko	fruit (kind of)		Bhat-Boro	350	Bodo	
322609	lellá	weak / senseless, become	v	Bhat-Boro	350	Bodo	
322610	lellá	child who is always affected by cold		Bhat-Boro	350	Bodo	
322611	lewa	creeper		Bhat-Boro	350	Bodo	
322612	lesray	beat with a stick for removing extra starch from a	v	Bhat-Boro	350	Bodo	
322613	lesri	reel of threads		Bhat-Boro	350	Bodo	
322614	lesri	line / row		Bhat-Boro	350	Bodo	
322615	leha	frail / tender (very)		Bhat-Boro	350	Bodo	
322616	lehu	frail / tender (very)		Bhat-Boro	350	Bodo	
322617	lehra	unfit / weak		Bhat-Boro	350	Bodo	
322618	lehray	shrink	v	Bhat-Boro	350	Bodo	
322619	lehem	lazy		Bhat-Boro	350	Bodo	
322620	golo	stare / gaze	v	Bhat-Boro	350	Bodo	
322621	kuló	pointed face		Bhat-Boro	350	Bodo	
322622	ló	emphatic particle		Bhat-Boro	350	Bodo	
322623	lokób	pour	v	Bhat-Boro	350	Bodo	
322624	logay	mix / melt	v	Bhat-Boro	350	Bodo	
322625	logaysra	mix together	v	Bhat-Boro	350	Bodo	
322626	poloŋ	hollow, make	v	Bhat-Boro	350	Bodo	
322627	oloŋga	person who looks beautiful and strong but is not o		Bhat-Boro	350	Bodo	
322628	loŋ loŋ	long		Bhat-Boro	350	Bodo	
322629	loŋ◦gá	long / tall (male)		Bhat-Boro	350	Bodo	
322630	loŋ◦gí	long / tall (female)		Bhat-Boro	350	Bodo	
322631	loŋtoŋ	tree (tall, branchless)		Bhat-Boro	350	Bodo	
322632	loŋ◦lá	tall		Bhat-Boro	350	Bodo	
322633	loŋgó toŋgó	shaky / loose		Bhat-Boro	350	Bodo	
322634	loŋtoŋ	naked		Bhat-Boro	350	Bodo	
322635	lotoŋ	naked		Bhat-Boro	350	Bodo	
322636	loti	part (upper) of the ear lobe		Bhat-Boro	350	Bodo	
322637	lotoma	heap / lump		Bhat-Boro	350	Bodo	
322638	lotomay	grow into a heap (plants etc.)	v	Bhat-Boro	350	Bodo	
322639	lotma	fat person (male)		Bhat-Boro	350	Bodo	
322640	lotra	fat person (male)		Bhat-Boro	350	Bodo	
322641	lotmi	fat person (female)		Bhat-Boro	350	Bodo	
322642	lotri	fat person (female)		Bhat-Boro	350	Bodo	
322643	lodob	big		Bhat-Boro	350	Bodo	
322644	lodób	rubber		Bhat-Boro	350	Bodo	
322645	lombor	mark / sign		Bhat-Boro	350	Bodo	
322646	lola	stammerer		Bhat-Boro	350	Bodo	
322647	lolla	withered		Bhat-Boro	350	Bodo	
322648	loso	part of the cloth used as a pocket		Bhat-Boro	350	Bodo	
322649	lohra	pan (frying)		Bhat-Boro	350	Bodo	
322650	sV	transitive prefix		Bhat-Boro	350	Bodo	
322651	sakáw	cut	vt	Bhat-Boro	350	Bodo	
322652	sigi	threaten	vt	Bhat-Boro	350	Bodo	
322653	subúŋ	thick, make	vt	Bhat-Boro	350	Bodo	
322654	sogoŋ	bend	vt	Bhat-Boro	350	Bodo	
322655	zasə́	eat more	v	Bhat-Boro	350	Bodo	
322656	təsə́	fill in (stomach)	v	Bhat-Boro	350	Bodo	
322657	həsə́	chase	v	Bhat-Boro	350	Bodo	
322658	kasə	tie tightly	v	Bhat-Boro	350	Bodo	
322659	bəsə	pull and tighten	v	Bhat-Boro	350	Bodo	
322660	narsə́	press down	v	Bhat-Boro	350	Bodo	
322661	gasə́	tighten by kicking	v	Bhat-Boro	350	Bodo	
322662	sə	emphatic particle		Bhat-Boro	350	Bodo	
322663	sə́	some		Bhat-Boro	350	Bodo	
322664	sə́	put in	v	Bhat-Boro	350	Bodo	
322665	sətəŋ	get one's leg entangled and fall	v	Bhat-Boro	350	Bodo	
322666	ersə́	hide something	v	Bhat-Boro	350	Bodo	
322667	essə́	hide something	v	Bhat-Boro	350	Bodo	
322668	hapsə́	hidden	v	Bhat-Boro	350	Bodo	
322669	sə́	honorific particle		Bhat-Boro	350	Bodo	
322670	səkə məkə́	glittering		Bhat-Boro	350	Bodo	
322671	səgə məgə	bright / dazzling		Bhat-Boro	350	Bodo	
322672	səkə məkə	suddenly		Bhat-Boro	350	Bodo	
322673	səkəri	butterfly; spots (round, found on a butterfly or s		Bhat-Boro	350	Bodo	
322674	səkəri	fan		Bhat-Boro	350	Bodo	
322675	səkəri siká	angel		Bhat-Boro	350	Bodo	
322676	səgəm	overcast / thunder / roar	v	Bhat-Boro	350	Bodo	
322677	səgəm gab	sthg that suddenly appears and goes away (like lig		Bhat-Boro	350	Bodo	
322678	səŋ	stretch threads before putting them on the loom		Bhat-Boro	350	Bodo	
322679	sə́ŋ	ask; bark	v	Bhat-Boro	350	Bodo	
322680	sətəw bətəw	restless (child)		Bhat-Boro	350	Bodo	
322681	sə́d	defect in the brain		Bhat-Boro	350	Bodo	
322682	sədəm	cry with pleasure		Bhat-Boro	350	Bodo	
322683	sədəmsri	civilization		Bhat-Boro	350	Bodo	
322684	sədə́r mədə́r	fresh / beautiful (rows of plants or grass)		Bhat-Boro	350	Bodo	
322685	səddəy	whole		Bhat-Boro	350	Bodo	
322686	səddaw	fourteen		Bhat-Boro	350	Bodo	
322687	səpə́y	annoy		Bhat-Boro	350	Bodo	
322688	sə́b	suck; smoke	v	Bhat-Boro	350	Bodo	
322689	səbkáŋ	absorb	v	Bhat-Boro	350	Bodo	
322690	səm	black; dirty	v	Bhat-Boro	350	Bodo	
322691	gəsəm	black; gloomy		Bhat-Boro	350	Bodo	
322692	səmke	dark (very); black (very)		Bhat-Boro	350	Bodo	
322693	səmta	black colored person (male)		Bhat-Boro	350	Bodo	
322694	səmti	black colored person (female)		Bhat-Boro	350	Bodo	
322695	səmbla	black colored (male)		Bhat-Boro	350	Bodo	
322696	səmbli	black colored (fmale)		Bhat-Boro	350	Bodo	
322697	səmhab	gloomy / cloudy	v	Bhat-Boro	350	Bodo	
322698	səm	time		Bhat-Boro	350	Bodo	
322699	sə́m	dip / sink	v	Bhat-Boro	350	Bodo	
322700	pəsəm	put in water	v	Bhat-Boro	350	Bodo	
322701	kasəm	tie inside water	v	Bhat-Boro	350	Bodo	
322702	dasə́m	moisten	v	Bhat-Boro	350	Bodo	
322703	barsə́m	jump into the water	v	Bhat-Boro	350	Bodo	
322704	gar◦səm	throw into the water	v	Bhat-Boro	350	Bodo	
322705	kawsə́m	merge in water	v	Bhat-Boro	350	Bodo	
322706	səmna səmni	of the same age		Bhat-Boro	350	Bodo	
322707	səmbra səmbri	of the same age		Bhat-Boro	350	Bodo	
322708	səmbaw	forgetfulness		Bhat-Boro	350	Bodo	
322709	səmháb	terrified / surprised		Bhat-Boro	350	Bodo	
322710	səy	hang on the shoulder		Bhat-Boro	350	Bodo	
322711	səy	roof of a boat or a bullock cart; shelter		Bhat-Boro	350	Bodo	
322712	səynaw	boat (big, having a roof)		Bhat-Boro	350	Bodo	
322713	zasə́y	able to eat	v	Bhat-Boro	350	Bodo	
322714	sepásəy	able to break	v	Bhat-Boro	350	Bodo	
322715	naŋsəy	able to stick	v	Bhat-Boro	350	Bodo	
322716	səy	much		Bhat-Boro	350	Bodo	
322717	sə́y	scrape	v	Bhat-Boro	350	Bodo	
322718	səynay	beautiful / very good		Bhat-Boro	350	Bodo	
322719	səymá	dog		Bhat-Boro	350	Bodo	
322720	səymágari	person who behaves like a dog (term of abuse)		Bhat-Boro	350	Bodo	
322721	səymá heŋali	jackal (kind of, small, brown)		Bhat-Boro	350	Bodo	
322722	sər	iron		Bhat-Boro	350	Bodo	
322723	sər	who		Bhat-Boro	350	Bodo	
322724	sə́r	turn	v	Bhat-Boro	350	Bodo	
322725	sə́r sə́r	in a circle		Bhat-Boro	350	Bodo	
322726	səkati	rod used in weaving		Bhat-Boro	350	Bodo	
322727	sərə́	reduced / dried up, get	v	Bhat-Boro	350	Bodo	
322728	sərəŋ	satisfy	v	Bhat-Boro	350	Bodo	
322729	sərəd	become gradually thin or small	v	Bhat-Boro	350	Bodo	
322730	sərəd sərəd	stealthily; muttering		Bhat-Boro	350	Bodo	
322731	sər◦ə́b	blow in (nose); consume liquid through the nose	v	Bhat-Boro	350	Bodo	
322732	sərəm	overcast (sky)		Bhat-Boro	350	Bodo	
322733	sərá	vegetable (kind of, grown in the jungle)		Bhat-Boro	350	Bodo	
322734	sərá	grow in the jungle	v	Bhat-Boro	350	Bodo	
322735	səri	fall down	v	Bhat-Boro	350	Bodo	
322736	sərkí	go through	v	Bhat-Boro	350	Bodo	
322737	sərgə	sky		Bhat-Boro	350	Bodo	
322738	sərgari	clan name		Bhat-Boro	350	Bodo	
322739	sərda bərda	fat		Bhat-Boro	350	Bodo	
322740	sə́rb	accompany		Bhat-Boro	350	Bodo	
322741	sərba	somebody		Bhat-Boro	350	Bodo	
322742	sərmi	acrobatics		Bhat-Boro	350	Bodo	
322743	sərmi	wither (leaves)	v	Bhat-Boro	350	Bodo	
322744	səlab	very lean and thin		Bhat-Boro	350	Bodo	
322745	səl zurúŋ	saddle		Bhat-Boro	350	Bodo	
322746	sələ	fable		Bhat-Boro	350	Bodo	
322747	sələ batə́	story		Bhat-Boro	350	Bodo	
322748	sələ	chance		Bhat-Boro	350	Bodo	
322749	səléŋ	practice; know by experience	v	Bhat-Boro	350	Bodo	
322750	səlaw	borrow	v	Bhat-Boro	350	Bodo	
322751	səlér	living being		Bhat-Boro	350	Bodo	
322752	səw	gore; peck	v	Bhat-Boro	350	Bodo	
322753	sə́w	husk (paddy); pound; box	v	Bhat-Boro	350	Bodo	
322754	səwtú	trample	v	Bhat-Boro	350	Bodo	
322755	səwray	rice (fried and powdered)		Bhat-Boro	350	Bodo	
322756	səwka	oven		Bhat-Boro	350	Bodo	
322757	səwgraw magraw	unknown		Bhat-Boro	350	Bodo	
322758	səwtí	beam (across the roof)		Bhat-Boro	350	Bodo	
322759	səwra	house used for talking with guests etc.		Bhat-Boro	350	Bodo	
322760	səsma	spectacles		Bhat-Boro	350	Bodo	
322761	sa	tea		Bhat-Boro	350	Bodo	
322762	sa	ache	v	Bhat-Boro	350	Bodo	
322763	gassa	sickness (serious)		Bhat-Boro	350	Bodo	
322764	sá	before		Bhat-Boro	350	Bodo	
322765	sá	twist (rope)	v	Bhat-Boro	350	Bodo	
322766	sá	young		Bhat-Boro	350	Bodo	
322767	məy◦sá	animal (small)		Bhat-Boro	350	Bodo	
322768	daw◦sá	bird (small)		Bhat-Boro	350	Bodo	
322769	gon◦sá	stick (small)		Bhat-Boro	350	Bodo	
