ID	rn	reflex	GLOSS	gfn	srcabbr	lgid	language	srcid
1116	63592	toyʔ	navel		SIL-Chep	449	Chepang	2.A.38
1117	63593	dyaŋ-ʔo	near		SIL-Chep	449	Chepang	12.C.2
1118	63595	guk	neck		SIL-Chep	449	Chepang	2.A.28
1119	63594	kəyk	neck		SIL-Chep	449	Chepang	1.50
1120	63596	--	necklace		SIL-Chep	449	Chepang	7.A.44
1121	63597	(Inf.) + kʰeʔ-to	need	v.	SIL-Chep	449	Chepang	13.A.9
1122	63598	gyap	needle		SIL-Chep	449	Chepang	7.A.25
1123	63599	--	neglect		SIL-Chep	449	Chepang	6.B.2.8
1124	63600	--	neigh		SIL-Chep	449	Chepang	3.B.45
1125	63601	--	neighbor		SIL-Chep	449	Chepang	11.A.29
1126	63602	--	neither		SIL-Chep	449	Chepang	9.43
1127	63603	soʔ	nerve		SIL-Chep	449	Chepang	2.A.5
1128	63604	cʰyut	nest		SIL-Chep	449	Chepang	3.A.13
1129	63605	laŋʔ	net		SIL-Chep	449	Chepang	8.A. 27
1130	63606	neʔlaw	nettle		SIL-Chep	449	Chepang	4.A.36
1131	63607	jugu	never		SIL-Chep	449	Chepang	12.D.25
1132	63610	reʔ	new		SIL-Chep	449	Chepang	12.D.23
1133	63609	rəw	new		SIL-Chep	449	Chepang	12.D.23
1134	63608	rəw	new		SIL-Chep	449	Chepang	1.96
1135	63611	(N)	new moon		SIL-Chep	449	Chepang	5.A.17
1136	63612	nyam-pu	next year		SIL-Chep	449	Chepang	5.A.34
1137	63613	yaʔdiŋ	night		SIL-Chep	449	Chepang	1.92
1138	63614	(N)	nine		SIL-Chep	449	Chepang	9.7
1139	63615	yat-hale sat-gota	nineteen		SIL-Chep	449	Chepang	9.10
1140	63616	--	ninety		SIL-Chep	449	Chepang	9.21
1141	63618	--	ninety-nine		SIL-Chep	449	Chepang	9.23
1142	63617	--	ninety-eight		SIL-Chep	449	Chepang	9.22
1143	63620	ʔoh-sayʔ	nipple		SIL-Chep	449	Chepang	2.A.35
1144	63619	dut-sayʔ	nipple		SIL-Chep	449	Chepang	2.A.35
1145	63621	su-ma naʔ-lə	no one		SIL-Chep	449	Chepang	9.51
1146	63622	kəyk kləyh-sa	nod (head)		SIL-Chep	449	Chepang	2.B.1.64
1147	63623	--	none		SIL-Chep	449	Chepang	9.42
1148	63624	--	north		SIL-Chep	449	Chepang	5.A.5
1149	63625	neh	nose		SIL-Chep	449	Chepang	1.41
1150	63626	nətʰə	nosering (septum)		SIL-Chep	449	Chepang	7.A.49
1151	63628	neh-gʰaŋ	nostril		SIL-Chep	449	Chepang	2.A.24
1152	63627	romʔ	nostril		SIL-Chep	449	Chepang	2.A.24
1153	63630	-lə	not		SIL-Chep	449	Chepang	1.8
1154	63629	-ma	not		SIL-Chep	449	Chepang	1.8
1155	63631	doh-ma naʔ-lə	nothing		SIL-Chep	449	Chepang	9.49
1156	63635	grya nya-sa	numb		SIL-Chep	449	Chepang	2.B.2.30
1157	63634	gryo-sa	numb		SIL-Chep	449	Chepang	2.B.2.30
1158	63633	tʰi-sa	numb		SIL-Chep	449	Chepang	2.B.2.30
1159	63632	tʰi-ʔo	numb		SIL-Chep	449	Chepang	12.A.10
1160	63636	dut bəyʔ-say	nurse		SIL-Chep	449	Chepang	6.B.2.1
1161	63637	--	oath		SIL-Chep	449	Chepang	10.A.66
1162	63638	gya-ʔo	obedient		SIL-Chep	449	Chepang	12.A.39
1163	63639	gyaʔ-sa	obey		SIL-Chep	449	Chepang	10.B.1.19
1164	63640	-ko	of		SIL-Chep	449	Chepang	13.B.33
1165	63641	dyəwta-kay bəyʔ-sa	offer to gods	v.	SIL-Chep	449	Chepang	10.B.3.25
1166	63642	--	offering		SIL-Chep	449	Chepang	10.A.69
1167	63643	sa◦ti	oil		SIL-Chep	449	Chepang	7.A.9
1168	63644	--	okra		SIL-Chep	449	Chepang	4.A.47
1169	63645	ʔay	old		SIL-Chep	449	Chepang	12.D.22
1170	63646	brə-sa	omit / err		SIL-Chep	449	Chepang	10.B.1.32
1171	63647	yat-joʔ	one		SIL-Chep	449	Chepang	1.11
1172	63648	--	one thousand		SIL-Chep	449	Chepang	9.29
1173	63649	--	one-quarter		SIL-Chep	449	Chepang	9.38
1174	63650	--	one-third		SIL-Chep	449	Chepang	9.37
1175	63651	biŋoyʔ	onion		SIL-Chep	449	Chepang	4.A.38
1176	63653	ʔoŋʰ-ʔo	open		SIL-Chep	449	Chepang	12.C.33
1177	63652	pʰol-ʔo	open		SIL-Chep	449	Chepang	12.C.33
1178	63654	pʰol-sa	open (door, window)		SIL-Chep	449	Chepang	6.B.3. 17
1179	63655	--	opposite		SIL-Chep	449	Chepang	12.D.4
1180	63656	got-sa	order to come	v.	SIL-Chep	449	Chepang	10.B.1.56
1181	63657	--	ornament		SIL-Chep	449	Chepang	7.A.41
1182	63659	kamʔnala	other worlds		SIL-Chep	449	Chepang	10.A.52
1183	63658	laŋka	other worlds		SIL-Chep	449	Chepang	10.A.52
1184	63660	-səy	out of		SIL-Chep	449	Chepang	12.C.46
1185	63661	malge-səy	over		SIL-Chep	449	Chepang	12.C.50
1186	63662	hlet-sa	over take		SIL-Chep	449	Chepang	11.B.1.25
1187	63663	bliŋʰ-ʔak-ti-ko plyəy-sa	overflow		SIL-Chep	449	Chepang	7.B.1. 26
1188	63665	ponʰtoloŋ	owl		SIL-Chep	449	Chepang	3.A.20
1189	63664	kwər	owl		SIL-Chep	449	Chepang	3.A.20
1190	63666	dok-sa	own		SIL-Chep	449	Chepang	11.B.2.31
1191	63667	--	owner		SIL-Chep	449	Chepang	11.A.49
1192	63668	--	paddle		SIL-Chep	449	Chepang	11.B.1.37
1193	63669	--	paddy ear		SIL-Chep	449	Chepang	4.A.30
1194	63670	sayrə	paddy plant		SIL-Chep	449	Chepang	4.A.32
1195	63672	jik-ʔo	pain	v.	SIL-Chep	449	Chepang	10.A.22
1196	63671	səy:ʔo	pain		SIL-Chep	449	Chepang	10.A.22
1197	63673	jik-si-ʔo	painful		SIL-Chep	449	Chepang	12.B.19
1198	63674	--	paint		SIL-Chep	449	Chepang	11.A.8
1199	63675	--	painter		SIL-Chep	449	Chepang	11.A.10
1200	63676	--	painting		SIL-Chep	449	Chepang	11.A.9
1201	63677	brək-tə	pair		SIL-Chep	449	Chepang	9.41
1202	63678	krut◦pak	palm (hand)		SIL-Chep	449	Chepang	2.A.53
1203	63680	hawʰsek-sa	pant		SIL-Chep	449	Chepang	2.B.2.21
1204	63679	hləyŋʰ-sa	pant		SIL-Chep	449	Chepang	2.B.2.21
1205	63683	kəral	parrot		SIL-Chep	449	Chepang	3.A.15
1206	63682	gʰrəyk	parrot		SIL-Chep	449	Chepang	3.A.15
1207	63681	kruyk	parrot		SIL-Chep	449	Chepang	3.A.15
1208	63684	--	partial		SIL-Chep	449	Chepang	12.D.17
1209	63685	put-sa	pass (time)		SIL-Chep	449	Chepang	5.B.6
1210	63686	cyol-sa	pass by		SIL-Chep	449	Chepang	11.B.1.26
1211	63687	kap-sa	patch		SIL-Chep	449	Chepang	7.B.3. 30
1212	63688	lyam	path		SIL-Chep	449	Chepang	1.85
1213	63689	--	pay		SIL-Chep	449	Chepang	11.B.2.3
1214	63690	--	pea		SIL-Chep	449	Chepang	4.A.51
1215	63691	--	peacock		SIL-Chep	449	Chepang	3.A.9
1216	63692	hnek	peak		SIL-Chep	449	Chepang	5.A.50
1217	63693	dyorh-sa	peck		SIL-Chep	449	Chepang	3.B.12
1218	63696	prayh-sa	peel		SIL-Chep	449	Chepang	7.B.1. 15
1219	63695	klyut-sa	peel		SIL-Chep	449	Chepang	7.B.1. 14
1220	63694	cʰyak-sa	peel		SIL-Chep	449	Chepang	7.B.1. 13
1221	63697	(N)	pen up		SIL-Chep	449	Chepang	3.B.50
1222	63698	--	people		SIL-Chep	449	Chepang	11.A.19
1223	63699	cuŋʔ-sa	perch		SIL-Chep	449	Chepang	3.B.11
1224	63700	hrya-ʔo	perforated		SIL-Chep	449	Chepang	12.C.35
1225	63701	--	perfume		SIL-Chep	449	Chepang	4.A.15
1226	63703	lim	perhaps		SIL-Chep	449	Chepang	13.B.4
1227	63702	ya-do	perhaps		SIL-Chep	449	Chepang	13.B.4
1228	63704	gyaŋʰ-sa	perplexed / fret / panic		SIL-Chep	449	Chepang	10.B.3.19
1229	63705	--	persecute		SIL-Chep	449	Chepang	11.B.3.15
1230	63706	briŋʰ-sa	persist		SIL-Chep	449	Chepang	10.B.1.22
1231	63708	coʔ	person		SIL-Chep	449	Chepang	1.18
1232	63707	(N)	person		SIL-Chep	449	Chepang	1.18
1233	63710	hŋam-tak-sa	persuade		SIL-Chep	449	Chepang	10.B.1.23
1234	63709	gya-tak-sa	persuade		SIL-Chep	449	Chepang	10.B.1.23
1235	63711	danʰ-ʔo baŋ	pestle		SIL-Chep	449	Chepang	6.A.47
1236	63712	rut-waʔ	pheasant		SIL-Chep	449	Chepang	3.A.8
1237	63713	kawʰ-sa	pick		SIL-Chep	449	Chepang	4.B.18
1238	63714	rot-sa	pick up		SIL-Chep	449	Chepang	2.B.1. 59a
1239	63715	hwal-sa	pierce / punch hole		SIL-Chep	449	Chepang	6.B.1. 26
1240	63717	ku-waʔ	pigeon		SIL-Chep	449	Chepang	3.A.7
1241	63716	bruk-waʔ	pigeon		SIL-Chep	449	Chepang	3.A.7
1242	63718	tulʰ mu-sa	pile (layers) / stack		SIL-Chep	449	Chepang	6.B.1. 20
1243	63719	tyumʰ-sa	pile up (heap)		SIL-Chep	449	Chepang	6.B.1. 19
1244	63720	--	pillow		SIL-Chep	449	Chepang	6.A.36
1245	63721	cuyk-sa	pinch (with fingers)		SIL-Chep	449	Chepang	6.B.2. 24
1246	63723	gʰor-ʔo	pitch (low)		SIL-Chep	449	Chepang	12.B.32
1247	63722	cʰeŋʔ-ʔo	pitch (high)		SIL-Chep	449	Chepang	12.B.31
1248	63724	yonʔ-sa	pity (smn)		SIL-Chep	449	Chepang	10.B.1.54
1249	63725	--	place		SIL-Chep	449	Chepang	6.A.4
1250	63726	gilə-dʰəy tʰal-sa	plan		SIL-Chep	449	Chepang	6.B.1.1
1251	63727	syut-sa	plane		SIL-Chep	449	Chepang	8.B. 10
1252	63729	plet-sa	plant		SIL-Chep	449	Chepang	4.B.15
1253	63728	duŋ	plant		SIL-Chep	449	Chepang	4.A.1
1254	63730	lek-sa	plaster (with mud)	v.i.	SIL-Chep	449	Chepang	6.B.1.7
1255	63731	saŋʰ-sa	play		SIL-Chep	449	Chepang	11.B.1.2
1256	63732	prəyh-sa	play instrument		SIL-Chep	449	Chepang	11.B.1.7
1257	63733	--	player / person who plays		SIL-Chep	449	Chepang	11.A.12
1258	63734	co-ŋay-si-ʔo	pleasant		SIL-Chep	449	Chepang	12.B.18
1259	63735	--	please smn.		SIL-Chep	449	Chepang	10.B.3.20
1260	63736	coŋay-sa	pleased / happy		SIL-Chep	449	Chepang	10.B.3.16
1261	63738	--	plough (wet field)		SIL-Chep	449	Chepang	4.B.25
1262	63737	--	plough		SIL-Chep	449	Chepang	8.A. 47
1263	63739	yaw-sa	plow		SIL-Chep	449	Chepang	4.B.20
1264	63740	--	plow (repeatedly)		SIL-Chep	449	Chepang	4.B.38
1265	63741	sruʔ-sa	plug a leak		SIL-Chep	449	Chepang	7.B.1. 37
1266	63742	cʰas-ʔo	plugged		SIL-Chep	449	Chepang	12.C.36
1267	63743	la-ti kuʔ-sa	plunder		SIL-Chep	449	Chepang	11.B.3.3
1268	63744	do-sa	point(to something)		SIL-Chep	449	Chepang	11.B.1.27
1269	63745	niŋʔ	poison		SIL-Chep	449	Chepang	10.A.41
1270	63746	(N)	policeman		SIL-Chep	449	Chepang	11.A.33
1271	63747	--	polish		SIL-Chep	449	Chepang	8.B. 17a
1272	63748	--	polite		SIL-Chep	449	Chepang	12.A.60
1273	63750	pubə	pollen		SIL-Chep	449	Chepang	4.A.14
1274	63749	səmʰ	pollen		SIL-Chep	449	Chepang	4.A.14
1275	63751	--	pond		SIL-Chep	449	Chepang	5.A.68
1276	63752	nyam-laŋ-tiʔ	pool		SIL-Chep	449	Chepang	5.A.65
1277	63753	hryat	poor		SIL-Chep	449	Chepang	12.A.33
1278	63754	hryat	poor man		SIL-Chep	449	Chepang	11.A.26
1279	63755	--	porter		SIL-Chep	449	Chepang	8.A. 10
1280	63756	lan-ʔi ŋayʔ-sa	possessed		SIL-Chep	449	Chepang	10.B.3.44
1281	63757	dʰərkun	post		SIL-Chep	449	Chepang	6.A.21
1282	63758	temena	pot		SIL-Chep	449	Chepang	6.A.57
1283	63759	--	potato		SIL-Chep	449	Chepang	4.A.42
1284	63760	--	potter about		SIL-Chep	449	Chepang	5.B.2
1285	63761	tʰum-sa	pound grain		SIL-Chep	449	Chepang	7.B.1. 12
1286	63762	tʰeʔ-sa	pour		SIL-Chep	449	Chepang	7.B.1. 29
1287	63763	--	practice		SIL-Chep	449	Chepang	10.B.2.5
1288	63764	wayk-sa	praise		SIL-Chep	449	Chepang	6.B.2. 15
1289	63765	ka-hal-sa	pray		SIL-Chep	449	Chepang	10.B.3.23
1290	63767	--	prayer flag		SIL-Chep	449	Chepang	10.A.65
1291	63766	--	prayer		SIL-Chep	449	Chepang	10.A.64
1292	63768	londo kura noʔ-sa	predict / foretell		SIL-Chep	449	Chepang	10.B.3.41
1293	63772	--	prepare / make		SIL-Chep	449	Chepang	13.A. 17
1294	63771	--	prepare		SIL-Chep	449	Chepang	13.A. 16
1295	63770	kuryaw-sa	prepare		SIL-Chep	449	Chepang	11.B.1.21
1296	63774	niŋʔ-sa	press down		SIL-Chep	449	Chepang	2.B.1.36
1297	63773	nyaʔ-sa	press down		SIL-Chep	449	Chepang	2.B.1.36
1298	63775	(N)	pretend		SIL-Chep	449	Chepang	10.B.1.76
1299	63776	pe-ʔo	pretty		SIL-Chep	449	Chepang	12.A.48
1300	63777	cyuʔ tak-sa	prick (thorn)		SIL-Chep	449	Chepang	4.B.10
1301	63778	jeʔ-sa	prickle (from nettle sting)		SIL-Chep	449	Chepang	2.B.2.31
1302	63779	--	pride		SIL-Chep	449	Chepang	10.A.4
1303	63780	rayh-sa	print		SIL-Chep	449	Chepang	7.B.3.7
1304	63781	(N)	promise		SIL-Chep	449	Chepang	10.B.1.31
1305	63782	(N)	property		SIL-Chep	449	Chepang	11.A.48
1306	63783	ryomʔ-sa	protect		SIL-Chep	449	Chepang	10.B.1.37
1307	63784	ŋaʔ-ʔo	proud		SIL-Chep	449	Chepang	12.A.54
1308	63785	--	prune		SIL-Chep	449	Chepang	4.B.14
1309	63786	(N)	pull		SIL-Chep	449	Chepang	2.B.1.4
1310	63787	pyuk-sa	pull out		SIL-Chep	449	Chepang	8.B.2
1311	63788	--	pumpkin		SIL-Chep	449	Chepang	4.A.44
1312	63789	nyumʰ-tək-sa	punish		SIL-Chep	449	Chepang	6.B.2. 18
1313	63790	--	purified, become		SIL-Chep	449	Chepang	11.B.2.25
1314	63791	ʔum-kliʔ	pus		SIL-Chep	449	Chepang	2.A.63
1315	63792	dʰus-sa	push		SIL-Chep	449	Chepang	2.B.1.11
1316	63796	hep-sa	put away		SIL-Chep	449	Chepang	7.B.3. 26
1317	63795	cʰay-sa	put away		SIL-Chep	449	Chepang	7.B.2. 23
1318	63794	cʰak-sa	put away		SIL-Chep	449	Chepang	7.B.2. 23
1319	63793	peŋ kəlʔ-sa	put away		SIL-Chep	449	Chepang	7.B.2. 23
1320	63797	taŋʰ-sa	put on (stove)		SIL-Chep	449	Chepang	7.B.2. 15
1321	63799	tʰət-sa	quarrel (with words)		SIL-Chep	449	Chepang	10.B.1.80
1322	63798	kay-kay-sa	quarrel		SIL-Chep	449	Chepang	10.B.1.81
1323	63800	--	raddish		SIL-Chep	449	Chepang	4.A.43
1324	63801	kərəw	rafter		SIL-Chep	449	Chepang	6.A.19
1325	63803	tiʔ-wa-sa	rain		SIL-Chep	449	Chepang	5.B.12
1326	63802	waʔ-ʔo tiʔ	rain		SIL-Chep	449	Chepang	1.76
1327	63804	yo	rainbow		SIL-Chep	449	Chepang	5.A.75
1328	63805	jhi	rainshield		SIL-Chep	449	Chepang	7.A.50
1329	63806	syas-sa	raise		SIL-Chep	449	Chepang	6.B.2.6
1330	63807	syaluŋ	range		SIL-Chep	449	Chepang	5.A.51
1331	63808	rok◦yuʔ	rat		SIL-Chep	449	Chepang	3.A.50
1332	63809	--	rattle		SIL-Chep	449	Chepang	11.B.1.9
1333	63810	wəkə-sa	reach for		SIL-Chep	449	Chepang	2.B.1.22
1334	63811	dah-sa	reach there		SIL-Chep	449	Chepang	11.B.1.34
1335	63812	(N)	read		SIL-Chep	449	Chepang	10.B.2.1
1336	63813	doŋ-ʔo	real		SIL-Chep	449	Chepang	12.D.13
1337	63815	məyh-sa	recite		SIL-Chep	449	Chepang	10.B.2.8
1338	63814	hlak-sa	recite		SIL-Chep	449	Chepang	10.B.2.8
1339	63816	porʔ-gʰaŋ	anus / rectum		SIL-Chep	449	Chepang	2.A.46
1340	63817	du-ʔo	red		SIL-Chep	449	Chepang	1.87
1341	63818	--	reed		SIL-Chep	449	Chepang	4.A.20
1342	63819	gyamalo	refuse		SIL-Chep	449	Chepang	7.B.2. 35
1343	63820	lih-sa	regret		SIL-Chep	449	Chepang	10.B.1.34
1344	63821	--	rejoice		SIL-Chep	449	Chepang	10.B.3.15
1345	63822	pʰe-sa	release		SIL-Chep	449	Chepang	11.B.3.17
1346	63823	mu-sa	remain		SIL-Chep	449	Chepang	13.A. 19
1347	63824	gilə-sa	remember		SIL-Chep	449	Chepang	10.B.2.10
1348	63825	payk-sa	repay loan		SIL-Chep	449	Chepang	11.B.2.4
1349	63826	kʰun-ti noʔ-sa	repeat		SIL-Chep	449	Chepang	10.B.2.7
1350	63827	wah-ʔo pʰe-sa	repent		SIL-Chep	449	Chepang	10.B.1.35
1351	63828	yumʔ-si-ʔo	repulsive		SIL-Chep	449	Chepang	12.A.70
1352	63829	syo-sa	request (object)		SIL-Chep	449	Chepang	10.B.1.20
1353	63830	ʔowʔ-ta-leʔ mu-na	resemble		SIL-Chep	449	Chepang	10.B.2.17
1354	63831	--	respect		SIL-Chep	449	Chepang	6.B.2. 19
1355	63833	nyas-sa	rest		SIL-Chep	449	Chepang	11.B.1.33
1356	63832	nyas-sa	rest		SIL-Chep	449	Chepang	6.B.1. 24
1357	63834	ri-sa	restless		SIL-Chep	449	Chepang	6.B.3. 22
1358	63836	payh-sa	return		SIL-Chep	449	Chepang	11.B.1.36
1359	63835	dyanʰ-sa	return		SIL-Chep	449	Chepang	11.B.1.36
1360	63837	--	review / do again		SIL-Chep	449	Chepang	10.B.2.6
1361	63838	--	rhinoceros		SIL-Chep	449	Chepang	3.A.47
1362	63839	rip	rib		SIL-Chep	449	Chepang	2.A.34
1363	63840	yam-srək	rice (unhusked)		SIL-Chep	449	Chepang	4.A.29
1364	63841	--	rice broth		SIL-Chep	449	Chepang	7.A.4
1365	63842	--	rice straw		SIL-Chep	449	Chepang	4.A.23
1366	63843	ʔamʰ	rice, cooked		SIL-Chep	449	Chepang	7.A.2
1367	63844	yam-cuy	rice, uncooked		SIL-Chep	449	Chepang	7.A.3
1368	63845	(N)	rich		SIL-Chep	449	Chepang	12.A.32
1369	63846	(N)	rich man		SIL-Chep	449	Chepang	11.A.25
1370	63847	gʰora-haŋ lanʰ-sa	ride		SIL-Chep	449	Chepang	3.B.44
1371	63848	gak-sa	ridicule		SIL-Chep	449	Chepang	10.B.1.65
1372	63850	ŋoy-do	right		SIL-Chep	449	Chepang	12.C.18
1373	63849	syaw-ʔo	right		SIL-Chep	449	Chepang	12.B.41
1374	63851	(N)	ring		SIL-Chep	449	Chepang	7.A.46
1375	63852	hur-sa	rinse		SIL-Chep	449	Chepang	7.B.2. 21
1376	63855	ʔumʰ-sa	ripen (artificially)		SIL-Chep	449	Chepang	4.B.32
1377	63854	cok-sa	ripen		SIL-Chep	449	Chepang	4.B.4
1378	63853	mənʰ-sa	ripen		SIL-Chep	449	Chepang	4.B.4
1379	63856	nyam dah-sa	rise (sun)		SIL-Chep	449	Chepang	5.B.7
1380	63857	--	river		SIL-Chep	449	Chepang	5.A.70
1381	63858	lyam	road		SIL-Chep	449	Chepang	6.A.1
1382	63859	pʰuʔ-sa	roast		SIL-Chep	449	Chepang	7.B.2.9
1383	63860	--	rob		SIL-Chep	449	Chepang	11.B.3.1
1384	63861	cenʔbaŋ	rock		SIL-Chep	449	Chepang	5.A.55
1385	63862	hil-sa	roll over		SIL-Chep	449	Chepang	2.B.1.31
1386	63863	(N)	roof		SIL-Chep	449	Chepang	6.A.16
1387	63864	(N)	rooster		SIL-Chep	449	Chepang	3.A.2
1388	63865	goyʔ rut	root		SIL-Chep	449	Chepang	1.26
1389	63866	la	rope		SIL-Chep	449	Chepang	8.A. 32
1390	63867	cek-ʔo	rough		SIL-Chep	449	Chepang	12.C.29
1391	63869	logyoro	round		SIL-Chep	449	Chepang	1.98
1392	63868	gore	round		SIL-Chep	449	Chepang	1.98
1393	63870	tʰut-sa	rub (hands, cloth on cloth)		SIL-Chep	449	Chepang	8.B. 18
1394	63871	lyan-sa	rub in (oil)		SIL-Chep	449	Chepang	2.B.2.36
1395	63872	--	rude		SIL-Chep	449	Chepang	12.A.61
1396	63873	(N)	ruminate		SIL-Chep	449	Chepang	3.B.40
1397	63874	tən-sa	run		SIL-Chep	449	Chepang	2.B.1.32
1398	63875	gulʰ-sa	run after		SIL-Chep	449	Chepang	3.B.24
1399	63877	jyal-sa	run away		SIL-Chep	449	Chepang	2.B.1.9
1400	63876	krəw-sa	run away		SIL-Chep	449	Chepang	2.B.1.9
1401	63878	--	sacks, set of		SIL-Chep	449	Chepang	8.A.6
1402	63879	--	sacred		SIL-Chep	449	Chepang	12.A.68
1403	63881	dyəwta-kay bəyʔ-sa	sacrifice		SIL-Chep	449	Chepang	10.B.3.26
1404	63880	--	sacrifice		SIL-Chep	449	Chepang	10.A.68
1405	63884	ryaʔ-gar-ʔo	sad		SIL-Chep	449	Chepang	12.A.45
1406	63883	kres-ʔo	sad		SIL-Chep	449	Chepang	12.A.45
1407	63882	lih-sa	sad		SIL-Chep	449	Chepang	10.B.3.17
1408	63885	hnek	saddle		SIL-Chep	449	Chepang	5.A.60
1409	63886	dyur	saliva		SIL-Chep	449	Chepang	2.A.67
1410	63887	cʰeʔ	salt		SIL-Chep	449	Chepang	7.A.8
1411	63889	raw-ʔo	salty		SIL-Chep	449	Chepang	12.B.26
1412	63888	hlam-ʔo	salty		SIL-Chep	449	Chepang	12.B.26
1413	63890	--	sand		SIL-Chep	449	Chepang	1.78
1414	63892	kasaw	sap		SIL-Chep	449	Chepang	4.A.8
1415	63891	dʰyot	sap		SIL-Chep	449	Chepang	4.A.8
1416	63893	--	sapling		SIL-Chep	449	Chepang	4.A.12
1417	63894	re-sa	save (keep unused)		SIL-Chep	449	Chepang	7.B.1. 40
1418	63895	nyum-ʔo	savory		SIL-Chep	449	Chepang	12.B.20
1419	63896	--	saw		SIL-Chep	449	Chepang	8.B.9
1420	63899	dayh-sa	say		SIL-Chep	449	Chepang	1.71
1421	63898	to-sa	say		SIL-Chep	449	Chepang	1.71
1422	63897	noʔ-sa	say		SIL-Chep	449	Chepang	1.71
1423	63900	--	scaffold		SIL-Chep	449	Chepang	6.A.23
1424	63901	war-sa	scatter		SIL-Chep	449	Chepang	6.B.1. 17
1425	63902	--	school		SIL-Chep	449	Chepang	11.A.35
1426	63903	jan-sa	scold		SIL-Chep	449	Chepang	6.B.2. 15
1427	63904	hək-sa	scoop out		SIL-Chep	449	Chepang	7.B.2. 32
1428	63905	neʔkos	scorpion		SIL-Chep	449	Chepang	3.A.73
1429	63906	kʰur-sa	scrape		SIL-Chep	449	Chepang	7.B.2. 40
1430	63909	wərʔ-sa	scratch (thorn)		SIL-Chep	449	Chepang	4.B.11
1431	63908	hərʔ-sa	scratch (thorn)		SIL-Chep	449	Chepang	4.B.11
1432	63907	kurh-sa	scratch		SIL-Chep	449	Chepang	2.B.2.40
1433	63910	hih-sa	scream		SIL-Chep	449	Chepang	10.B.1.9
1434	63911	tʰut-sa	scrub (pots)		SIL-Chep	449	Chepang	7.B.2. 20
1435	63912	boŋʔ-sa	search for		SIL-Chep	449	Chepang	6.B.1. 13
1436	63914	--	season		SIL-Chep	449	Chepang	7.B.2. 18
1437	63913	məsəla ka-sa	season		SIL-Chep	449	Chepang	7.B.2. 14
1438	63915	--	second		SIL-Chep	449	Chepang	9.31
1439	63916	cʰyok-sa	seduce		SIL-Chep	449	Chepang	10.B.1.27
1440	63920	cʰyanʰ-sa	see		SIL-Chep	449	Chepang	10.B.2.14
1441	63919	cyəwʔ-sa	see		SIL-Chep	449	Chepang	10.B.2.14
1442	63918	cyəwʔ-sa	see		SIL-Chep	449	Chepang	1.57
1443	63917	yo-sa	see		SIL-Chep	449	Chepang	1.57
1444	63922	--	seed bed		SIL-Chep	449	Chepang	4.A.62
1445	63921	sayʔ	seed / fruit		SIL-Chep	449	Chepang	1.24
1446	63923	ləyʔ	self		SIL-Chep	449	Chepang	13.B.28
1447	63924	--	selfishness		SIL-Chep	449	Chepang	10.A.6
1448	63925	winʔ-sa	sell		SIL-Chep	449	Chepang	11.B.2.2
1449	63926	--	seller		SIL-Chep	449	Chepang	11.A.51
1450	63927	hlok-sa	send smn.		SIL-Chep	449	Chepang	2.B.1.12
1451	63929	pre-|ʔak-ti weŋ-sa	separate		SIL-Chep	449	Chepang	10.B.1.82
1452	63928	pre-|ʔak-sa	separate		SIL-Chep	449	Chepang	10.B.1.82
1453	63930	--	servant		SIL-Chep	449	Chepang	11.A.58
1454	63931	kelʔ-sa	serve a master		SIL-Chep	449	Chepang	11.B.2.32
1455	63933	bo-sa	serve out (rice)		SIL-Chep	449	Chepang	7.B.2. 31
1456	63932	weʔ-sa	serve out		SIL-Chep	449	Chepang	7.B.2. 29
1457	63934	hla-sa	serve / offer		SIL-Chep	449	Chepang	7.B.2. 29
1458	63935	nyam blək-sa	set (sun)		SIL-Chep	449	Chepang	5.B.10
1459	63936	(N)	settle (marriage)		SIL-Chep	449	Chepang	11.B.2.19
1460	63937	(N)	seven		SIL-Chep	449	Chepang	9.5
1461	63938	--	seventy		SIL-Chep	449	Chepang	9.19
1462	63939	renʔ-ʔo	severe		SIL-Chep	449	Chepang	12.A.37
1463	63940	rup-sa	sew		SIL-Chep	449	Chepang	7.B.3.8
1464	63941	luʔ-sa	copulate		SIL-Chep	449	Chepang	2.B.2.13
1465	63942	hləʔŋə-sa	shake		SIL-Chep	449	Chepang	2.B.1.62
1466	63943	jyumʰ-ma-lo	shallow		SIL-Chep	449	Chepang	12.C.11
1467	63944	(N)	shaman		SIL-Chep	449	Chepang	10.A.57
1468	63945	bo-sa	share		SIL-Chep	449	Chepang	11.B.2.30
1469	63946	hwanʔ-ʔo	sharp edged		SIL-Chep	449	Chepang	12.C.25
1470	63947	hwamʰ-ʔo	sharp / pointed		SIL-Chep	449	Chepang	12.C.26
1471	63948	hwam-sa	sharpen a point		SIL-Chep	449	Chepang	8.B.5
1472	63949	goncʰe kʰur-sa	shave		SIL-Chep	449	Chepang	2.B.2.34
1473	63950	--	shear (sheep)		SIL-Chep	449	Chepang	3.B.49
1474	63951	(N)	sheath		SIL-Chep	449	Chepang	8.A. 23
1475	63952	--	sheep		SIL-Chep	449	Chepang	3.A.40
1476	63955	ryok tʰyak	shell		SIL-Chep	449	Chepang	7.A.13
1477	63954	ryə pak	shell		SIL-Chep	449	Chepang	7.A.13
1478	63953	kəwruk	shell		SIL-Chep	449	Chepang	3.A.72
1479	63956	loy-sa	shift sthg.		SIL-Chep	449	Chepang	2.B.1. 54a
