rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
500413	thuuk	DEEP / PROFOUND		KVB-PKC	1920	*Chin	382
500415	thii-I, thiʔ-II	DIE / DEAD / EXTINCT		KVB-PKC	1920	*Chin	384
500416	thaaw	FAT / GREASE		KVB-PKC	1920	*Chin	385
500417	thaw	FLY / MOSQUITO / MAGGOT	n	KVB-PKC	1920	*Chin	386
500418	thay	FRUIT		KVB-PKC	1920	*Chin	387
500419	thiiŋ	GINGER		KVB-PKC	1920	*Chin	388
500420	thuu	HEARTHSTONE / TRIVET		KVB-PKC	1920	*Chin	389
500421	thup	HIDE		KVB-PKC	1920	*Chin	390
500422	thun ⪤ than	INFUSE / POUR IN / PUT IN		KVB-PKC	1920	*Chin	391
500423	thiir	IRON / METAL / STEEL		KVB-PKC	1920	*Chin	392
500424	thak-I, -thaʔ-II	ITCH / ITCHY		KVB-PKC	1920	*Chin	393
500425	that-I, -thaʔ-II	KILL		KVB-PKC	1920	*Chin	394
500426	thay-|I, thayʔ-|II	KNOW / ABLE / HEAR		KVB-PKC	1920	*Chin	395
500427	thuaʔ	LAYER / FOLD		KVB-PKC	1920	*Chin	396
500428	thin	LIVER		KVB-PKC	1920	*Chin	397
500429	thiam	LOOM		KVB-PKC	1920	*Chin	398
500430	thaŋ-I|, -than|-II|	LOUD / SOUND / FAMOUS		KVB-PKC	1920	*Chin	399
500432	thar	NEW / FRESH		KVB-PKC	1920	*Chin	401
500434	thoŋ	PUNCH / HIT		KVB-PKC	1920	*Chin	403
500435	thaw-I, thoʔ-II	RISE / GET UP / STAND UP		KVB-PKC	1920	*Chin	404
500436	thek-I, theʔ-II	SCATTER / SPATTER / SPRINKLE		KVB-PKC	1920	*Chin	405
500437	thiŋ-I, thin-II	SHAKE / SHUDDER		KVB-PKC	1920	*Chin	406
500438	thaay	SHOVEL / SCRAPE		KVB-PKC	1920	*Chin	407
500439	them	SHRED / BIT / SCRAP (small amount)		KVB-PKC	1920	*Chin	408
500440	thaa	SINEW / TENDON / STRENGTH		KVB-PKC	1920	*Chin	409
500441	thiam	SKILLFUL / ADROIT / KNOW-HOW		KVB-PKC	1920	*Chin	410
500442	tholʔ	SLIDE / BACKSLIDE / GLIDE (v.t.)		KVB-PKC	1920	*Chin	411
500443	tha(a)ŋ	SNARE / TRAP		KVB-PKC	1920	*Chin	412
500444	thia-hlay	SQUIRREL		KVB-PKC	1920	*Chin	413
500446	thuu	STINK / SMELL (bad)		KVB-PKC	1920	*Chin	415
500447	thum	THREE		KVB-PKC	1920	*Chin	416
500448	thiŋ	TREE / WOOD		KVB-PKC	1920	*Chin	417
500449	tha-|ruy ⪤ -hruy	VEIN / ARTERY / SINEW		KVB-PKC	1920	*Chin	418
500450	thut-I, thuʔ-II	WIPE / ANOINT / PAINT		KVB-PKC	1920	*Chin	419
500451	khum-I, khumʔ-II	ADMIT / ENCLOSE / LOCK		KVB-PKC	1920	*Chin	420
500452	khoom-I, khomʔ-II	ASSEMBLE / GATHER		KVB-PKC	1920	*Chin	421
500453	khum ⪤ khun	BED / COUCH		KVB-PKC	1920	*Chin	422
500454	khuay	BEE		KVB-PKC	1920	*Chin	423
500455	khit-I, khiʔ-II	BIND / TIE		KVB-PKC	1920	*Chin	424
500456	khaa-|I, khaat ⪤ khaak-|II	BITTER		KVB-PKC	1920	*Chin	425
500457	khuar	BORE / DIG UP / DRILL		KVB-PKC	1920	*Chin	426
500458	khaw	CAN / ABLE		KVB-PKC	1920	*Chin	427
500460	khaar	CLOSE / SHUT		KVB-PKC	1920	*Chin	429
500461	khoŋ-I|, khon-II|	COLLECT / SAVE		KVB-PKC	1920	*Chin	430
500462	khaaw	CORD / ROPE		KVB-PKC	1920	*Chin	431
500463	khua	COSMOS / VILLAGE / ATMOSPHERE		KVB-PKC	1920	*Chin	432
500464	khuʔ	COUGH		KVB-PKC	1920	*Chin	433
500465	khup-I, khuʔ-II	COVER / TURN UPSIDE DOWN		KVB-PKC	1920	*Chin	434
500466	khuaŋ-|I, khuan-|II; huaŋ-|I, huan-|II	CROW (v.)		KVB-PKC	1920	*Chin	435
500467	khoot-I, khoʔ-II	DART / LANCE / SPEAR / THROW		KVB-PKC	1920	*Chin	436
500468	sha-|khii	DEER		KVB-PKC	1920	*Chin	437
500469	khur ⪤ khor	DITCH / HOLE / PIT / WELL	n	KVB-PKC	1920	*Chin	438
500470	khuaŋ	DRUM	n	KVB-PKC	1920	*Chin	439
500472	khel	FALSE / WICKED		KVB-PKC	1920	*Chin	441
500473	kha(a)m ⪤ khap	FORBID / BAN / OBSTRUCT / REFRAIN		KVB-PKC	1920	*Chin	442
500474	khal	FREEZE / CLOT / SOLIDIFY		KVB-PKC	1920	*Chin	443
500475	khuu	FUMES / STEAM / SMOKE	n	KVB-PKC	1920	*Chin	444
500476	khaaw	GRASSHOPPER		KVB-PKC	1920	*Chin	445
500477	khual	GUEST / STRANGER / VISITOR		KVB-PKC	1920	*Chin	446
500478	khe(e)n-I, khenʔ-II	HAMMER / HIT / STRIKE		KVB-PKC	1920	*Chin	447
500479	khel	HIP / LOINS		KVB-PKC	1920	*Chin	448
500480	kheeŋ-|I, kheen-|II	HIT (a target)		KVB-PKC	1920	*Chin	449
500481	khat ⪤ ʔat ⪤ hat	ONE		KVB-PKC	1920	*Chin	450
500482	khok-I, khoʔ-II	PEEL OFF / STRIP		KVB-PKC	1920	*Chin	451
500483	khek-I, kheʔ-II	PEEL OFF / STRIP		KVB-PKC	1920	*Chin	452
500484	shum-khal	PESTLE		KVB-PKC	1920	*Chin	453
500485	khaak	PHLEGM / MUCUS		KVB-PKC	1920	*Chin	454
500486	kham ⪤ khum|	PILLOW		KVB-PKC	1920	*Chin	455
500487	khir	SCAB / DRY CRUST (nasal mucus)		KVB-PKC	1920	*Chin	456
500488	khuat ⪤ huat	SCRATCH		KVB-PKC	1920	*Chin	457
500490	khooŋ	STRIKE / BANG / BEAT / THRESH / HIT		KVB-PKC	1920	*Chin	459
500491	khawʔ	STURDY / RIGID / STRONG / TOUGH		KVB-PKC	1920	*Chin	460
500492	khu(u)m-I, khumʔ-II	SURPASS / TRANSCEND		KVB-PKC	1920	*Chin	461
500493	khoyʔ	TOUCH (with hand)		KVB-PKC	1920	*Chin	462
500494	ʔin	ABLATIVE MARKER		KVB-PKC	1920	*Chin	463
500495	ʔal ⪤ ʔel	ARGUE / CHALLENGE / VIE		KVB-PKC	1920	*Chin	464
500496	ʔip	BAG / SACK		KVB-PKC	1920	*Chin	465
500497	ʔirʔ	BELCH / SPEW		KVB-PKC	1920	*Chin	466
500500	ʔuut	BURN / CHAR / SCORCH		KVB-PKC	1920	*Chin	469
500501	ʔur	BURN / SCORCH		KVB-PKC	1920	*Chin	470
500503	ʔaay	CRAB		KVB-PKC	1920	*Chin	472
500505	ʔaat	CUT / SEVER / SLICE		KVB-PKC	1920	*Chin	474
500506	ʔiit	DESIRE / LOVE / COVET		KVB-PKC	1920	*Chin	475
500507	ʔuy	DOG		KVB-PKC	1920	*Chin	476
500508	ʔum ⪤ ʔom	DWELL / EXIST / LIVE / STAY		KVB-PKC	1920	*Chin	477
500510	ʔay	EAT / CONSUME		KVB-PKC	1920	*Chin	479
500511	ʔuu	ELDER SIBLING		KVB-PKC	1920	*Chin	480
500513	ʔiŋ	ENDURE / FORBEAR		KVB-PKC	1920	*Chin	482
500514	ʔeek	EXCREMENT / DUNG / STOOL		KVB-PKC	1920	*Chin	483
500515	ʔool	FLACCID / SLACK		KVB-PKC	1920	*Chin	484
500516	ʔal-I, ʔalʔ-II	FLAME / BLAZE		KVB-PKC	1920	*Chin	485
500517	ʔaar	FOWL / CHICKEN		KVB-PKC	1920	*Chin	486
500518	ʔuu	FROG / TOAD		KVB-PKC	1920	*Chin	487
500519	ʔum ⪤ ʔam	GOURD / POT		KVB-PKC	1920	*Chin	488
500520	ʔuk	GOVERN / RULE		KVB-PKC	1920	*Chin	489
500521	ʔem	HEAT (v.) / DRY / ROAST		KVB-PKC	1920	*Chin	490
500522	ʔo(o)ŋ	HOLE / APERTURE / OPENING		KVB-PKC	1920	*Chin	491
500523	ʔim	HOUSE		KVB-PKC	1920	*Chin	492
500524	ʔaʔ	LOCATIVE MARKER (to, on, etc.)		KVB-PKC	1920	*Chin	493
500525	ʔen	LOOK / BEHOLD / GLANCE		KVB-PKC	1920	*Chin	494
500526	ʔooy-I, ʔoyʔ-II	LULL / HUSH / SOOTHE		KVB-PKC	1920	*Chin	495
500527	ʔoŋ-I, ʔon-II; hoŋ-I, hon-II	OPEN		KVB-PKC	1920	*Chin	496
500528	ʔaaŋ-I, ʔaan-II	OPEN (mouth)		KVB-PKC	1920	*Chin	497
500530	ʔaak	RAVEN / CROW	n	KVB-PKC	1920	*Chin	499
500531	ʔal	SALTY		KVB-PKC	1920	*Chin	500
500532	ʔaaw	SCREAM / CALL OUT / SHOUT		KVB-PKC	1920	*Chin	501
500533	ʔip-|I, ʔiʔ-|II	SLEEP		KVB-PKC	1920	*Chin	502
500534	ʔoo	SOUND / VOICE		KVB-PKC	1920	*Chin	503
500535	ʔaay	SPICE / TURMERIC / YELLOW		KVB-PKC	1920	*Chin	504
500538	ʔaar-θii ⪤ -sii	STAR		KVB-PKC	1920	*Chin	507
500539	ʔay	STEP (father, mother, child)		KVB-PKC	1920	*Chin	508
500540	ʔuyʔ	STINK / FETID / SMELL (bad)		KVB-PKC	1920	*Chin	509
500541	ʔaa-I, ʔaat-II	STUTTER / MUTE		KVB-PKC	1920	*Chin	510
500542	ʔap	SUBMIT / PRESENT / GIVE		KVB-PKC	1920	*Chin	511
500545	ʔor	THROAT (outside)		KVB-PKC	1920	*Chin	514
500546	ʔook-I, -ʔoʔ-II	TRAP / HANG / MESH / TANGLE		KVB-PKC	1920	*Chin	515
500547	ʔan	VEGETABLES / PLANT (edible)		KVB-PKC	1920	*Chin	516
500548	ʔooy-I, ʔoyʔ-II	WEAR (necklace)		KVB-PKC	1920	*Chin	517
500549	ʔuay ⪤ wuay	WILT / SHRIVEL / WITHER		KVB-PKC	1920	*Chin	518
500550	ʔeŋ-I, ʔen-II	YELLOW		KVB-PKC	1920	*Chin	519
500551	hnaʔ-|tsaŋ	BANANA LEAF / PLANTAIN		KVB-PKC	1920	*Chin	520
500552	tsi(i)ŋ-I, tsi(i)n-II	BARREN / CHILDLESS		KVB-PKC	1920	*Chin	521
500553	tsaŋ-I, tsan-II	BECOME / CHANGE INTO / MATURE		KVB-PKC	1920	*Chin	522
500554	tsoo-I, tsoot-II	BLIND		KVB-PKC	1920	*Chin	523
500555	tsooy	BORROW / CARRY (in the hand)		KVB-PKC	1920	*Chin	524
500556	tsat	BREAK / SNAP	v.i.	KVB-PKC	1920	*Chin	525
500557	tsoo-I, tsook-II	BUY		KVB-PKC	1920	*Chin	526
500558	tsiap	CHIRP		KVB-PKC	1920	*Chin	527
500559	tsi(i)p	CLOSE / SHUT		KVB-PKC	1920	*Chin	528
500560	tsim	COLLAPSE / FALL DOWN		KVB-PKC	1920	*Chin	529
500562	tsay	DECORATE		KVB-PKC	1920	*Chin	531
500563	tsaw, tsoʔ-II	DIG		KVB-PKC	1920	*Chin	532
500564	tsuʔ	DISPUTE / CLAIM		KVB-PKC	1920	*Chin	533
500565	tsaar	DRY / HARD / STIFF		KVB-PKC	1920	*Chin	534
500566	tsaŋ-tsel	EARTHWORM		KVB-PKC	1920	*Chin	535
500567	tsiaʔ	EXACT		KVB-PKC	1920	*Chin	536
500569	tsal	FOREHEAD / BROW		KVB-PKC	1920	*Chin	538
500570	tsiŋ-|hŋia	FOX / DHOLE / WOLF / WILD CANINE		KVB-PKC	1920	*Chin	539
500571	tsip	GRATE / BREAK (into pieces)		KVB-PKC	1920	*Chin	540
500572	tsep-I, tseʔ-II	GRIP / CLASP		KVB-PKC	1920	*Chin	541
500574	tsaaŋ ⪤ tsooŋ	JOINT / JUNCTION		KVB-PKC	1920	*Chin	543
500575	tsiŋ-laa	KIN / RELATIVE		KVB-PKC	1920	*Chin	544
500576	tsem	KNIFE / SWORD		KVB-PKC	1920	*Chin	545
500577	tsooy	LIFT / ELEVATE		KVB-PKC	1920	*Chin	546
500578	tsuap	LUNG		KVB-PKC	1920	*Chin	547
500579	tsal	MALE ANIMAL		KVB-PKC	1920	*Chin	548
500581	tsaaŋ	MOVE		KVB-PKC	1920	*Chin	550
500583	tsuu-I, tsuk-II	PECK / BITE		KVB-PKC	1920	*Chin	552
500585	tsom ⪤ tsum	PLUMP / FAT / CHUBBY		KVB-PKC	1920	*Chin	554
500586	tsu(u)m-I, tsumʔ-II	POUND (with fist) / HIT / STRIKE		KVB-PKC	1920	*Chin	555
500587	tsool	REST		KVB-PKC	1920	*Chin	556
500588	tsiʔ	ROOF (v.)		KVB-PKC	1920	*Chin	557
500589	tsaaŋ	ROW / LINE (horizontal)		KVB-PKC	1920	*Chin	558
500590	tsii	SALT		KVB-PKC	1920	*Chin	559
500591	tsii	SEED / CROP		KVB-PKC	1920	*Chin	560
500592	tsom	SHORT / SHRINK		KVB-PKC	1920	*Chin	561
500593	tson	SHRINK / CONTRACT		KVB-PKC	1920	*Chin	562
500594	tseŋ-|kol	SNAIL (water)		KVB-PKC	1920	*Chin	563
500595	tsil	SPITTLE / SALIVA		KVB-PKC	1920	*Chin	564
500596	tsa(a)m	STAY / SPEND (time)		KVB-PKC	1920	*Chin	565
500597	tsok-I, tsoʔ-II	STIR / MINGLE / MIX		KVB-PKC	1920	*Chin	566
500598	tsak	STRONG / TOUGH		KVB-PKC	1920	*Chin	567
500599	tsirʔ	SWAMP / MIRE / SLOUGH		KVB-PKC	1920	*Chin	568
500600	tsam ⪤ tsom	TASTE		KVB-PKC	1920	*Chin	569
500602	tsim	TIRED OF / BORED / IRKED		KVB-PKC	1920	*Chin	571
500603	tsaay-tseʔ	TONGS / PINCERS / PLIERS		KVB-PKC	1920	*Chin	572
500604	tsuŋ	TOP / ABOVE / SURFACE		KVB-PKC	1920	*Chin	573
500605	tsi(i)l	TRAMPLE / TREAD OUT / WALK ON		KVB-PKC	1920	*Chin	574
500606	tseʔ	URINATE / DEFECATE (uncontrollably)		KVB-PKC	1920	*Chin	575
500607	tsiin ⪤ tseen	WET / RAIN (continously)		KVB-PKC	1920	*Chin	576
500608	tshap	ADD / REPEAT		KVB-PKC	1920	*Chin	577
500609	tshia-I, tshiat-II	BAD / BROKEN		KVB-PKC	1920	*Chin	578
500610	tsheem	BLOW / FAN (v.)		KVB-PKC	1920	*Chin	579
500611	tshaak	BRIDLE		KVB-PKC	1920	*Chin	580
500612	tshuak-I, tshuaʔ-II	COME OUT / EMERGE / APPEAR		KVB-PKC	1920	*Chin	581
500613	tshut-I, tshuʔ-II	CONFISCATE / SNATCH		KVB-PKC	1920	*Chin	582
500614	tshaal	CONFRONT / QUESTION (v.) / REPROACH		KVB-PKC	1920	*Chin	583
500615	tshuaŋ-I, tshuan-II	COOK / PUT ON TOP OF		KVB-PKC	1920	*Chin	584
500616	tshuaŋ	CREST / COMB	n	KVB-PKC	1920	*Chin	585
500618	tshu(u)n	DAYLIGHT / NOON		KVB-PKC	1920	*Chin	587
500619	tshaŋ	FLOUR / BREAD		KVB-PKC	1920	*Chin	588
500620	tshan	GENERATION / ERA		KVB-PKC	1920	*Chin	589
500621	tshuŋ	INSIDE / WITHIN / HOUSEHOLD		KVB-PKC	1920	*Chin	590
500622	tsham	LACK / INCOMPLETE / SHORT OF		KVB-PKC	1920	*Chin	591
500623	tshiin	LID / COVER		KVB-PKC	1920	*Chin	592
500624	tshak	NORTH (upper part)		KVB-PKC	1920	*Chin	593
500625	tshim-|ɓuu	OWL		KVB-PKC	1920	*Chin	594
500626	tshim	PILLAGE / ATTACK / EXTINGUISH		KVB-PKC	1920	*Chin	595
500627	tshiir	REGRET		KVB-PKC	1920	*Chin	596
500628	tshii	SESAME SEED		KVB-PKC	1920	*Chin	597
500629	tshi(i)ŋ-I, tshi(i)n-II	SHORT		KVB-PKC	1920	*Chin	598
500630	tshaay	SLINGSHOT		KVB-PKC	1920	*Chin	599
500631	tshuk	SLOPE (downward) / DESCENT		KVB-PKC	1920	*Chin	600
500632	tshaw	SLOPE (upward) / ASCENT		KVB-PKC	1920	*Chin	601
500633	tshaa	SPIT OUT		KVB-PKC	1920	*Chin	602
500634	tshun-|I, tshunʔ-|II	STAB / PRICK / PIERCE		KVB-PKC	1920	*Chin	603
500635	tshim	TELL / INFORM / TEACH		KVB-PKC	1920	*Chin	604
500636	tshin	TEST / TRY OUT		KVB-PKC	1920	*Chin	605
500637	tshaʔ	THICK / DENSE		KVB-PKC	1920	*Chin	606
500638	tshep-I, tsheʔ-II	THROW		KVB-PKC	1920	*Chin	607
500639	tshiip	TOP / CROWN (of head)		KVB-PKC	1920	*Chin	608
500640	tshuu	VULVA / VAGINA		KVB-PKC	1920	*Chin	609
500641	tshuul	WOMB / UTERUS		KVB-PKC	1920	*Chin	610
500642	θial	ASK / SEND (on errand)		KVB-PKC	1920	*Chin	611
500643	θaa	CHILD / OFFSPRING / SON / DAUGHTER		KVB-PKC	1920	*Chin	612
500645	θiaŋ-I, θian-II	CLEAR / LEGIBLE		KVB-PKC	1920	*Chin	614
500646	θiŋ-I, θin-II	CLEVER / CLEAR / WISE		KVB-PKC	1920	*Chin	615
500647	θaʔ	FEED		KVB-PKC	1920	*Chin	616
500648	θek	FIRM / STRONG		KVB-PKC	1920	*Chin	617
500649	θeʔ	GO / WALK		KVB-PKC	1920	*Chin	618
500650	θaŋ	GRAIN / SEED		KVB-PKC	1920	*Chin	619
500651	θaak	HARD / INTENSE / STRONG		KVB-PKC	1920	*Chin	620
500652	θoop	KISS / SUCK		KVB-PKC	1920	*Chin	621
500653	θay	LANCE / SPEAR		KVB-PKC	1920	*Chin	622
500654	θok ⪤ θuk	LUST FOR / DESIRE		KVB-PKC	1920	*Chin	623
500655	θaaŋ	MILLET / RICE PADDY		KVB-PKC	1920	*Chin	624
500656	θaar	PINE (tree) / FIR		KVB-PKC	1920	*Chin	625
500657	θuur	RAINY SEASON / MONSOON		KVB-PKC	1920	*Chin	626
500658	θual	SAG / LONG / HANG ( low)		KVB-PKC	1920	*Chin	627
500659	θaa-I, θaat-II	SMALL		KVB-PKC	1920	*Chin	628
500660	θek	SPUR (of fowl)		KVB-PKC	1920	*Chin	629
500661	θuŋ	STICK / STALK / STEM		KVB-PKC	1920	*Chin	630
500662	θim ⪤ θin	STORE / COLLECT		KVB-PKC	1920	*Chin	631
500663	θeep	SUCK / SMOKE (v.)		KVB-PKC	1920	*Chin	632
500664	θuu	SUGAR CANE		KVB-PKC	1920	*Chin	633
500665	θiim	TRANSPARENT / CLEAR / WISE		KVB-PKC	1920	*Chin	634
500666	θeeŋ-I, θeen-II	WEAR (lower garments)		KVB-PKC	1920	*Chin	635
500667	θuun	WRAP / PACK / BUNDLE		KVB-PKC	1920	*Chin	636
500668	hmaay-saa	AHEAD / FIRST		KVB-PKC	1920	*Chin	637
500669	suut ⪤ soot	ASK / INQUIRE		KVB-PKC	1920	*Chin	638
500670	seʔ	BITE		KVB-PKC	1920	*Chin	639
500671	saw	BOIL (v.) / HEAT (v.) / SIMMER		KVB-PKC	1920	*Chin	640
500672	sial	BUFFALO / BISON / MITHUN		KVB-PKC	1920	*Chin	641
500673	saa-I, sak-II	BUILD / CONNECT / ERECT		KVB-PKC	1920	*Chin	642
500675	saay-I, sayʔ-II	CARVE		KVB-PKC	1920	*Chin	644
500676	saat	CHOP / CUT / STRIKE		KVB-PKC	1920	*Chin	645
500677	sooy-I, soyʔ-II	CROOKED / ASKEW / WRY		KVB-PKC	1920	*Chin	646
500679	sem	DISTRIBUTE / APPORTION (v.)		KVB-PKC	1920	*Chin	648
500680	saay	ELEPHANT		KVB-PKC	1920	*Chin	649
500681	sual	FIGHT / STRUGGLE		KVB-PKC	1920	*Chin	650
500682	ser	FORGE / MAKE		KVB-PKC	1920	*Chin	651
500683	suum ⪤ siim	GRASP / HOLD (in the fist)		KVB-PKC	1920	*Chin	652
500684	saa-I, sat-II	HOT		KVB-PKC	1920	*Chin	653
500685	pa-sal	HUSBAND		KVB-PKC	1920	*Chin	654
500686	san	INSERT / PUT IN		KVB-PKC	1920	*Chin	655
500687	soom	INVITE / SUMMON		KVB-PKC	1920	*Chin	656
500688	si(i)r	LATERAL / SIDE		KVB-PKC	1920	*Chin	657
500689	suan	LAY OUT (dead person)		KVB-PKC	1920	*Chin	658
500690	suan	LEAD (metal)		KVB-PKC	1920	*Chin	659
500691	seer	LEMON / LIME (sour)		KVB-PKC	1920	*Chin	660
500692	saaw	LONG		KVB-PKC	1920	*Chin	661
500693	siam	MAKE / CREATE		KVB-PKC	1920	*Chin	662
500694	suun	MOURN / WAIL		KVB-PKC	1920	*Chin	663
500695	sial	PAVE / CLEAR (road)		KVB-PKC	1920	*Chin	664
500697	sik-I, siʔ-II	PINCH / NIP / PLUCK		KVB-PKC	1920	*Chin	666
500698	suu-I, suk-II	POUND / HAMMER / PUNCH		KVB-PKC	1920	*Chin	667
500699	suŋ	PRECIOUS / RARE		KVB-PKC	1920	*Chin	668
500700	soʔ	PRICK / PROBE		KVB-PKC	1920	*Chin	669
500703	sa-riʔ|	SEVEN		KVB-PKC	1920	*Chin	672
500704	seek	SEVERAL / FREQUENT / EVERY		KVB-PKC	1920	*Chin	673
500705	saa-I, sak-II	SING		KVB-PKC	1920	*Chin	674
500706	sal	SLAVE / SERVANT		KVB-PKC	1920	*Chin	675
500707	seeŋ	SPEND		KVB-PKC	1920	*Chin	676
500709	soom	TEN		KVB-PKC	1920	*Chin	678
500710	suan	TRANSFER / REMOVE		KVB-PKC	1920	*Chin	679
500711	suut	UNDO / UNTIE / WITHDRAW		KVB-PKC	1920	*Chin	680
500712	sil	WASH		KVB-PKC	1920	*Chin	681
500713	soop	WASH		KVB-PKC	1920	*Chin	682
500714	suu-I, suuk-II	WASH		KVB-PKC	1920	*Chin	683
500715	sum	WEALTH / MONEY / RICHES		KVB-PKC	1920	*Chin	684
500716	sin ⪤ sil	WEAR / PUT ON (cloth)		KVB-PKC	1920	*Chin	685
500717	shaa	ANIMAL / FLESH / MEAT		KVB-PKC	1920	*Chin	686
500718	shik	COLD		KVB-PKC	1920	*Chin	687
500719	sham	HAIR (head)		KVB-PKC	1920	*Chin	688
500720	shaaŋ-I, shaan-II	HIGH / TALL		KVB-PKC	1920	*Chin	689
500721	sʰay	LONG		KVB-PKC	1920	*Chin	690
500722	shum	MORTAR		KVB-PKC	1920	*Chin	691
500723	sʰan ⪤ sʰen	RED		KVB-PKC	1920	*Chin	692
500724	shuak-I, shuaʔ-II	SCOOP / LADLE		KVB-PKC	1920	*Chin	693
500725	shuur ⪤ shoor	SQUEEZE / MILK (v.) / WRING / RAIN (v.)		KVB-PKC	1920	*Chin	694
500726	haan	ABATE / CEASE / SUBSIDE		KVB-PKC	1920	*Chin	695
500727	hu(u)y	AIR / WIND		KVB-PKC	1920	*Chin	696
500728	hiip	ATTRACT		KVB-PKC	1920	*Chin	697
500729	hooŋ	BARK (of tree) / COVER / SHELL		KVB-PKC	1920	*Chin	698
500730	huuk ⪤ hook	BARK (deer)		KVB-PKC	1920	*Chin	699
500731	hal	BEG / ASK		KVB-PKC	1920	*Chin	700
500732	heek	BETRAY / MALIGN		KVB-PKC	1920	*Chin	701
500733	haal	BURN / SET FIRE		KVB-PKC	1920	*Chin	702
500734	ho(o)l	CHARCOAL		KVB-PKC	1920	*Chin	703
500735	haak	CHOKE / GAG / THROTTLE		KVB-PKC	1920	*Chin	704
500736	hu(u)m	CLENCH / CLASP (in the fist)		KVB-PKC	1920	*Chin	705
500737	huŋ	COME		KVB-PKC	1920	*Chin	706
500739	hup-I, huʔ-II	COVER / PROTECT		KVB-PKC	1920	*Chin	708
500740	haal	CRAZE / THIRST		KVB-PKC	1920	*Chin	709
500741	haaw-I, hawʔ-II	DEMAND / ASK		KVB-PKC	1920	*Chin	710
500742	har	DIFFICULT / HARD		KVB-PKC	1920	*Chin	711
500744	hul	DRY / SICCATIVE		KVB-PKC	1920	*Chin	713
500746	hot-I, hoʔ-II	FLUSH (game) / HUNT (game) / STIR UP		KVB-PKC	1920	*Chin	715
500747	hooy	FRIEND / FELLOW		KVB-PKC	1920	*Chin	716
500748	huan	GARDEN		KVB-PKC	1920	*Chin	717
500749	huum	GRAIN (of unhusked rice and millet)		KVB-PKC	1920	*Chin	718
500750	hua-I, huat-II	HATE / ABHOR		KVB-PKC	1920	*Chin	719
500751	huay	HAUNTED / DANGEROUS		KVB-PKC	1920	*Chin	720
500753	hu(u)r	HORNY / AMATORY / LUSTFUL		KVB-PKC	1920	*Chin	722
500755	haaŋ	JUICE / CURRY		KVB-PKC	1920	*Chin	724
500756	hool	LOOK FOR / SEARCH		KVB-PKC	1920	*Chin	725
500757	haay	MANGO		KVB-PKC	1920	*Chin	726
500760	hook	PEEL / BARK (v.) / SKIN (v.)		KVB-PKC	1920	*Chin	729
500761	wa-huy	PIGEON		KVB-PKC	1920	*Chin	730
500762	hual	PRESERVE / SECURE		KVB-PKC	1920	*Chin	731
500764	hel	RAW / UNRIPE		KVB-PKC	1920	*Chin	733
500765	haaw-I, hawʔ-II	RICH / WEALTHY		KVB-PKC	1920	*Chin	734
500768	haaw	SCOLD / ACCOST / QUARREL		KVB-PKC	1920	*Chin	737
500770	haʔ-|thiaw	SNEEZE		KVB-PKC	1920	*Chin	739
500771	tuy-khuu ⪤ tuy-huu	STEAM / VAPOR		KVB-PKC	1920	*Chin	740
500772	hun	TIME / SEASON		KVB-PKC	1920	*Chin	741
500773	haa	TOOTH		KVB-PKC	1920	*Chin	742
500774	huut	VAPORIZE / GILD		KVB-PKC	1920	*Chin	743
500776	huʔ	WELL-COOKED		KVB-PKC	1920	*Chin	745
500777	heel-I, helʔ-II	WOO / COURT (v.)		KVB-PKC	1920	*Chin	746
500778	haam	YAWN		KVB-PKC	1920	*Chin	747
500780	muy-sham	APPEARANCE / FACE		KVB-PKC	1920	*Chin	749
500781	maaw	BAMBOO		KVB-PKC	1920	*Chin	750
500782	mooy	BEAUTIFUL / APPROPRIATE		KVB-PKC	1920	*Chin	751
500783	moʔ	BLAME / FAULT / SIN		KVB-PKC	1920	*Chin	752
500784	muut	BLOW / SMOULDER		KVB-PKC	1920	*Chin	753
500785	maw	BRIDE / GROOM		KVB-PKC	1920	*Chin	754
500786	man-taat	BRINJAL / EGGPLANT		KVB-PKC	1920	*Chin	755
500787	man	CAPTURE / ARREST / CATCH		KVB-PKC	1920	*Chin	756
500788	may-ho(o)l	CHARCOAL / COAL		KVB-PKC	1920	*Chin	757
500789	may	CLOUD / FOG		KVB-PKC	1920	*Chin	758
500790	man	COST / PRICE		KVB-PKC	1920	*Chin	759
500791	meʔ ⪤ hmeʔ	CURRY		KVB-PKC	1920	*Chin	760
500793	maa-I, maak-II	DIVORCE (v.)		KVB-PKC	1920	*Chin	762
500794	maŋ	DREAM		KVB-PKC	1920	*Chin	763
500795	maŋ-I, man-II	EXTINCT / DISAPPEAR / LOST		KVB-PKC	1920	*Chin	764
500796	mik	EYE		KVB-PKC	1920	*Chin	765
500797	muy	FIGURE / LOOK		KVB-PKC	1920	*Chin	766
500798	may	FIRE		KVB-PKC	1920	*Chin	767
500799	mit	GO OUT (light) / EXTINGUISH		KVB-PKC	1920	*Chin	768
500800	mee	GOAT		KVB-PKC	1920	*Chin	769
500801	mul ⪤ hmul	HAIR (body) / FUR / WOOL		KVB-PKC	1920	*Chin	770
500802	muu ⪤ hmuu	HAWK / BIRD OF PREY		KVB-PKC	1920	*Chin	771
500803	mual	HILL / MOUND		KVB-PKC	1920	*Chin	772
